customer_id,group,age_group,device,channel,pre_kyc_rate,kyc_completed,churned_30d,revenue_30d_eur
5678,treatment,35-44,android,app_store,0.4947,1,0,22.77
5679,treatment,35-44,web,app_store,0.6488,0,0,3.9
5680,treatment,25-34,web,app_store,0.4814,1,0,21.05
5681,treatment,35-44,web,app_store,0.7298,0,0,5.67
5682,treatment,25-34,android,referral,0.4927,1,0,10.59
5683,treatment,18-24,ios,website,0.493,1,0,13.58
5684,treatment,45+,android,referral,0.68,1,0,22.37
5685,treatment,25-34,android,google_play,0.55,1,0,18.79
5686,treatment,18-24,ios,google_play,0.5999,0,0,3.44
5687,treatment,35-44,android,app_store,0.5772,1,0,19.76
5688,treatment,35-44,android,google_play,0.5959,1,0,6.1
5689,treatment,35-44,ios,website,0.5205,1,0,16.98
5690,treatment,25-34,ios,website,0.6023,0,0,2.92
5691,treatment,35-44,android,website,0.6522,1,0,19.08
5692,treatment,18-24,ios,website,0.3606,1,0,23.13
5693,treatment,18-24,web,app_store,0.4521,1,0,15.81
5694,treatment,25-34,android,app_store,0.5218,1,0,26.07
5695,treatment,25-34,ios,website,0.495,1,1,12.16
5696,treatment,35-44,ios,google_play,0.6874,0,1,6.0
5697,treatment,18-24,android,app_store,0.4675,0,1,1.63
5698,treatment,45+,android,app_store,0.5025,0,0,7.7
5699,treatment,45+,android,referral,0.6453,0,0,4.3
5700,treatment,18-24,ios,website,0.3724,1,0,10.76
5701,treatment,35-44,ios,google_play,0.6614,1,0,18.62
5702,treatment,35-44,android,website,0.5362,0,1,4.94
5703,treatment,25-34,android,app_store,0.5564,1,0,19.35
5704,treatment,25-34,ios,app_store,0.5336,1,1,19.97
5705,treatment,35-44,android,google_play,0.5656,0,0,2.69
5706,treatment,25-34,android,app_store,0.5654,1,0,14.65
5707,treatment,35-44,web,referral,0.6113,1,0,8.14
5708,treatment,25-34,android,app_store,0.6218,1,0,21.5
5709,treatment,18-24,ios,google_play,0.4785,0,0,5.33
5710,treatment,35-44,android,referral,0.5043,1,0,29.46
5711,treatment,25-34,android,app_store,0.4055,1,0,17.75
5712,treatment,35-44,android,google_play,0.6073,1,0,19.67
5713,treatment,35-44,web,google_play,0.6665,1,0,18.91
5714,treatment,25-34,ios,app_store,0.5121,1,1,23.2
5715,treatment,45+,android,app_store,0.395,0,0,1.65
5716,treatment,25-34,ios,website,0.7171,0,0,4.04
5717,treatment,35-44,ios,google_play,0.7382,1,0,18.16
5718,treatment,25-34,ios,app_store,0.7127,1,0,22.46
5719,treatment,18-24,ios,google_play,0.5939,1,0,31.33
5720,treatment,45+,ios,website,0.5524,1,0,19.99
5721,treatment,45+,android,website,0.433,1,0,9.33
5722,treatment,25-34,ios,referral,0.5221,0,1,0.0
5723,treatment,25-34,ios,website,0.4561,0,0,7.3
5724,treatment,35-44,ios,app_store,0.6263,0,0,0.0
5725,treatment,25-34,ios,app_store,0.68,1,0,19.9
5726,treatment,45+,ios,google_play,0.5326,0,0,0.87
5727,treatment,18-24,ios,google_play,0.6147,1,0,34.19
5728,treatment,18-24,web,google_play,0.5288,0,1,0.0
5729,treatment,18-24,ios,website,0.5404,0,0,1.12
5730,treatment,25-34,ios,app_store,0.6677,1,0,22.69
5731,treatment,45+,ios,referral,0.6725,1,1,16.61
5732,treatment,35-44,android,google_play,0.6188,1,0,13.68
5733,treatment,18-24,ios,website,0.6712,0,1,0.02
5734,treatment,18-24,ios,google_play,0.5474,1,0,14.06
5735,treatment,25-34,android,website,0.6319,1,0,12.56
5736,treatment,35-44,ios,referral,0.7026,1,0,17.92
5737,treatment,35-44,android,app_store,0.4396,0,0,10.43
5738,treatment,18-24,android,google_play,0.6391,0,0,10.92
5739,treatment,35-44,ios,website,0.5125,0,0,10.86
5740,treatment,35-44,android,referral,0.5961,0,0,3.03
5741,treatment,45+,ios,website,0.5659,0,1,6.08
5742,treatment,35-44,ios,app_store,0.5664,1,0,18.76
5743,treatment,25-34,android,website,0.5203,0,0,0.55
5744,treatment,18-24,android,website,0.5286,1,0,7.17
5745,treatment,45+,android,app_store,0.4302,1,0,7.43
5746,treatment,18-24,ios,website,0.4971,0,0,4.06
5747,treatment,25-34,ios,google_play,0.5877,1,0,9.82
5748,treatment,25-34,ios,app_store,0.6831,1,0,13.23
5749,treatment,35-44,android,app_store,0.7115,0,0,4.83
5750,treatment,35-44,ios,website,0.498,1,0,4.01
5751,treatment,35-44,web,app_store,0.6022,1,0,26.81
5752,treatment,18-24,web,app_store,0.4841,1,0,18.32
5753,treatment,35-44,ios,website,0.5885,1,0,15.74
5754,treatment,45+,android,app_store,0.6373,0,1,1.2
5755,treatment,18-24,android,app_store,0.5464,1,0,20.84
5756,treatment,18-24,ios,referral,0.541,1,0,12.21
5757,treatment,45+,android,google_play,0.3965,1,0,25.92
5758,treatment,25-34,ios,app_store,0.6859,0,0,6.62
5759,treatment,25-34,android,app_store,0.5293,1,0,13.65
5760,treatment,25-34,web,app_store,0.5139,0,1,2.79
5761,treatment,35-44,ios,website,0.6103,0,0,7.87
5762,treatment,35-44,web,google_play,0.6523,1,0,20.43
5763,treatment,35-44,web,app_store,0.5665,1,0,16.64
5764,treatment,25-34,android,referral,0.5203,0,1,0.82
5765,treatment,25-34,ios,website,0.6755,1,0,17.33
5766,treatment,25-34,ios,website,0.6207,1,0,15.52
5767,treatment,25-34,android,website,0.605,1,0,19.85
5768,treatment,35-44,android,referral,0.5874,1,0,16.12
5769,treatment,35-44,android,google_play,0.5296,1,0,12.2
5770,treatment,45+,android,app_store,0.4534,1,1,24.58
5771,treatment,18-24,ios,app_store,0.4341,0,0,5.46
5772,treatment,18-24,android,app_store,0.4892,1,1,12.01
5773,treatment,35-44,android,referral,0.562,1,0,14.46
5774,treatment,35-44,ios,website,0.5798,1,0,22.26
5775,treatment,18-24,ios,app_store,0.5599,1,0,12.97
5776,treatment,45+,android,app_store,0.5033,1,0,16.98
5777,treatment,35-44,ios,website,0.5392,1,0,16.26
5778,treatment,25-34,web,google_play,0.4909,1,0,13.66
5779,treatment,35-44,android,website,0.4306,1,0,11.63
5780,treatment,35-44,ios,referral,0.6716,1,0,17.67
5781,treatment,25-34,android,website,0.5368,1,0,12.42
5782,treatment,25-34,ios,app_store,0.4946,0,0,1.35
5783,treatment,25-34,web,website,0.6501,1,0,23.1
5784,treatment,25-34,android,google_play,0.6428,0,1,0.92
5785,treatment,35-44,ios,website,0.5043,0,1,5.15
5786,treatment,25-34,android,app_store,0.5872,1,0,23.74
5787,treatment,18-24,ios,website,0.5051,0,0,3.11
5788,treatment,35-44,ios,google_play,0.6571,1,0,21.06
5789,treatment,18-24,android,google_play,0.5398,1,0,12.86
5790,treatment,35-44,web,app_store,0.6497,1,0,22.45
5791,treatment,35-44,ios,app_store,0.7443,0,0,5.82
5792,treatment,35-44,android,website,0.5699,1,0,26.73
5793,treatment,25-34,ios,app_store,0.6486,0,1,7.72
5794,treatment,18-24,android,google_play,0.6432,1,0,19.59
5795,treatment,35-44,web,google_play,0.563,1,0,34.56
5796,treatment,18-24,android,google_play,0.4514,1,0,23.3
5797,treatment,35-44,ios,website,0.6398,1,0,25.64
5798,treatment,18-24,ios,google_play,0.4682,0,0,1.84
5799,treatment,35-44,ios,google_play,0.5714,1,0,15.79
5800,treatment,18-24,ios,app_store,0.6764,0,0,3.76
5801,treatment,18-24,android,google_play,0.3886,0,0,0.0
5802,treatment,25-34,ios,google_play,0.6402,1,0,18.23
5803,treatment,35-44,android,referral,0.5006,1,0,17.76
5804,treatment,25-34,ios,app_store,0.6388,0,0,7.44
5805,treatment,25-34,android,google_play,0.7226,1,0,25.0
5806,treatment,35-44,ios,app_store,0.545,1,0,18.73
5807,treatment,25-34,ios,app_store,0.4377,1,0,15.76
5808,treatment,35-44,ios,google_play,0.6645,0,0,9.95
5809,treatment,25-34,android,referral,0.5458,0,0,0.0
5810,treatment,18-24,ios,google_play,0.5513,0,0,0.0
5811,treatment,18-24,ios,app_store,0.5852,1,0,20.88
5812,treatment,45+,web,referral,0.581,0,0,3.25
5813,treatment,18-24,android,website,0.5218,1,0,16.16
5814,treatment,18-24,ios,google_play,0.5638,0,0,0.0
5815,treatment,25-34,ios,website,0.6009,0,0,0.34
5816,treatment,35-44,web,website,0.541,1,0,26.87
5817,treatment,25-34,android,referral,0.5697,0,1,8.21
5818,treatment,35-44,android,app_store,0.5847,1,0,22.74
5819,treatment,25-34,web,google_play,0.6322,0,0,0.56
5820,treatment,35-44,android,website,0.4942,1,0,16.0
5821,treatment,45+,ios,referral,0.5832,1,0,15.59
5822,treatment,25-34,android,website,0.4893,0,0,1.06
5823,treatment,45+,web,app_store,0.4471,0,0,1.54
5824,treatment,45+,ios,referral,0.6501,1,1,17.39
5825,treatment,18-24,android,google_play,0.5557,1,0,9.15
5826,treatment,35-44,ios,google_play,0.6664,0,0,7.75
5827,treatment,35-44,android,app_store,0.5104,0,1,3.01
5828,treatment,35-44,android,website,0.5263,1,0,14.99
5829,treatment,35-44,ios,google_play,0.6841,1,0,8.54
5830,treatment,35-44,android,referral,0.6458,1,0,22.7
5831,treatment,25-34,android,google_play,0.7812,1,0,11.75
5832,treatment,35-44,ios,app_store,0.6436,1,0,20.89
5833,treatment,18-24,android,website,0.4228,0,0,0.33
5834,treatment,35-44,web,app_store,0.5612,1,0,18.68
5835,treatment,25-34,ios,app_store,0.5375,1,0,10.31
5836,treatment,35-44,web,referral,0.5743,1,0,16.98
5837,treatment,35-44,ios,referral,0.664,0,0,3.22
5838,treatment,18-24,web,website,0.4489,1,0,18.97
5839,treatment,35-44,android,app_store,0.6929,1,0,23.3
5840,treatment,35-44,ios,website,0.6565,1,0,21.1
5841,treatment,18-24,web,google_play,0.6051,1,0,27.38
5842,treatment,25-34,ios,google_play,0.5958,0,0,0.0
5843,treatment,18-24,web,google_play,0.6091,1,0,30.55
5844,treatment,18-24,web,google_play,0.6179,1,0,23.64
5845,treatment,35-44,android,google_play,0.7237,1,0,15.35
5846,treatment,25-34,ios,google_play,0.5727,0,1,7.06
5847,treatment,35-44,android,app_store,0.5869,0,0,9.86
5848,treatment,18-24,web,website,0.4259,0,1,7.51
5849,treatment,18-24,web,referral,0.7671,1,0,12.08
5850,treatment,35-44,ios,google_play,0.6199,1,0,18.25
5851,treatment,25-34,android,referral,0.6981,1,0,22.53
5852,treatment,45+,android,website,0.4685,0,0,3.39
5853,treatment,18-24,android,website,0.5464,1,0,20.64
5854,treatment,35-44,ios,referral,0.6548,1,0,21.06
5855,treatment,35-44,web,google_play,0.6799,1,0,12.08
5856,treatment,35-44,android,website,0.5681,0,0,8.03
5857,treatment,35-44,ios,app_store,0.7624,0,0,3.83
5858,treatment,25-34,ios,referral,0.6605,0,1,3.34
5859,treatment,35-44,ios,google_play,0.5782,1,0,12.6
5860,treatment,35-44,android,website,0.5874,1,0,16.55
5861,treatment,35-44,android,google_play,0.5967,1,0,23.62
5862,treatment,18-24,android,app_store,0.4371,0,1,4.36
5863,treatment,18-24,android,app_store,0.5463,1,0,22.25
5864,treatment,25-34,android,app_store,0.5167,1,0,17.8
5865,treatment,25-34,ios,google_play,0.5971,0,1,3.82
5866,treatment,18-24,ios,app_store,0.5593,1,0,8.15
5867,treatment,18-24,android,referral,0.3838,0,0,4.91
5868,treatment,18-24,ios,website,0.4815,0,0,2.8
5869,treatment,18-24,ios,google_play,0.6399,1,0,19.9
5870,treatment,18-24,android,referral,0.5306,0,0,0.0
5871,treatment,35-44,android,google_play,0.4439,1,0,33.2
5872,treatment,45+,android,referral,0.5195,1,0,18.44
5873,treatment,25-34,ios,website,0.6046,1,0,20.77
5874,treatment,18-24,ios,website,0.4922,1,0,20.32
5875,treatment,25-34,android,app_store,0.5448,1,0,16.1
5876,treatment,35-44,android,website,0.5103,1,0,20.53
5877,treatment,45+,android,website,0.5056,0,1,7.77
5878,treatment,25-34,android,app_store,0.5002,1,0,19.07
5879,treatment,18-24,ios,app_store,0.5997,0,0,6.59
5880,treatment,25-34,ios,referral,0.6146,1,0,22.61
5881,treatment,25-34,ios,referral,0.7363,0,1,6.04
5882,treatment,18-24,ios,website,0.4772,0,0,10.16
5883,treatment,35-44,android,app_store,0.4971,1,0,20.12
5884,treatment,18-24,android,google_play,0.5755,1,0,17.54
5885,treatment,18-24,ios,app_store,0.5954,0,0,3.35
5886,treatment,35-44,ios,website,0.619,0,0,4.97
5887,treatment,35-44,ios,app_store,0.6937,1,0,9.89
5888,treatment,18-24,ios,google_play,0.4859,1,0,26.4
5889,treatment,35-44,ios,google_play,0.5729,1,0,16.54
5890,treatment,25-34,ios,website,0.6716,0,0,3.17
5891,treatment,25-34,ios,referral,0.6708,0,0,0.0
5892,treatment,18-24,web,google_play,0.4995,1,0,18.66
5893,treatment,25-34,android,app_store,0.4249,0,1,0.0
5894,treatment,18-24,android,app_store,0.4165,1,0,7.91
5895,treatment,35-44,ios,website,0.5094,1,0,13.62
5896,treatment,45+,android,app_store,0.4511,1,0,16.52
5897,treatment,18-24,android,website,0.5004,0,1,0.41
5898,treatment,25-34,ios,google_play,0.5067,1,0,19.71
5899,treatment,25-34,ios,google_play,0.5738,1,0,25.36
5900,treatment,25-34,ios,app_store,0.5049,1,0,19.31
5901,treatment,35-44,android,referral,0.5823,1,0,4.7
5902,treatment,18-24,ios,website,0.7068,0,0,3.43
5903,treatment,35-44,ios,google_play,0.7311,0,0,5.59
5904,treatment,25-34,android,google_play,0.6219,1,0,15.78
5905,treatment,35-44,android,google_play,0.5542,0,1,4.64
5906,treatment,25-34,ios,google_play,0.5298,0,0,4.45
5907,treatment,18-24,web,referral,0.5491,1,0,11.4
5908,treatment,18-24,android,google_play,0.4017,1,0,25.23
5909,treatment,35-44,android,app_store,0.6378,1,1,16.26
5910,treatment,25-34,android,referral,0.5801,0,0,2.32
5911,treatment,35-44,android,google_play,0.5938,1,0,20.71
5912,treatment,18-24,ios,app_store,0.4229,1,0,8.37
5913,treatment,18-24,android,app_store,0.52,0,0,8.06
5914,treatment,35-44,android,google_play,0.5769,1,0,12.11
5915,treatment,18-24,web,website,0.4095,0,0,10.01
5916,treatment,45+,android,referral,0.544,0,1,7.56
5917,treatment,35-44,ios,app_store,0.5941,1,0,11.94
5918,treatment,18-24,web,google_play,0.5596,0,1,4.7
5919,treatment,35-44,ios,app_store,0.6755,0,1,0.06
5920,treatment,18-24,android,google_play,0.4392,1,0,11.44
5921,treatment,45+,android,website,0.4646,1,0,3.01
5922,treatment,35-44,web,app_store,0.6031,1,0,21.81
5923,treatment,25-34,web,referral,0.7055,0,1,1.86
5924,treatment,35-44,android,app_store,0.6533,0,0,6.33
5925,treatment,18-24,ios,website,0.4881,0,0,4.31
5926,treatment,25-34,android,website,0.4919,0,0,0.0
5927,treatment,25-34,android,google_play,0.588,0,1,6.53
5928,treatment,25-34,web,website,0.4461,1,0,21.12
5929,treatment,18-24,android,website,0.3981,1,0,15.12
5930,treatment,45+,android,website,0.4186,0,0,7.01
5931,treatment,25-34,ios,google_play,0.4255,1,0,16.38
5932,treatment,45+,web,website,0.3868,1,0,13.28
5933,treatment,18-24,ios,app_store,0.5294,1,0,16.86
5934,treatment,35-44,ios,website,0.8065,1,0,15.78
5935,treatment,35-44,ios,referral,0.6045,1,0,9.1
5936,treatment,35-44,ios,website,0.6388,0,0,0.0
5937,treatment,35-44,web,website,0.5402,1,0,27.88
5938,treatment,25-34,ios,referral,0.6712,0,0,7.58
5939,treatment,35-44,ios,app_store,0.5394,1,0,26.87
5940,treatment,45+,web,website,0.3423,0,0,6.75
5941,treatment,18-24,android,referral,0.6562,1,0,15.52
5942,treatment,18-24,ios,app_store,0.4496,0,1,2.87
5943,treatment,45+,web,app_store,0.6247,0,1,1.28
5944,treatment,45+,web,app_store,0.4763,0,1,5.45
5945,treatment,25-34,android,referral,0.5298,1,0,20.84
5946,treatment,35-44,ios,referral,0.6147,1,0,15.94
5947,treatment,45+,ios,referral,0.6942,1,0,20.63
5948,treatment,25-34,ios,google_play,0.5601,1,0,24.96
5949,treatment,18-24,android,website,0.4454,1,0,17.98
5950,treatment,25-34,android,app_store,0.644,0,0,0.0
5951,treatment,25-34,android,referral,0.6339,1,0,20.74
5952,treatment,18-24,android,referral,0.7122,1,0,10.66
5953,treatment,45+,android,google_play,0.5992,0,0,0.59
5954,treatment,35-44,ios,app_store,0.5703,0,1,4.49
5955,treatment,35-44,android,referral,0.7202,0,1,5.73
5956,treatment,35-44,android,referral,0.4622,1,0,18.57
5957,treatment,25-34,ios,referral,0.6976,1,0,11.92
5958,treatment,35-44,android,google_play,0.5436,1,0,34.71
5959,treatment,35-44,web,google_play,0.6536,1,0,14.87
5960,treatment,35-44,android,google_play,0.7531,1,0,20.73
5961,treatment,18-24,ios,google_play,0.4324,1,0,14.49
5962,treatment,35-44,android,referral,0.6898,1,0,12.36
5963,treatment,25-34,web,app_store,0.6432,1,0,18.31
5964,treatment,25-34,ios,website,0.6188,1,0,15.35
5965,treatment,35-44,web,referral,0.5476,1,0,18.57
5966,treatment,45+,ios,app_store,0.5288,1,0,14.06
5967,treatment,25-34,ios,google_play,0.539,1,0,18.81
5968,treatment,18-24,android,website,0.5104,1,0,13.5
5969,treatment,45+,android,google_play,0.4017,0,1,7.38
5970,treatment,45+,android,google_play,0.471,0,0,4.57
5971,treatment,18-24,ios,website,0.5664,1,0,17.25
5972,treatment,35-44,ios,app_store,0.5674,1,0,17.9
5973,treatment,45+,ios,website,0.4643,1,0,15.74
5974,treatment,18-24,android,referral,0.4735,1,0,18.72
5975,treatment,35-44,android,app_store,0.6065,1,1,26.99
5976,treatment,18-24,ios,app_store,0.545,1,0,14.57
5977,treatment,35-44,android,app_store,0.5274,0,1,4.08
5978,treatment,18-24,android,website,0.4255,1,0,13.39
5979,treatment,35-44,web,google_play,0.6186,1,0,3.11
5980,treatment,35-44,android,google_play,0.5113,0,0,5.71
5981,treatment,18-24,ios,website,0.5125,1,0,24.47
5982,treatment,35-44,android,google_play,0.5987,1,0,20.61
5983,treatment,18-24,ios,website,0.5285,0,1,11.9
5984,treatment,18-24,ios,referral,0.5436,0,0,2.2
5985,treatment,45+,ios,google_play,0.5944,1,0,12.63
5986,treatment,45+,ios,referral,0.6429,0,0,7.76
5987,treatment,35-44,android,google_play,0.6478,1,0,25.48
5988,treatment,45+,android,google_play,0.5228,0,1,7.45
5989,treatment,18-24,android,app_store,0.4019,0,0,0.0
5990,treatment,25-34,ios,website,0.7,0,0,0.98
5991,treatment,45+,android,website,0.4607,0,0,0.0
5992,treatment,45+,ios,website,0.5209,0,0,10.6
5993,treatment,25-34,android,google_play,0.5196,0,0,0.19
5994,treatment,25-34,ios,referral,0.6188,1,0,10.76
5995,treatment,35-44,android,app_store,0.6804,0,1,3.12
5996,treatment,18-24,web,website,0.5486,1,0,18.7
5997,treatment,35-44,web,google_play,0.5811,0,0,5.9
5998,treatment,25-34,android,app_store,0.6882,1,0,17.22
5999,treatment,25-34,web,google_play,0.5053,1,0,13.92
6000,treatment,18-24,ios,app_store,0.4215,0,0,2.08
6001,treatment,35-44,android,app_store,0.4317,1,0,14.38
6002,treatment,45+,ios,google_play,0.6096,1,0,26.36
6003,treatment,25-34,android,referral,0.5403,1,1,17.96
6004,treatment,45+,ios,referral,0.5548,1,0,21.81
6005,treatment,25-34,web,referral,0.6935,0,0,2.75
6006,treatment,25-34,ios,app_store,0.6323,0,0,0.0
6007,treatment,35-44,ios,app_store,0.5311,1,0,27.86
6008,treatment,18-24,ios,app_store,0.6859,1,0,21.48
6009,treatment,25-34,ios,website,0.5427,1,0,20.33
6010,treatment,35-44,ios,referral,0.651,0,0,0.0
6011,treatment,18-24,ios,google_play,0.509,1,0,17.17
6012,treatment,45+,ios,google_play,0.4567,1,0,27.25
6013,treatment,25-34,ios,app_store,0.6244,1,0,25.77
6014,treatment,25-34,android,website,0.4107,0,0,2.72
6015,treatment,25-34,android,referral,0.5894,1,0,25.32
6016,treatment,25-34,android,website,0.6528,1,0,27.42
6017,treatment,35-44,ios,website,0.6461,0,1,2.94
6018,treatment,18-24,android,google_play,0.5422,1,0,25.91
6019,treatment,45+,android,google_play,0.4181,1,0,25.64
6020,treatment,18-24,web,google_play,0.5311,1,0,23.03
6021,treatment,25-34,web,website,0.4723,1,0,23.61
6022,treatment,35-44,ios,website,0.7014,0,0,0.36
6023,treatment,25-34,ios,app_store,0.5681,1,0,22.71
6024,treatment,25-34,ios,google_play,0.5531,1,0,17.25
6025,treatment,35-44,ios,app_store,0.6086,1,0,12.57
6026,treatment,25-34,android,app_store,0.5035,1,0,27.12
6027,treatment,25-34,ios,app_store,0.6249,1,0,17.29
6028,treatment,45+,ios,referral,0.7117,1,0,19.41
6029,treatment,18-24,android,app_store,0.5166,1,0,18.85
6030,treatment,35-44,ios,referral,0.5822,1,0,8.66
6031,treatment,25-34,android,google_play,0.5634,1,0,16.23
6032,treatment,45+,android,google_play,0.4043,1,0,22.64
6033,treatment,18-24,web,website,0.7159,0,0,3.55
6034,treatment,18-24,android,app_store,0.6601,1,0,15.88
6035,treatment,25-34,android,referral,0.6958,1,0,20.0
6036,treatment,35-44,ios,website,0.6461,1,0,24.44
6037,treatment,18-24,android,app_store,0.5028,1,0,8.19
6038,treatment,35-44,ios,referral,0.6445,1,0,17.37
6039,treatment,25-34,android,app_store,0.5484,1,0,18.12
6040,treatment,45+,web,app_store,0.6961,1,0,28.62
6041,treatment,45+,android,referral,0.5106,1,0,25.24
6042,treatment,35-44,android,google_play,0.5509,1,0,9.72
6043,treatment,35-44,ios,website,0.5776,0,0,8.32
6044,treatment,35-44,android,app_store,0.6274,1,0,17.1
6045,treatment,35-44,android,referral,0.3374,1,0,8.34
6046,treatment,18-24,android,google_play,0.5575,1,0,9.94
6047,treatment,35-44,android,app_store,0.3826,0,0,8.42
6048,treatment,35-44,ios,referral,0.7738,1,0,20.73
6049,treatment,35-44,web,website,0.4181,0,0,0.0
6050,treatment,25-34,android,website,0.4617,1,0,27.5
6051,treatment,35-44,ios,google_play,0.4826,0,1,6.06
6052,treatment,25-34,ios,website,0.7101,1,0,16.46
6053,treatment,25-34,android,app_store,0.565,1,0,19.79
6054,treatment,25-34,ios,google_play,0.7941,1,0,12.74
6055,treatment,35-44,web,google_play,0.765,1,1,29.99
6056,treatment,25-34,android,google_play,0.6759,1,0,10.88
6057,treatment,45+,android,app_store,0.3839,1,0,10.27
6058,treatment,35-44,android,website,0.5592,0,0,4.2
6059,treatment,45+,ios,app_store,0.6453,1,0,35.28
