user_id,jtbd_segment,dormancy_bucket,group,balance_eur,prior_logins,reactivated_60d,retained_m3,arpu_eur
17383,digital_newcomers,60-90d,light_touch,236.32,7.2,0,0,3.4
17384,digital_newcomers,60-90d,light_touch,444.48,5.7,1,1,3.4
17385,digital_newcomers,60-90d,light_touch,105.04,3.1,0,0,3.4
17386,digital_newcomers,60-90d,light_touch,210.4,8.7,0,0,3.4
17387,digital_newcomers,60-90d,light_touch,70.23,4.9,0,0,3.4
17388,digital_newcomers,60-90d,light_touch,323.74,7.4,0,0,3.4
17389,digital_newcomers,60-90d,light_touch,192.09,4.3,0,0,3.4
17390,digital_newcomers,60-90d,light_touch,227.45,4.7,0,0,3.4
17391,digital_newcomers,60-90d,light_touch,182.57,5.7,0,0,3.4
17392,digital_newcomers,60-90d,light_touch,136.59,2.8,0,0,3.4
17393,digital_newcomers,60-90d,light_touch,1094.15,7.4,0,0,3.4
17394,digital_newcomers,60-90d,light_touch,144.71,9.1,0,0,3.4
17395,digital_newcomers,60-90d,light_touch,62.64,7.2,0,0,3.4
17396,digital_newcomers,60-90d,light_touch,87.64,3.3,0,0,3.4
17397,digital_newcomers,60-90d,light_touch,225.11,3.5,0,0,3.4
17398,digital_newcomers,60-90d,light_touch,126.21,1.9,0,0,3.4
17399,digital_newcomers,60-90d,light_touch,249.04,4.0,0,0,3.4
17400,digital_newcomers,60-90d,light_touch,595.81,4.4,0,0,3.4
17401,digital_newcomers,60-90d,light_touch,305.2,5.6,0,0,3.4
17402,digital_newcomers,60-90d,light_touch,185.15,5.4,1,1,3.4
17403,digital_newcomers,60-90d,light_touch,345.81,6.1,0,0,3.4
17404,digital_newcomers,60-90d,light_touch,568.44,6.8,0,0,3.4
17405,digital_newcomers,60-90d,light_touch,601.15,7.3,0,0,3.4
17406,digital_newcomers,60-90d,light_touch,339.46,10.0,1,1,3.4
17407,digital_newcomers,60-90d,light_touch,142.45,9.8,0,0,3.4
17408,digital_newcomers,60-90d,light_touch,185.62,5.8,1,1,3.4
17409,digital_newcomers,60-90d,light_touch,289.4,5.5,0,0,3.4
17410,digital_newcomers,60-90d,light_touch,1011.84,6.7,0,0,3.4
17411,digital_newcomers,60-90d,light_touch,235.47,8.3,0,0,3.4
17412,digital_newcomers,60-90d,light_touch,190.8,5.4,0,0,3.4
17413,digital_newcomers,60-90d,light_touch,287.7,5.9,0,0,3.4
17414,digital_newcomers,60-90d,light_touch,189.35,8.7,0,0,3.4
17415,digital_newcomers,60-90d,light_touch,418.12,7.8,0,0,3.4
17416,digital_newcomers,60-90d,light_touch,210.21,2.3,0,0,3.4
17417,digital_newcomers,60-90d,light_touch,68.3,6.4,0,0,3.4
17418,digital_newcomers,60-90d,light_touch,452.33,3.8,0,0,3.4
17419,digital_newcomers,60-90d,light_touch,375.28,5.6,0,0,3.4
17420,digital_newcomers,60-90d,light_touch,243.48,10.5,0,0,3.4
17421,digital_newcomers,60-90d,light_touch,94.78,7.2,1,0,3.4
17422,digital_newcomers,60-90d,light_touch,194.42,9.2,0,0,3.4
17423,digital_newcomers,60-90d,light_touch,195.59,5.5,0,0,3.4
17424,digital_newcomers,60-90d,light_touch,735.6,9.1,0,0,3.4
17425,digital_newcomers,60-90d,light_touch,108.45,9.2,0,0,3.4
17426,digital_newcomers,60-90d,light_touch,241.42,7.6,0,0,3.4
17427,digital_newcomers,60-90d,light_touch,121.55,4.5,0,0,3.4
17428,digital_newcomers,60-90d,light_touch,52.11,5.1,0,0,3.4
17429,digital_newcomers,60-90d,light_touch,280.65,3.2,0,0,3.4
17430,digital_newcomers,60-90d,light_touch,292.37,5.7,0,0,3.4
17431,digital_newcomers,60-90d,light_touch,393.03,5.4,0,0,3.4
17432,digital_newcomers,60-90d,light_touch,142.18,4.3,0,0,3.4
17433,digital_newcomers,60-90d,light_touch,208.13,6.0,0,0,3.4
17434,digital_newcomers,60-90d,light_touch,329.38,4.6,0,0,3.4
17435,digital_newcomers,60-90d,light_touch,517.81,2.3,0,0,3.4
17436,digital_newcomers,60-90d,light_touch,126.88,1.0,0,0,3.4
17437,digital_newcomers,60-90d,light_touch,97.17,2.7,0,0,3.4
17438,digital_newcomers,60-90d,light_touch,377.54,7.4,0,0,3.4
17439,digital_newcomers,60-90d,light_touch,94.13,5.6,0,0,3.4
17440,digital_newcomers,60-90d,light_touch,52.49,10.5,1,1,3.4
17441,digital_newcomers,60-90d,light_touch,270.03,2.6,0,0,3.4
17442,digital_newcomers,60-90d,light_touch,836.45,4.7,0,0,3.4
17443,digital_newcomers,60-90d,light_touch,265.82,5.6,0,0,3.4
17444,digital_newcomers,60-90d,light_touch,1503.09,4.1,0,0,3.4
17445,digital_newcomers,60-90d,light_touch,362.31,2.8,0,0,3.4
17446,digital_newcomers,60-90d,light_touch,208.33,6.3,0,0,3.4
17447,digital_newcomers,60-90d,light_touch,186.49,8.3,0,0,3.4
17448,digital_newcomers,60-90d,light_touch,369.87,2.2,0,0,3.4
17449,digital_newcomers,60-90d,light_touch,223.85,10.3,0,0,3.4
17450,digital_newcomers,60-90d,light_touch,146.86,8.7,0,0,3.4
17451,digital_newcomers,60-90d,light_touch,144.58,10.2,0,0,3.4
17452,digital_newcomers,60-90d,light_touch,486.08,7.8,0,0,3.4
17453,digital_newcomers,60-90d,light_touch,263.27,8.2,0,0,3.4
17454,digital_newcomers,60-90d,light_touch,979.67,4.7,1,0,3.4
17455,digital_newcomers,60-90d,light_touch,157.92,7.2,0,0,3.4
17456,digital_newcomers,60-90d,light_touch,249.28,6.3,0,0,3.4
17457,digital_newcomers,60-90d,light_touch,228.29,2.9,0,0,3.4
17458,digital_newcomers,60-90d,light_touch,218.5,8.2,0,0,3.4
17459,digital_newcomers,60-90d,light_touch,86.77,3.3,1,1,3.4
17460,digital_newcomers,60-90d,light_touch,1213.26,2.1,0,0,3.4
17461,digital_newcomers,60-90d,light_touch,104.37,7.9,0,0,3.4
17462,digital_newcomers,60-90d,light_touch,504.64,6.5,0,0,3.4
17463,digital_newcomers,60-90d,light_touch,363.25,3.7,0,0,3.4
17464,digital_newcomers,60-90d,light_touch,262.67,8.2,0,0,3.4
17465,digital_newcomers,60-90d,light_touch,337.29,6.7,0,0,3.4
17466,digital_newcomers,60-90d,light_touch,234.34,5.0,0,0,3.4
17467,digital_newcomers,60-90d,light_touch,226.62,4.0,0,0,3.4
17468,digital_newcomers,60-90d,light_touch,125.36,9.9,1,1,3.4
17469,digital_newcomers,60-90d,light_touch,448.99,6.5,0,0,3.4
17470,digital_newcomers,60-90d,light_touch,266.42,7.5,0,0,3.4
17471,digital_newcomers,60-90d,light_touch,674.62,5.6,0,0,3.4
17472,digital_newcomers,60-90d,light_touch,104.14,5.5,0,0,3.4
17473,digital_newcomers,60-90d,light_touch,832.0,4.1,0,0,3.4
17474,digital_newcomers,60-90d,light_touch,245.29,5.8,0,0,3.4
17475,digital_newcomers,60-90d,light_touch,365.25,2.8,0,0,3.4
17476,digital_newcomers,60-90d,light_touch,720.42,4.4,0,0,3.4
17477,digital_newcomers,60-90d,light_touch,238.47,4.7,0,0,3.4
17478,digital_newcomers,60-90d,light_touch,263.29,3.7,0,0,3.4
17479,digital_newcomers,60-90d,light_touch,146.51,8.3,0,0,3.4
17480,digital_newcomers,60-90d,light_touch,257.0,7.1,1,1,3.4
17481,digital_newcomers,60-90d,light_touch,164.94,5.0,0,0,3.4
17482,digital_newcomers,60-90d,light_touch,319.39,10.6,0,0,3.4
17483,digital_newcomers,60-90d,light_touch,394.11,8.7,0,0,3.4
17484,digital_newcomers,60-90d,light_touch,57.77,6.0,0,0,3.4
17485,digital_newcomers,60-90d,light_touch,1222.0,3.5,0,0,3.4
17486,digital_newcomers,60-90d,light_touch,301.51,5.0,0,0,3.4
17487,digital_newcomers,60-90d,light_touch,153.37,7.4,0,0,3.4
17488,digital_newcomers,60-90d,light_touch,27.68,7.3,0,0,3.4
17489,digital_newcomers,60-90d,light_touch,166.64,7.0,0,0,3.4
17490,digital_newcomers,60-90d,light_touch,137.79,5.8,0,0,3.4
17491,digital_newcomers,60-90d,light_touch,347.51,4.3,0,0,3.4
17492,digital_newcomers,60-90d,light_touch,326.44,5.3,0,0,3.4
17493,digital_newcomers,60-90d,light_touch,327.6,7.7,0,0,3.4
17494,digital_newcomers,60-90d,light_touch,217.26,6.0,0,0,3.4
17495,digital_newcomers,60-90d,light_touch,695.53,2.4,0,0,3.4
17496,digital_newcomers,60-90d,light_touch,327.51,4.8,0,0,3.4
17497,digital_newcomers,60-90d,light_touch,119.88,5.0,0,0,3.4
17498,digital_newcomers,60-90d,light_touch,15.69,3.0,0,0,3.4
17499,digital_newcomers,60-90d,light_touch,960.38,4.6,0,0,3.4
17500,digital_newcomers,60-90d,light_touch,394.59,5.4,0,0,3.4
17501,digital_newcomers,60-90d,light_touch,180.47,5.5,0,0,3.4
17502,digital_newcomers,60-90d,light_touch,382.02,1.9,0,0,3.4
17503,digital_newcomers,60-90d,light_touch,427.17,6.1,0,0,3.4
17504,digital_newcomers,60-90d,light_touch,470.93,6.9,0,0,3.4
17505,digital_newcomers,60-90d,light_touch,128.37,8.5,0,0,3.4
17506,digital_newcomers,60-90d,light_touch,70.57,4.2,0,0,3.4
17507,digital_newcomers,60-90d,light_touch,82.16,4.6,0,0,3.4
17508,digital_newcomers,60-90d,light_touch,322.0,5.3,0,0,3.4
17509,digital_newcomers,60-90d,light_touch,139.12,8.7,0,0,3.4
17510,digital_newcomers,60-90d,light_touch,403.04,4.1,0,0,3.4
17511,digital_newcomers,60-90d,light_touch,358.21,4.5,0,0,3.4
17512,digital_newcomers,60-90d,light_touch,308.27,2.7,0,0,3.4
17513,digital_newcomers,60-90d,light_touch,499.6,6.4,0,0,3.4
17514,digital_newcomers,60-90d,light_touch,357.13,4.5,0,0,3.4
17515,digital_newcomers,60-90d,light_touch,367.72,5.1,0,0,3.4
17516,digital_newcomers,60-90d,light_touch,124.04,12.5,0,0,3.4
17517,digital_newcomers,60-90d,light_touch,59.85,8.8,0,0,3.4
17518,digital_newcomers,60-90d,light_touch,470.24,8.2,0,0,3.4
17519,digital_newcomers,60-90d,light_touch,49.72,7.3,0,0,3.4
17520,digital_newcomers,60-90d,light_touch,226.09,7.0,0,0,3.4
17521,digital_newcomers,60-90d,light_touch,145.39,9.2,0,0,3.4
17522,digital_newcomers,60-90d,light_touch,113.51,4.8,0,0,3.4
17523,digital_newcomers,60-90d,light_touch,232.73,7.6,0,0,3.4
17524,digital_newcomers,60-90d,light_touch,50.03,3.9,0,0,3.4
17525,digital_newcomers,60-90d,light_touch,295.91,9.9,0,0,3.4
17526,digital_newcomers,60-90d,light_touch,124.76,1.8,0,0,3.4
17527,digital_newcomers,60-90d,light_touch,148.99,1.0,0,0,3.4
17528,digital_newcomers,60-90d,light_touch,123.98,6.1,0,0,3.4
17529,digital_newcomers,60-90d,light_touch,316.09,1.9,0,0,3.4
17530,digital_newcomers,60-90d,light_touch,513.24,5.4,0,0,3.4
17531,digital_newcomers,60-90d,light_touch,218.55,6.5,0,0,3.4
17532,digital_newcomers,60-90d,light_touch,156.78,4.3,0,0,3.4
17533,digital_newcomers,60-90d,light_touch,229.9,7.4,0,0,3.4
17534,digital_newcomers,60-90d,light_touch,616.5,10.4,0,0,3.4
17535,digital_newcomers,60-90d,light_touch,633.18,6.0,0,0,3.4
17536,digital_newcomers,60-90d,light_touch,219.83,9.0,0,0,3.4
17537,digital_newcomers,60-90d,light_touch,185.27,5.0,0,0,3.4
17538,digital_newcomers,60-90d,light_touch,154.89,9.1,0,0,3.4
17539,digital_newcomers,60-90d,light_touch,146.63,3.3,0,0,3.4
17540,digital_newcomers,60-90d,light_touch,344.92,1.1,0,0,3.4
17541,digital_newcomers,60-90d,light_touch,246.98,10.3,0,0,3.4
17542,digital_newcomers,60-90d,light_touch,106.42,6.5,0,0,3.4
17543,digital_newcomers,60-90d,light_touch,221.24,3.3,0,0,3.4
17544,digital_newcomers,60-90d,light_touch,298.39,6.7,0,0,3.4
17545,digital_newcomers,60-90d,light_touch,599.86,2.4,1,1,3.4
17546,digital_newcomers,60-90d,light_touch,402.09,6.5,0,0,3.4
17547,digital_newcomers,60-90d,light_touch,753.49,7.2,0,0,3.4
17548,digital_newcomers,60-90d,light_touch,167.56,4.4,0,0,3.4
17549,digital_newcomers,60-90d,light_touch,625.89,6.7,0,0,3.4
17550,digital_newcomers,60-90d,light_touch,690.55,5.8,0,0,3.4
17551,digital_newcomers,60-90d,light_touch,1188.42,3.3,0,0,3.4
17552,digital_newcomers,60-90d,light_touch,244.73,6.8,0,0,3.4
17553,digital_newcomers,60-90d,light_touch,41.73,6.1,0,0,3.4
17554,digital_newcomers,60-90d,light_touch,183.6,4.0,0,0,3.4
17555,digital_newcomers,60-90d,light_touch,197.72,4.4,1,1,3.4
17556,digital_newcomers,60-90d,light_touch,110.39,5.4,0,0,3.4
17557,digital_newcomers,60-90d,light_touch,63.28,3.2,0,0,3.4
17558,digital_newcomers,60-90d,light_touch,230.07,4.0,0,0,3.4
17559,digital_newcomers,60-90d,light_touch,303.13,7.5,0,0,3.4
17560,digital_newcomers,60-90d,light_touch,643.72,6.3,0,0,3.4
17561,digital_newcomers,60-90d,light_touch,193.14,2.8,0,0,3.4
17562,digital_newcomers,60-90d,light_touch,733.99,6.0,0,0,3.4
17563,digital_newcomers,60-90d,light_touch,587.1,6.8,1,1,3.4
17564,digital_newcomers,60-90d,light_touch,189.69,8.4,0,0,3.4
17565,digital_newcomers,60-90d,light_touch,298.35,7.4,0,0,3.4
17566,digital_newcomers,60-90d,light_touch,1129.78,8.7,0,0,3.4
17567,digital_newcomers,60-90d,light_touch,339.38,3.6,0,0,3.4
17568,digital_newcomers,60-90d,light_touch,226.02,7.7,0,0,3.4
17569,digital_newcomers,60-90d,light_touch,961.2,5.2,0,0,3.4
17570,digital_newcomers,60-90d,light_touch,246.22,3.1,0,0,3.4
17571,digital_newcomers,60-90d,light_touch,200.33,6.6,0,0,3.4
17572,digital_newcomers,60-90d,light_touch,134.01,6.7,0,0,3.4
17573,digital_newcomers,60-90d,light_touch,533.95,6.0,0,0,3.4
17574,digital_newcomers,60-90d,light_touch,115.87,2.3,0,0,3.4
17575,digital_newcomers,60-90d,light_touch,758.74,1.0,0,0,3.4
17576,digital_newcomers,60-90d,light_touch,80.81,6.5,0,0,3.4
17577,digital_newcomers,60-90d,light_touch,197.87,2.6,0,0,3.4
17578,digital_newcomers,60-90d,light_touch,63.85,12.3,0,0,3.4
17579,digital_newcomers,60-90d,light_touch,1781.73,7.5,0,0,3.4
17580,digital_newcomers,60-90d,light_touch,499.81,3.5,0,0,3.4
17581,digital_newcomers,60-90d,light_touch,343.52,8.9,0,0,3.4
17582,digital_newcomers,60-90d,light_touch,381.34,5.2,0,0,3.4
17583,digital_newcomers,60-90d,light_touch,75.4,7.1,0,0,3.4
17584,digital_newcomers,60-90d,light_touch,87.54,4.5,0,0,3.4
17585,digital_newcomers,60-90d,light_touch,417.58,5.5,0,0,3.4
17586,digital_newcomers,60-90d,light_touch,806.09,5.3,0,0,3.4
17587,digital_newcomers,60-90d,light_touch,143.46,2.7,0,0,3.4
17588,digital_newcomers,60-90d,light_touch,122.53,4.9,0,0,3.4
17589,digital_newcomers,60-90d,light_touch,160.95,5.1,0,0,3.4
17590,digital_newcomers,60-90d,light_touch,85.07,6.4,0,0,3.4
17591,digital_newcomers,60-90d,light_touch,801.17,9.3,0,0,3.4
17592,digital_newcomers,60-90d,light_touch,204.65,5.6,1,0,3.4
17593,digital_newcomers,60-90d,light_touch,227.56,3.7,0,0,3.4
17594,digital_newcomers,60-90d,light_touch,310.51,4.1,0,0,3.4
17595,digital_newcomers,60-90d,light_touch,289.12,2.4,0,0,3.4
17596,digital_newcomers,60-90d,light_touch,142.86,5.0,0,0,3.4
17597,digital_newcomers,60-90d,light_touch,488.13,5.9,0,0,3.4
17598,digital_newcomers,60-90d,light_touch,69.49,3.2,0,0,3.4
17599,digital_newcomers,60-90d,light_touch,136.98,5.5,0,0,3.4
17600,digital_newcomers,60-90d,light_touch,128.7,4.2,0,0,3.4
17601,digital_newcomers,60-90d,light_touch,44.65,8.5,0,0,3.4
17602,digital_newcomers,60-90d,light_touch,263.6,4.7,0,0,3.4
17603,digital_newcomers,60-90d,light_touch,215.05,9.1,0,0,3.4
17604,digital_newcomers,60-90d,light_touch,257.39,6.1,0,0,3.4
17605,digital_newcomers,60-90d,light_touch,752.14,2.6,0,0,3.4
17606,digital_newcomers,60-90d,light_touch,184.48,1.3,0,0,3.4
17607,digital_newcomers,60-90d,light_touch,516.32,7.3,0,0,3.4
17608,digital_newcomers,60-90d,light_touch,676.42,4.5,0,0,3.4
17609,digital_newcomers,60-90d,light_touch,321.76,4.7,0,0,3.4
17610,digital_newcomers,60-90d,light_touch,160.19,7.0,0,0,3.4
17611,digital_newcomers,60-90d,light_touch,88.53,5.5,0,0,3.4
17612,digital_newcomers,60-90d,light_touch,80.44,7.1,1,0,3.4
17613,digital_newcomers,60-90d,light_touch,166.36,7.3,0,0,3.4
17614,digital_newcomers,60-90d,light_touch,321.07,10.8,0,0,3.4
17615,digital_newcomers,60-90d,light_touch,82.1,8.8,0,0,3.4
17616,digital_newcomers,60-90d,light_touch,139.46,8.8,0,0,3.4
17617,digital_newcomers,60-90d,light_touch,444.72,1.0,0,0,3.4
17618,digital_newcomers,60-90d,light_touch,79.98,5.3,0,0,3.4
17619,digital_newcomers,60-90d,light_touch,250.35,7.2,0,0,3.4
17620,digital_newcomers,60-90d,light_touch,189.42,6.5,0,0,3.4
17621,digital_newcomers,60-90d,light_touch,719.34,4.3,0,0,3.4
17622,digital_newcomers,60-90d,light_touch,301.32,2.0,0,0,3.4
17623,digital_newcomers,60-90d,light_touch,228.26,4.8,0,0,3.4
17624,digital_newcomers,60-90d,light_touch,684.03,4.1,0,0,3.4
17625,digital_newcomers,60-90d,light_touch,443.68,6.4,0,0,3.4
17626,digital_newcomers,60-90d,light_touch,114.22,7.3,1,1,3.4
17627,digital_newcomers,60-90d,light_touch,701.08,9.7,0,0,3.4
17628,digital_newcomers,60-90d,light_touch,803.28,6.0,0,0,3.4
17629,digital_newcomers,60-90d,light_touch,189.06,5.7,0,0,3.4
17630,digital_newcomers,60-90d,light_touch,180.43,3.1,1,1,3.4
17631,digital_newcomers,60-90d,light_touch,1645.17,6.6,0,0,3.4
17632,digital_newcomers,60-90d,light_touch,237.56,9.4,0,0,3.4
17633,digital_newcomers,60-90d,light_touch,201.85,9.0,1,0,3.4
17634,digital_newcomers,60-90d,light_touch,216.22,10.3,0,0,3.4
17635,digital_newcomers,60-90d,light_touch,163.14,8.3,0,0,3.4
17636,digital_newcomers,60-90d,light_touch,190.95,4.1,0,0,3.4
17637,digital_newcomers,60-90d,light_touch,65.67,4.4,0,0,3.4
17638,digital_newcomers,60-90d,light_touch,670.57,8.1,0,0,3.4
17639,digital_newcomers,60-90d,light_touch,54.65,6.7,0,0,3.4
17640,digital_newcomers,60-90d,light_touch,492.04,8.3,0,0,3.4
17641,digital_newcomers,60-90d,light_touch,470.35,8.5,1,0,3.4
17642,digital_newcomers,60-90d,light_touch,84.52,5.1,1,1,3.4
17643,digital_newcomers,60-90d,light_touch,136.14,1.1,0,0,3.4
17644,digital_newcomers,60-90d,light_touch,291.55,8.9,0,0,3.4
17645,digital_newcomers,60-90d,light_touch,364.7,8.0,0,0,3.4
17646,digital_newcomers,60-90d,light_touch,695.1,4.7,0,0,3.4
17647,digital_newcomers,60-90d,light_touch,195.71,11.0,0,0,3.4
17648,digital_newcomers,60-90d,light_touch,685.54,2.6,0,0,3.4
17649,digital_newcomers,60-90d,light_touch,335.38,6.3,0,0,3.4
17650,digital_newcomers,60-90d,light_touch,108.13,4.3,1,1,3.4
17651,digital_newcomers,60-90d,light_touch,113.05,8.2,0,0,3.4
17652,digital_newcomers,60-90d,light_touch,318.93,8.7,0,0,3.4
17653,digital_newcomers,60-90d,light_touch,39.3,5.7,0,0,3.4
17654,digital_newcomers,60-90d,light_touch,2166.45,6.4,0,0,3.4
17655,digital_newcomers,60-90d,light_touch,148.16,5.1,0,0,3.4
17656,digital_newcomers,60-90d,light_touch,369.48,10.2,0,0,3.4
17657,digital_newcomers,60-90d,light_touch,205.52,7.3,1,0,3.4
17658,digital_newcomers,60-90d,light_touch,84.9,3.6,0,0,3.4
17659,digital_newcomers,60-90d,light_touch,71.19,3.8,0,0,3.4
17660,digital_newcomers,60-90d,light_touch,131.52,6.6,0,0,3.4
17661,digital_newcomers,60-90d,light_touch,130.25,4.1,1,0,3.4
17662,digital_newcomers,60-90d,light_touch,298.23,6.1,0,0,3.4
17663,digital_newcomers,60-90d,light_touch,155.79,1.0,0,0,3.4
17664,digital_newcomers,60-90d,light_touch,149.05,7.4,0,0,3.4
17665,digital_newcomers,60-90d,light_touch,458.85,5.4,0,0,3.4
17666,digital_newcomers,60-90d,light_touch,238.66,7.7,0,0,3.4
17667,digital_newcomers,60-90d,light_touch,111.1,10.4,0,0,3.4
17668,digital_newcomers,60-90d,light_touch,211.15,4.7,0,0,3.4
17669,digital_newcomers,60-90d,light_touch,104.72,7.8,0,0,3.4
17670,digital_newcomers,60-90d,light_touch,469.22,5.5,0,0,3.4
17671,digital_newcomers,60-90d,light_touch,140.7,5.8,0,0,3.4
17672,digital_newcomers,60-90d,light_touch,74.24,4.0,0,0,3.4
17673,digital_newcomers,60-90d,light_touch,177.3,4.0,0,0,3.4
17674,digital_newcomers,60-90d,light_touch,361.72,7.6,0,0,3.4
17675,digital_newcomers,60-90d,light_touch,643.66,6.1,0,0,3.4
17676,digital_newcomers,60-90d,light_touch,492.14,4.2,0,0,3.4
17677,digital_newcomers,60-90d,light_touch,68.41,10.5,0,0,3.4
17678,digital_newcomers,60-90d,light_touch,212.72,7.9,0,0,3.4
17679,digital_newcomers,60-90d,light_touch,284.72,9.0,1,1,3.4
17680,digital_newcomers,60-90d,light_touch,46.09,3.5,0,0,3.4
17681,digital_newcomers,60-90d,light_touch,56.25,4.8,0,0,3.4
17682,digital_newcomers,60-90d,light_touch,143.71,4.6,0,0,3.4
17683,digital_newcomers,60-90d,light_touch,273.78,4.5,0,0,3.4
17684,digital_newcomers,60-90d,light_touch,515.87,3.8,0,0,3.4
17685,digital_newcomers,60-90d,light_touch,442.27,1.8,0,0,3.4
17686,digital_newcomers,60-90d,light_touch,107.68,6.2,1,1,3.4
17687,digital_newcomers,60-90d,light_touch,161.29,3.5,0,0,3.4
17688,digital_newcomers,60-90d,light_touch,158.76,7.2,0,0,3.4
17689,digital_newcomers,60-90d,light_touch,137.71,4.2,0,0,3.4
17690,digital_newcomers,60-90d,light_touch,244.96,6.0,1,1,3.4
17691,digital_newcomers,60-90d,light_touch,194.45,1.0,0,0,3.4
17692,digital_newcomers,60-90d,light_touch,457.47,9.5,0,0,3.4
17693,digital_newcomers,60-90d,light_touch,262.98,3.0,0,0,3.4
17694,digital_newcomers,60-90d,light_touch,133.02,2.5,0,0,3.4
17695,digital_newcomers,60-90d,light_touch,136.58,2.5,1,1,3.4
17696,digital_newcomers,60-90d,light_touch,235.25,7.0,0,0,3.4
17697,digital_newcomers,60-90d,light_touch,136.08,10.5,0,0,3.4
17698,digital_newcomers,60-90d,light_touch,64.43,6.4,0,0,3.4
17699,digital_newcomers,60-90d,light_touch,192.19,9.1,1,0,3.4
17700,digital_newcomers,60-90d,light_touch,152.17,6.4,0,0,3.4
17701,digital_newcomers,60-90d,light_touch,645.97,8.1,0,0,3.4
17702,digital_newcomers,60-90d,light_touch,213.8,2.9,0,0,3.4
17703,digital_newcomers,60-90d,light_touch,112.3,6.5,0,0,3.4
17704,digital_newcomers,60-90d,light_touch,50.26,2.9,0,0,3.4
17705,digital_newcomers,60-90d,light_touch,385.62,7.3,0,0,3.4
17706,digital_newcomers,60-90d,light_touch,314.39,8.4,0,0,3.4
17707,digital_newcomers,60-90d,light_touch,183.21,6.1,0,0,3.4
17708,digital_newcomers,60-90d,light_touch,748.17,10.3,0,0,3.4
17709,digital_newcomers,60-90d,light_touch,255.38,5.9,0,0,3.4
17710,digital_newcomers,60-90d,light_touch,288.39,4.7,0,0,3.4
17711,digital_newcomers,60-90d,light_touch,129.86,9.2,0,0,3.4
17712,digital_newcomers,60-90d,light_touch,196.31,5.2,0,0,3.4
17713,digital_newcomers,60-90d,light_touch,182.83,9.5,0,0,3.4
17714,digital_newcomers,60-90d,light_touch,107.4,3.6,0,0,3.4
17715,digital_newcomers,60-90d,light_touch,436.8,8.3,0,0,3.4
17716,digital_newcomers,60-90d,light_touch,129.01,3.3,0,0,3.4
17717,digital_newcomers,60-90d,light_touch,528.26,6.4,0,0,3.4
17718,digital_newcomers,60-90d,light_touch,444.75,4.5,0,0,3.4
17719,digital_newcomers,60-90d,light_touch,152.95,8.1,0,0,3.4
17720,digital_newcomers,60-90d,light_touch,260.68,8.4,0,0,3.4
17721,digital_newcomers,60-90d,light_touch,187.64,2.1,0,0,3.4
17722,digital_newcomers,60-90d,light_touch,226.59,4.9,1,1,3.4
17723,digital_newcomers,60-90d,light_touch,541.38,5.1,0,0,3.4
17724,digital_newcomers,60-90d,light_touch,653.06,6.9,0,0,3.4
17725,digital_newcomers,60-90d,light_touch,45.96,9.1,0,0,3.4
17726,digital_newcomers,60-90d,light_touch,54.79,1.5,0,0,3.4
17727,digital_newcomers,60-90d,light_touch,360.96,8.9,0,0,3.4
17728,digital_newcomers,60-90d,light_touch,980.84,5.0,0,0,3.4
17729,digital_newcomers,60-90d,light_touch,54.96,4.6,0,0,3.4
17730,digital_newcomers,60-90d,light_touch,83.65,7.6,0,0,3.4
17731,digital_newcomers,60-90d,light_touch,68.68,1.6,0,0,3.4
17732,digital_newcomers,60-90d,light_touch,242.0,10.1,0,0,3.4
17733,digital_newcomers,60-90d,light_touch,520.25,3.1,0,0,3.4
17734,digital_newcomers,60-90d,light_touch,138.03,7.7,0,0,3.4
