customer_id,segment,frequency,avg_tx_value,total_spend,lifetime_months
7020,Dormant,0,0.0,0.0,1.0
7021,Dormant,0,0.0,0.0,1.1
7022,Growth,3,24.71,74.14,2.8
7023,Casual,0,0.0,0.0,1.2
7024,Power,16,130.36,2085.71,5.0
7025,Casual,2,23.19,46.38,2.0
7026,Casual,2,18.76,37.53,4.0
7027,Growth,4,41.97,167.87,1.0
7028,Casual,0,0.0,0.0,2.4
7029,Dormant,0,0.0,0.0,2.3
7030,Power,3,144.09,432.28,1.9
7031,Growth,11,43.67,480.42,6.5
7032,Growth,7,56.18,393.25,5.2
7033,Growth,13,50.1,651.25,4.6
7034,Growth,2,73.09,146.17,2.2
7035,Casual,0,0.0,0.0,1.0
7036,Power,12,96.56,1158.74,2.5
7037,Dormant,0,0.0,0.0,1.0
7038,Dormant,1,12.03,12.03,2.8
7039,Dormant,0,0.0,0.0,2.2
7040,Casual,0,0.0,0.0,4.5
7041,Growth,8,46.8,374.4,2.6
7042,Power,3,99.35,298.06,1.0
7043,Growth,3,42.04,126.12,2.7
7044,Dormant,0,0.0,0.0,3.9
7045,Dormant,0,0.0,0.0,2.0
7046,Casual,1,15.35,15.35,1.0
7047,Growth,0,0.0,0.0,1.0
7048,Casual,0,0.0,0.0,1.3
7049,Growth,3,36.38,109.14,3.8
7050,Dormant,0,0.0,0.0,1.0
7051,Growth,2,39.34,78.68,1.0
7052,Casual,1,31.73,31.73,2.4
7053,Casual,2,25.11,50.22,3.0
7054,Growth,4,52.8,211.18,3.5
7055,Casual,0,0.0,0.0,1.0
7056,Dormant,0,0.0,0.0,1.0
7057,Growth,25,58.57,1464.22,17.8
7058,Casual,1,38.35,38.35,1.1
7059,Casual,2,32.1,64.19,5.7
7060,Growth,6,69.75,418.47,2.5
7061,Power,22,124.19,2732.23,5.5
7062,Growth,6,41.42,248.53,2.8
7063,Power,4,187.22,748.88,1.6
7064,Casual,2,33.8,67.59,1.9
7065,Dormant,0,0.0,0.0,1.6
7066,Dormant,0,0.0,0.0,1.0
7067,Dormant,0,0.0,0.0,1.4
7068,Casual,2,64.81,129.62,4.5
7069,Dormant,0,0.0,0.0,3.3
7070,Casual,1,46.53,46.53,1.0
7071,Growth,8,52.0,416.02,5.4
7072,Growth,2,52.68,105.37,1.3
7073,Casual,5,42.03,210.16,4.1
7074,Dormant,0,0.0,0.0,5.4
7075,Casual,2,35.54,71.09,2.3
7076,Growth,2,77.8,155.6,1.7
7077,Dormant,0,0.0,0.0,1.0
7078,Power,17,128.86,2190.66,5.9
7079,Dormant,0,0.0,0.0,1.0
7080,Dormant,0,0.0,0.0,1.7
7081,Dormant,0,0.0,0.0,1.0
7082,Dormant,0,0.0,0.0,1.0
7083,Growth,13,62.57,813.42,8.3
7084,Casual,1,18.19,18.19,1.0
7085,Dormant,2,11.44,22.88,4.3
7086,Dormant,0,0.0,0.0,1.0
7087,Growth,11,87.51,962.57,6.7
7088,Growth,4,37.62,150.47,3.2
7089,Growth,3,49.94,149.81,1.3
7090,Casual,3,52.44,157.31,2.4
7091,Casual,3,25.47,76.42,5.3
7092,Dormant,0,0.0,0.0,1.0
7093,Dormant,0,0.0,0.0,1.3
7094,Casual,2,34.28,68.55,1.0
7095,Growth,1,41.82,41.82,1.0
7096,Casual,2,28.84,57.67,2.9
7097,Growth,2,52.26,104.53,2.2
7098,Growth,3,67.06,201.19,1.5
7099,Power,15,92.69,1390.35,5.2
7100,Growth,8,46.89,375.14,5.4
7101,Growth,2,20.17,40.33,1.0
7102,Casual,0,0.0,0.0,1.0
7103,Power,5,120.62,603.1,1.0
7104,Growth,1,36.93,36.93,1.0
7105,Power,3,127.82,383.46,2.0
7106,Casual,1,44.29,44.29,1.0
7107,Casual,0,0.0,0.0,1.0
7108,Growth,1,37.12,37.12,1.0
7109,Growth,3,63.75,191.25,1.0
7110,Dormant,0,0.0,0.0,1.0
7111,Casual,0,0.0,0.0,1.0
7112,Casual,2,38.58,77.15,2.6
7113,Casual,0,0.0,0.0,2.7
7114,Dormant,0,0.0,0.0,1.0
7115,Dormant,0,0.0,0.0,1.0
7116,Casual,0,0.0,0.0,2.2
7117,Dormant,0,0.0,0.0,1.0
7118,Growth,3,40.86,122.59,1.2
7119,Casual,2,19.71,39.42,1.0
7120,Casual,0,0.0,0.0,1.0
7121,Power,4,74.42,297.67,1.0
7122,Dormant,0,0.0,0.0,1.0
7123,Dormant,0,0.0,0.0,1.0
7124,Growth,6,33.84,203.01,2.0
7125,Dormant,1,17.46,17.46,3.1
7126,Growth,0,0.0,0.0,1.0
7127,Casual,0,0.0,0.0,1.0
7128,Dormant,0,0.0,0.0,1.0
7129,Growth,3,58.79,176.36,2.6
7130,Casual,0,0.0,0.0,2.5
7131,Casual,3,15.12,45.35,4.0
7132,Growth,11,51.1,562.06,5.0
7133,Casual,1,16.29,16.29,2.0
7134,Growth,5,44.9,224.48,5.6
7135,Casual,2,21.51,43.02,1.0
7136,Growth,1,19.43,19.43,1.0
7137,Growth,0,0.0,0.0,1.0
7138,Dormant,0,0.0,0.0,1.4
7139,Growth,2,48.94,97.89,2.7
7140,Casual,0,0.0,0.0,1.1
7141,Dormant,0,0.0,0.0,1.0
7142,Dormant,0,0.0,0.0,1.0
7143,Power,14,109.84,1537.71,5.2
7144,Dormant,0,0.0,0.0,1.0
7145,Dormant,0,0.0,0.0,1.0
7146,Growth,2,34.98,69.97,2.0
7147,Dormant,0,0.0,0.0,1.0
7148,Dormant,0,0.0,0.0,1.0
7149,Casual,3,25.85,77.54,1.0
7150,Casual,2,30.28,60.56,1.0
7151,Dormant,0,0.0,0.0,1.0
7152,Dormant,0,0.0,0.0,1.0
7153,Casual,0,0.0,0.0,1.7
7154,Dormant,0,0.0,0.0,1.5
7155,Dormant,0,0.0,0.0,1.0
7156,Dormant,0,0.0,0.0,1.0
7157,Dormant,0,0.0,0.0,1.0
7158,Growth,9,71.99,647.95,6.2
7159,Growth,5,56.43,282.15,3.5
7160,Casual,0,0.0,0.0,1.4
7161,Casual,0,0.0,0.0,1.0
7162,Casual,1,69.61,69.61,3.5
7163,Dormant,0,0.0,0.0,1.0
7164,Dormant,0,0.0,0.0,1.0
7165,Casual,4,44.17,176.69,5.0
7166,Dormant,0,0.0,0.0,1.0
7167,Growth,8,37.68,301.46,7.6
7168,Casual,0,0.0,0.0,1.7
7169,Power,4,139.24,556.96,2.4
7170,Casual,2,18.3,36.59,4.2
7171,Casual,3,58.21,174.64,5.0
7172,Dormant,0,0.0,0.0,1.0
7173,Casual,1,16.5,16.5,2.6
7174,Growth,1,19.9,19.9,1.5
7175,Power,2,78.54,157.08,1.3
7176,Power,0,0.0,0.0,1.0
7177,Dormant,0,0.0,0.0,2.9
7178,Dormant,0,0.0,0.0,1.0
7179,Growth,1,21.89,21.89,1.9
7180,Growth,0,0.0,0.0,1.0
7181,Casual,4,19.19,76.77,4.4
7182,Dormant,0,0.0,0.0,1.0
7183,Growth,2,41.98,83.96,2.7
7184,Power,1,221.67,221.67,1.0
7185,Casual,1,35.02,35.02,2.0
7186,Growth,2,42.55,85.1,1.1
7187,Growth,0,0.0,0.0,1.3
7188,Growth,1,45.69,45.69,1.2
7189,Casual,0,0.0,0.0,1.0
7190,Casual,2,11.23,22.46,3.2
7191,Growth,3,79.22,237.67,1.1
7192,Casual,2,46.5,93.0,1.0
7193,Casual,3,27.63,82.89,3.0
7194,Dormant,0,0.0,0.0,1.3
7195,Dormant,1,20.02,20.02,1.0
7196,Growth,6,43.88,263.29,3.5
7197,Dormant,1,11.73,11.73,1.0
7198,Dormant,1,8.1,8.1,2.1
7199,Dormant,0,0.0,0.0,1.1
7200,Casual,0,0.0,0.0,1.8
7201,Growth,23,48.29,1110.68,13.5
7202,Power,8,112.6,900.8,2.5
7203,Dormant,1,15.62,15.62,1.4
7204,Casual,1,35.33,35.33,2.1
7205,Casual,1,28.32,28.32,1.0
7206,Casual,1,13.36,13.36,1.0
7207,Power,9,103.03,927.3,2.9
7208,Growth,1,107.8,107.8,1.1
7209,Casual,0,0.0,0.0,1.3
7210,Casual,1,10.85,10.85,1.0
7211,Dormant,1,18.88,18.88,1.4
7212,Casual,4,34.11,136.46,4.0
7213,Casual,0,0.0,0.0,1.2
7214,Dormant,1,9.52,9.52,1.6
7215,Power,4,80.5,322.01,1.0
7216,Dormant,0,0.0,0.0,2.9
7217,Dormant,0,0.0,0.0,1.0
7218,Growth,1,20.88,20.88,2.6
7219,Growth,0,0.0,0.0,1.0
7220,Growth,2,32.21,64.42,1.0
7221,Growth,3,27.79,83.38,1.2
7222,Casual,0,0.0,0.0,1.0
7223,Growth,1,8.94,8.94,1.6
7224,Casual,1,11.06,11.06,1.8
7225,Power,47,97.61,4587.9,16.8
7226,Power,1,43.19,43.19,1.4
7227,Growth,3,41.07,123.22,4.5
7228,Growth,7,62.69,438.82,3.4
7229,Dormant,1,10.6,10.6,1.0
7230,Growth,0,0.0,0.0,1.0
7231,Growth,9,61.02,549.18,7.7
7232,Growth,1,58.61,58.61,1.0
7233,Casual,2,36.24,72.48,2.4
7234,Casual,0,0.0,0.0,1.0
7235,Dormant,0,0.0,0.0,1.5
7236,Casual,1,24.85,24.85,2.7
7237,Casual,8,35.18,281.45,10.7
7238,Casual,1,13.63,13.63,2.5
7239,Dormant,1,13.86,13.86,4.6
7240,Casual,1,61.39,61.39,1.0
7241,Growth,4,71.46,285.82,3.4
7242,Dormant,0,0.0,0.0,2.7
7243,Dormant,0,0.0,0.0,1.0
7244,Casual,0,0.0,0.0,1.0
7245,Dormant,0,0.0,0.0,1.9
7246,Dormant,0,0.0,0.0,1.0
7247,Growth,3,25.07,75.22,3.0
7248,Dormant,0,0.0,0.0,2.2
7249,Casual,4,31.83,127.33,2.1
7250,Casual,0,0.0,0.0,1.2
7251,Casual,0,0.0,0.0,1.0
7252,Dormant,0,0.0,0.0,1.0
7253,Casual,4,38.3,153.18,2.4
7254,Casual,0,0.0,0.0,1.0
7255,Power,3,151.69,455.08,1.0
7256,Casual,2,45.2,90.4,3.9
7257,Dormant,1,20.17,20.17,1.0
7258,Dormant,1,10.39,10.39,4.1
7259,Power,5,78.15,390.74,2.1
7260,Dormant,0,0.0,0.0,1.0
7261,Dormant,0,0.0,0.0,1.0
7262,Casual,2,13.67,27.33,3.2
7263,Power,12,134.67,1615.99,3.3
7264,Casual,0,0.0,0.0,1.0
7265,Power,20,103.31,2066.2,4.2
7266,Growth,9,55.14,496.23,6.8
7267,Casual,2,12.53,25.07,1.0
7268,Dormant,1,75.05,75.05,2.0
7269,Growth,18,57.52,1035.41,14.6
7270,Dormant,0,0.0,0.0,1.0
7271,Dormant,0,0.0,0.0,1.0
7272,Power,13,165.71,2154.19,3.7
7273,Growth,3,50.87,152.62,3.2
7274,Dormant,0,0.0,0.0,1.0
7275,Dormant,0,0.0,0.0,1.3
7276,Casual,2,35.97,71.93,1.0
7277,Casual,0,0.0,0.0,1.4
7278,Casual,0,0.0,0.0,1.0
7279,Dormant,0,0.0,0.0,1.0
7280,Dormant,0,0.0,0.0,1.0
7281,Power,2,97.3,194.59,1.0
7282,Growth,27,49.95,1348.61,23.2
7283,Growth,3,37.63,112.89,1.0
7284,Dormant,0,0.0,0.0,1.0
7285,Dormant,0,0.0,0.0,2.3
7286,Dormant,0,0.0,0.0,2.1
7287,Power,3,274.33,822.98,1.0
7288,Casual,0,0.0,0.0,1.0
7289,Growth,3,29.3,87.9,1.0
7290,Casual,1,19.5,19.5,3.4
7291,Growth,1,68.42,68.42,1.5
7292,Dormant,0,0.0,0.0,1.1
7293,Growth,2,58.03,116.06,1.3
7294,Casual,0,0.0,0.0,1.0
7295,Dormant,1,5.69,5.69,7.7
7296,Dormant,1,29.32,29.32,4.5
7297,Power,2,143.8,287.59,2.2
7298,Dormant,0,0.0,0.0,1.0
7299,Casual,0,0.0,0.0,1.0
7300,Casual,0,0.0,0.0,1.3
7301,Casual,0,0.0,0.0,3.9
7302,Dormant,0,0.0,0.0,2.8
7303,Casual,2,27.77,55.53,5.4
7304,Casual,2,43.02,86.04,6.1
7305,Casual,5,38.86,194.29,6.4
7306,Power,2,81.31,162.62,1.0
7307,Dormant,0,0.0,0.0,1.5
7308,Growth,7,46.79,327.52,5.6
7309,Casual,0,0.0,0.0,2.8
7310,Casual,1,11.68,11.68,3.7
7311,Growth,9,62.12,559.06,7.2
7312,Casual,1,17.1,17.1,1.0
7313,Casual,5,22.59,112.94,9.5
7314,Growth,5,57.27,286.35,3.0
7315,Growth,7,41.52,290.65,6.5
7316,Dormant,0,0.0,0.0,1.0
7317,Dormant,0,0.0,0.0,1.0
7318,Casual,3,34.87,104.62,4.9
7319,Growth,1,25.85,25.85,1.6
7320,Power,59,127.84,7542.49,16.8
7321,Power,4,185.67,742.69,1.6
7322,Casual,4,24.27,97.08,3.0
7323,Dormant,1,15.46,15.46,2.6
7324,Dormant,0,0.0,0.0,1.1
7325,Growth,7,66.65,466.55,7.5
7326,Dormant,1,7.95,7.95,3.9
7327,Casual,4,39.03,156.1,4.9
7328,Growth,2,89.46,178.92,1.0
7329,Casual,0,0.0,0.0,1.0
7330,Growth,9,50.68,456.1,4.9
7331,Dormant,0,0.0,0.0,1.0
7332,Casual,5,36.65,183.23,6.6
7333,Casual,0,0.0,0.0,1.0
7334,Casual,0,0.0,0.0,4.1
7335,Dormant,1,16.86,16.86,1.0
7336,Casual,1,103.04,103.04,4.1
7337,Casual,0,0.0,0.0,1.2
7338,Growth,1,59.02,59.02,3.1
7339,Dormant,0,0.0,0.0,1.5
7340,Casual,2,29.48,58.95,4.9
7341,Growth,2,158.78,317.56,1.0
7342,Dormant,1,33.78,33.78,2.2
7343,Power,2,177.73,355.46,1.1
7344,Growth,3,44.74,134.22,1.0
7345,Casual,0,0.0,0.0,1.1
7346,Growth,21,52.99,1112.8,6.0
7347,Casual,0,0.0,0.0,1.0
7348,Growth,0,0.0,0.0,1.0
7349,Growth,1,46.93,46.93,1.0
7350,Power,10,96.71,967.06,2.2
7351,Growth,2,24.07,48.14,3.8
7352,Dormant,0,0.0,0.0,1.6
7353,Casual,0,0.0,0.0,1.0
7354,Casual,1,24.58,24.58,1.2
7355,Casual,0,0.0,0.0,1.0
7356,Dormant,1,4.3,4.3,1.0
7357,Growth,11,51.56,567.12,8.5
7358,Growth,2,35.69,71.37,1.0
7359,Casual,3,13.52,40.56,3.3
7360,Casual,3,25.97,77.9,1.0
7361,Dormant,1,23.44,23.44,1.4
7362,Dormant,0,0.0,0.0,3.5
7363,Dormant,3,21.66,64.99,2.7
7364,Growth,3,41.7,125.09,3.4
7365,Power,3,63.55,190.66,1.2
7366,Growth,3,91.09,273.26,2.6
7367,Dormant,0,0.0,0.0,4.8
7368,Dormant,1,18.99,18.99,1.1
7369,Dormant,0,0.0,0.0,1.3
7370,Growth,2,107.07,214.15,1.0
7371,Dormant,0,0.0,0.0,1.0
7372,Casual,0,0.0,0.0,1.3
7373,Dormant,0,0.0,0.0,1.4
7374,Casual,1,74.22,74.22,1.0
7375,Growth,5,42.1,210.52,6.6
7376,Power,1,51.54,51.54,1.4
7377,Dormant,0,0.0,0.0,1.9
7378,Casual,2,26.11,52.22,3.6
7379,Growth,3,72.7,218.11,1.5
7380,Growth,1,38.77,38.77,1.1
7381,Casual,0,0.0,0.0,1.0
7382,Dormant,0,0.0,0.0,1.0
7383,Power,20,97.31,1946.27,4.9
7384,Power,13,79.87,1038.26,3.4
7385,Dormant,0,0.0,0.0,1.1
7386,Casual,0,0.0,0.0,1.0
7387,Growth,14,52.83,739.67,5.6
7388,Power,72,130.86,9422.13,21.4
7389,Growth,12,48.12,577.48,6.0
7390,Growth,4,56.54,226.17,2.2
7391,Power,37,116.68,4317.23,11.8
7392,Growth,3,17.05,51.16,1.9
7393,Dormant,0,0.0,0.0,1.3
7394,Dormant,0,0.0,0.0,1.1
7395,Dormant,0,0.0,0.0,1.0
7396,Casual,0,0.0,0.0,1.0
7397,Growth,8,39.95,319.61,4.1
7398,Dormant,0,0.0,0.0,1.0
7399,Dormant,0,0.0,0.0,2.1
7400,Casual,4,32.32,129.28,3.5
7401,Growth,1,54.7,54.7,1.0
7402,Growth,11,53.28,586.09,10.0
7403,Casual,7,31.55,220.88,10.4
7404,Casual,0,0.0,0.0,1.0
7405,Power,71,89.86,6379.77,21.3
7406,Dormant,0,0.0,0.0,1.0
7407,Casual,1,43.6,43.6,3.3
7408,Casual,1,13.07,13.07,1.0
7409,Growth,1,41.09,41.09,1.1
7410,Dormant,0,0.0,0.0,1.0
7411,Dormant,0,0.0,0.0,1.0
7412,Power,8,130.63,1045.05,2.0
7413,Casual,2,48.9,97.79,1.0
7414,Casual,0,0.0,0.0,1.0
7415,Dormant,0,0.0,0.0,1.0
7416,Growth,0,0.0,0.0,1.0
7417,Dormant,0,0.0,0.0,1.0
7418,Casual,3,56.33,168.98,5.0
7419,Power,9,84.88,763.95,3.8
7420,Power,9,99.66,896.9,3.7
7421,Growth,0,0.0,0.0,1.1
7422,Growth,8,43.85,350.83,5.0
7423,Casual,3,23.76,71.27,3.0
7424,Dormant,0,0.0,0.0,1.0
7425,Growth,1,57.85,57.85,1.8
7426,Dormant,0,0.0,0.0,1.0
7427,Growth,1,22.46,22.46,1.0
7428,Casual,0,0.0,0.0,1.0
7429,Dormant,0,0.0,0.0,1.0
7430,Dormant,0,0.0,0.0,1.0
7431,Casual,3,12.61,37.82,2.9
7432,Dormant,0,0.0,0.0,1.2
7433,Growth,5,41.83,209.15,3.1
7434,Power,9,111.23,1001.03,4.0
7435,Casual,1,21.97,21.97,1.0
7436,Power,13,116.91,1519.89,3.8
7437,Growth,7,54.83,383.82,2.3
7438,Growth,1,95.69,95.69,1.0
7439,Dormant,0,0.0,0.0,1.2
7440,Dormant,0,0.0,0.0,5.4
7441,Dormant,0,0.0,0.0,1.0
7442,Dormant,0,0.0,0.0,1.0
7443,Growth,1,102.55,102.55,2.1
7444,Power,12,121.79,1461.46,2.0
7445,Casual,0,0.0,0.0,1.0
7446,Casual,0,0.0,0.0,4.9
7447,Casual,4,51.7,206.79,4.6
7448,Casual,0,0.0,0.0,1.2
7449,Casual,0,0.0,0.0,1.2
7450,Growth,6,50.7,304.17,2.8
7451,Growth,2,39.9,79.81,1.0
7452,Casual,0,0.0,0.0,1.0
7453,Casual,1,32.94,32.94,1.0
7454,Dormant,0,0.0,0.0,1.0
7455,Casual,0,0.0,0.0,1.0
7456,Dormant,0,0.0,0.0,1.0
7457,Dormant,0,0.0,0.0,3.2
7458,Power,13,146.32,1902.2,3.6
7459,Casual,0,0.0,0.0,1.0
7460,Casual,2,25.66,51.33,4.2
7461,Casual,1,51.17,51.17,1.0
7462,Power,21,98.83,2075.36,7.1
7463,Dormant,0,0.0,0.0,1.0
7464,Dormant,1,26.79,26.79,3.9
7465,Power,21,84.48,1774.16,7.0
7466,Growth,4,93.6,374.39,2.6
7467,Growth,2,59.81,119.62,1.0
7468,Dormant,0,0.0,0.0,2.2
7469,Casual,2,71.18,142.36,3.5
7470,Growth,8,53.12,424.96,8.0
7471,Dormant,0,0.0,0.0,3.2
7472,Growth,0,0.0,0.0,1.0
7473,Casual,0,0.0,0.0,3.4
7474,Casual,3,25.31,75.93,3.4
7475,Casual,1,31.62,31.62,1.9
7476,Casual,0,0.0,0.0,2.2
7477,Growth,4,44.61,178.44,3.0
7478,Casual,0,0.0,0.0,2.2
7479,Dormant,3,11.04,33.13,3.5
7480,Casual,1,23.0,23.0,3.6
7481,Dormant,1,49.96,49.96,1.0
7482,Casual,3,10.51,31.52,2.9
7483,Dormant,0,0.0,0.0,2.2
7484,Growth,2,83.8,167.6,1.0
7485,Dormant,0,0.0,0.0,1.0
7486,Growth,0,0.0,0.0,1.0
7487,Power,7,85.86,601.02,2.3
7488,Growth,0,0.0,0.0,1.0
7489,Power,22,109.45,2407.8,7.7
7490,Dormant,0,0.0,0.0,1.0
7491,Dormant,0,0.0,0.0,1.0
7492,Dormant,0,0.0,0.0,1.0
7493,Power,9,90.96,818.62,3.5
7494,Dormant,1,17.51,17.51,1.0
7495,Dormant,0,0.0,0.0,1.2
7496,Growth,2,41.14,82.28,1.1
7497,Casual,0,0.0,0.0,1.0
7498,Casual,2,25.75,51.5,3.3
7499,Power,7,97.22,680.52,1.7
7500,Casual,2,18.33,36.65,2.7
7501,Dormant,0,0.0,0.0,2.6
7502,Growth,2,64.39,128.78,1.9
7503,Casual,2,52.59,105.17,3.4
7504,Casual,1,35.87,35.87,2.8
7505,Dormant,0,0.0,0.0,2.5
7506,Dormant,1,18.18,18.18,1.0
7507,Dormant,0,0.0,0.0,1.3
7508,Casual,0,0.0,0.0,1.0
7509,Casual,1,30.94,30.94,2.9
7510,Casual,0,0.0,0.0,1.0
7511,Casual,0,0.0,0.0,1.0
7512,Power,3,99.84,299.53,1.8
7513,Dormant,1,4.14,4.14,1.0
7514,Dormant,0,0.0,0.0,2.5
7515,Casual,0,0.0,0.0,1.9
7516,Dormant,0,0.0,0.0,1.5
7517,Casual,0,0.0,0.0,1.0
7518,Casual,2,74.59,149.17,2.4
7519,Power,17,115.23,1958.94,5.2
7520,Power,12,88.04,1056.53,3.9
7521,Growth,0,0.0,0.0,1.0
7522,Casual,1,23.7,23.7,2.9
7523,Growth,1,25.85,25.85,1.0
7524,Growth,4,49.75,199.01,3.8
7525,Growth,1,59.87,59.87,1.7
7526,Dormant,0,0.0,0.0,1.0
7527,Dormant,0,0.0,0.0,1.0
7528,Casual,1,37.08,37.08,1.0
7529,Growth,4,50.81,203.24,1.8
7530,Power,6,82.32,493.92,1.0
7531,Power,50,111.82,5590.99,14.1
7532,Casual,3,28.82,86.46,6.2
7533,Power,6,113.43,680.59,2.9
7534,Growth,1,41.59,41.59,1.0
7535,Dormant,0,0.0,0.0,1.0
7536,Casual,1,42.01,42.01,1.0
7537,Dormant,0,0.0,0.0,1.0
7538,Growth,11,57.65,634.2,8.5
7539,Growth,1,33.18,33.18,1.0
7540,Dormant,0,0.0,0.0,1.0
7541,Casual,1,13.95,13.95,1.0
7542,Casual,2,22.17,44.34,1.0
7543,Dormant,0,0.0,0.0,1.0
7544,Casual,1,28.52,28.52,3.2
7545,Growth,5,50.52,252.61,4.8
7546,Casual,0,0.0,0.0,1.0
7547,Power,7,107.01,749.05,3.1
7548,Power,25,103.15,2578.71,10.4
7549,Power,14,126.09,1765.22,2.8
7550,Dormant,0,0.0,0.0,2.7
7551,Casual,1,13.27,13.27,2.6
7552,Growth,0,0.0,0.0,1.0
7553,Growth,2,35.17,70.34,1.0
7554,Dormant,0,0.0,0.0,1.0
7555,Dormant,0,0.0,0.0,1.0
7556,Growth,0,0.0,0.0,1.2
7557,Growth,12,51.74,620.94,5.3
7558,Dormant,0,0.0,0.0,1.4
7559,Dormant,0,0.0,0.0,1.0
7560,Dormant,0,0.0,0.0,1.0
7561,Growth,4,59.39,237.57,4.0
7562,Growth,4,61.37,245.47,3.9
7563,Casual,0,0.0,0.0,2.3
7564,Growth,3,55.9,167.71,1.8
7565,Dormant,1,48.4,48.4,3.0
7566,Power,16,113.95,1823.18,3.4
7567,Casual,0,0.0,0.0,2.0
7568,Dormant,1,13.56,13.56,1.0
7569,Dormant,0,0.0,0.0,1.0
7570,Casual,1,59.77,59.77,2.2
7571,Dormant,0,0.0,0.0,1.0
7572,Power,10,56.65,566.53,2.9
7573,Growth,0,0.0,0.0,1.0
7574,Power,4,119.25,476.99,1.0
7575,Dormant,0,0.0,0.0,3.6
7576,Dormant,0,0.0,0.0,1.0
7577,Power,4,75.7,302.8,1.0
7578,Power,19,79.94,1518.94,4.9
7579,Casual,0,0.0,0.0,1.0
7580,Growth,10,56.59,565.86,4.9
7581,Dormant,0,0.0,0.0,1.0
7582,Growth,3,61.43,184.29,1.0
7583,Dormant,0,0.0,0.0,1.0
7584,Casual,1,30.94,30.94,1.0
7585,Casual,0,0.0,0.0,1.0
7586,Growth,2,37.05,74.1,1.7
7587,Dormant,0,0.0,0.0,1.0
7588,Casual,1,38.01,38.01,2.6
7589,Casual,0,0.0,0.0,1.0
7590,Casual,0,0.0,0.0,1.0
7591,Dormant,0,0.0,0.0,1.0
7592,Dormant,4,19.65,78.58,7.8
7593,Dormant,0,0.0,0.0,1.0
7594,Casual,0,0.0,0.0,1.0
7595,Dormant,1,16.1,16.1,1.0
7596,Growth,0,0.0,0.0,1.0
7597,Dormant,0,0.0,0.0,1.0
7598,Casual,0,0.0,0.0,2.6
7599,Casual,0,0.0,0.0,1.0
7600,Dormant,0,0.0,0.0,1.0
7601,Dormant,0,0.0,0.0,2.1
7602,Casual,1,44.42,44.42,1.0
7603,Casual,1,60.34,60.34,1.0
7604,Dormant,1,33.01,33.01,1.0
7605,Dormant,0,0.0,0.0,1.0
7606,Dormant,0,0.0,0.0,1.1
7607,Power,10,100.8,1008.04,2.7
7608,Growth,3,65.23,195.7,1.0
7609,Dormant,2,23.84,47.69,2.4
7610,Dormant,0,0.0,0.0,2.2
7611,Dormant,0,0.0,0.0,4.0
7612,Casual,1,9.17,9.17,1.9
7613,Casual,4,32.0,127.99,3.5
7614,Casual,2,33.16,66.33,1.0
7615,Dormant,1,17.64,17.64,2.5
7616,Growth,8,57.46,459.66,6.5
7617,Dormant,1,12.16,12.16,5.5
7618,Dormant,0,0.0,0.0,1.5
7619,Dormant,1,51.1,51.1,1.4
7620,Growth,1,94.71,94.71,1.4
7621,Dormant,0,0.0,0.0,1.0
7622,Power,28,106.55,2983.28,6.6
7623,Growth,0,0.0,0.0,1.0
7624,Casual,1,17.94,17.94,1.2
7625,Power,9,131.94,1187.45,3.0
7626,Dormant,0,0.0,0.0,1.0
7627,Dormant,0,0.0,0.0,1.0
7628,Power,15,93.54,1403.03,5.0
7629,Dormant,0,0.0,0.0,1.0
7630,Casual,1,19.98,19.98,1.0
7631,Dormant,1,3.55,3.55,2.5
7632,Dormant,0,0.0,0.0,1.0
7633,Casual,2,44.52,89.04,1.6
7634,Power,24,118.82,2851.65,5.9
7635,Power,15,84.22,1263.25,3.8
7636,Casual,1,52.8,52.8,1.0
7637,Dormant,0,0.0,0.0,1.0
7638,Casual,0,0.0,0.0,1.0
7639,Casual,1,68.9,68.9,3.6
7640,Power,30,124.49,3734.63,8.5
7641,Dormant,0,0.0,0.0,1.0
7642,Growth,2,45.17,90.35,1.0
7643,Dormant,0,0.0,0.0,1.0
7644,Dormant,0,0.0,0.0,1.0
7645,Growth,3,79.63,238.88,1.3
7646,Power,22,109.23,2402.97,4.7
7647,Casual,2,26.37,52.73,2.9
7648,Growth,11,55.0,605.04,8.3
7649,Dormant,0,0.0,0.0,1.0
7650,Dormant,0,0.0,0.0,1.9
7651,Growth,0,0.0,0.0,2.1
7652,Casual,0,0.0,0.0,3.2
7653,Power,14,125.29,1754.01,4.4
7654,Growth,0,0.0,0.0,1.1
7655,Dormant,0,0.0,0.0,1.0
7656,Dormant,2,8.81,17.62,1.3
7657,Dormant,0,0.0,0.0,1.3
7658,Growth,6,70.72,424.31,1.3
7659,Casual,0,0.0,0.0,1.1
7660,Casual,2,12.78,25.56,2.9
7661,Dormant,2,19.43,38.86,4.2
7662,Casual,0,0.0,0.0,1.0
7663,Dormant,0,0.0,0.0,2.0
7664,Growth,4,35.45,141.81,2.6
7665,Casual,1,24.65,24.65,1.0
7666,Dormant,0,0.0,0.0,1.5
7667,Casual,2,22.79,45.58,3.7
7668,Casual,2,10.35,20.7,1.0
7669,Casual,0,0.0,0.0,1.0
7670,Dormant,0,0.0,0.0,1.0
7671,Growth,11,59.99,659.93,8.3
7672,Dormant,0,0.0,0.0,1.3
7673,Casual,2,23.73,47.46,5.0
7674,Casual,2,52.34,104.67,1.3
7675,Casual,1,19.98,19.98,1.0
