ticket_id,user_id,created_at,resolved_at,category,priority,channel,csat_score,status
3699,4135,2025-03-02 11:00:31.040844163,2025-03-02 22:28:24.723932069,kyc,medium,email,4.0,resolved
6247,6984,2025-03-02 14:28:16.137274293,2025-03-06 00:26:35.098219011,card,low,email,3.0,resolved
7078,7885,2025-03-02 15:45:31.651757735,2025-03-02 19:23:08.208130446,kyc,high,in_app_chat,,resolved
5714,6363,2025-03-02 16:02:26.042267555,,kyc,high,in_app_chat,,open
3290,3688,2025-03-02 19:52:25.934619547,2025-03-03 07:40:47.220450293,kyc,medium,in_app_chat,3.0,resolved
5100,5659,2025-03-02 20:17:37.848448049,2025-03-04 15:25:16.826336856,billing,low,phone,4.0,resolved
1016,1123,2025-03-02 21:21:14.970844903,2025-03-04 20:32:44.230416851,billing,medium,in_app_chat,4.0,resolved
3403,3813,2025-03-03 04:07:39.901199574,2025-03-04 13:42:01.790596792,account,low,email,4.0,resolved
775,857,2025-03-03 06:35:11.276054067,2025-03-03 07:11:36.120526498,account,urgent,email,4.0,resolved
2653,2989,2025-03-03 09:11:09.169457524,2025-03-03 11:50:17.191801888,billing,urgent,in_app_chat,4.0,resolved
6622,7406,2025-03-03 09:22:06.745663672,,card,low,phone,,closed_unresolved
7101,7911,2025-03-03 09:40:58.846741152,2025-03-03 16:19:50.497976716,account,high,email,,resolved
5359,5964,2025-03-03 10:03:34.330586330,2025-03-04 21:11:46.447861670,billing,low,in_app_chat,4.0,resolved
1677,1836,2025-03-03 11:58:35.090749272,2025-03-03 23:42:03.190080650,billing,medium,email,,resolved
5908,6587,2025-03-03 16:09:53.417942357,2025-03-03 17:56:59.966065415,account,urgent,email,,resolved
6582,7371,2025-03-03 16:56:24.955325246,2025-03-04 22:43:52.996712001,fraud,high,in_app_chat,4.0,resolved
4956,5532,2025-03-03 20:15:14.483149470,2025-03-05 19:22:48.222674198,account,low,in_app_chat,5.0,resolved
6970,7753,2025-03-03 21:27:13.744004417,2025-03-04 13:23:02.314605583,kyc,medium,email,,resolved
3618,4045,2025-03-04 00:27:14.445521277,2025-03-04 19:30:35.108532479,fraud,medium,phone,4.0,resolved
2186,2403,2025-03-04 00:36:19.192304021,,card,medium,in_app_chat,,closed_unresolved
4514,5016,2025-03-04 00:51:54.282203372,2025-03-04 02:48:23.708484585,kyc,urgent,phone,5.0,resolved
3373,3781,2025-03-04 06:07:12.103880171,2025-03-04 07:42:04.649399427,account,urgent,in_app_chat,5.0,resolved
5523,6158,2025-03-04 06:36:12.456570718,2025-03-05 09:45:13.984792192,account,medium,in_app_chat,4.0,resolved
3370,3780,2025-03-04 07:03:49.557533235,2025-03-04 16:04:20.790973330,billing,medium,email,,resolved
436,483,2025-03-04 08:37:56.980907932,2025-03-05 03:20:39.068101031,billing,medium,in_app_chat,3.0,resolved
427,476,2025-03-04 09:08:06.173058621,2025-03-05 05:58:50.793382751,billing,medium,in_app_chat,,resolved
4678,5194,2025-03-04 09:24:56.028168394,2025-03-04 22:46:14.160918228,billing,medium,in_app_chat,4.0,resolved
3418,3831,2025-03-04 11:53:23.305782292,2025-03-04 21:31:17.457922303,card,high,email,3.0,resolved
1522,1672,2025-03-04 12:18:30.382911587,2025-03-04 23:19:19.734070587,billing,medium,in_app_chat,,resolved
4925,5491,2025-03-04 14:05:38.095190433,2025-03-04 22:04:07.639435033,fraud,high,in_app_chat,4.0,resolved
2786,3120,2025-03-04 15:20:12.402175750,2025-03-05 14:45:49.702842208,card,medium,in_app_chat,5.0,resolved
1043,1148,2025-03-04 17:25:18.153644543,,card,medium,in_app_chat,,closed_unresolved
6242,6979,2025-03-04 19:01:11.613273193,2025-03-05 03:09:32.238130359,card,high,in_app_chat,4.0,resolved
5117,5678,2025-03-04 22:02:33.773204572,,kyc,medium,in_app_chat,,open
6728,7507,2025-03-04 22:59:44.899322208,2025-03-05 14:18:46.288016578,billing,medium,email,,resolved
1070,1183,2025-03-05 00:22:53.310427682,2025-03-05 13:20:14.880613432,billing,medium,email,,resolved
2682,3022,2025-03-05 00:49:50.958616943,2025-03-05 20:10:45.355769726,billing,medium,in_app_chat,2.0,resolved
1859,2042,2025-03-05 01:00:21.037444444,2025-03-05 05:40:57.545720428,account,high,in_app_chat,5.0,resolved
5137,5706,2025-03-05 05:04:09.322224818,2025-03-06 05:11:10.809063839,card,medium,in_app_chat,5.0,resolved
4407,4896,2025-03-05 10:24:55.974912171,2025-03-05 13:32:30.343622032,kyc,high,in_app_chat,,resolved
5687,6340,2025-03-05 12:55:16.428900483,2025-03-06 11:32:54.870848610,app,medium,in_app_chat,4.0,resolved
1937,2145,2025-03-05 16:09:12.318915147,2025-03-06 11:01:57.349429551,billing,medium,email,,resolved
4241,4728,2025-03-05 17:57:29.170047121,2025-03-06 09:13:21.212755510,app,medium,in_app_chat,4.0,resolved
1717,1873,2025-03-05 22:19:52.440470546,2025-03-06 00:46:24.330068322,fraud,urgent,in_app_chat,4.0,resolved
399,442,2025-03-06 00:06:07.636000173,2025-03-06 11:58:43.269074310,card,medium,phone,4.0,resolved
3295,3690,2025-03-06 01:09:37.082977781,2025-03-06 01:51:30.123811031,account,urgent,in_app_chat,4.0,resolved
3020,3388,2025-03-06 05:29:15.511050640,2025-03-06 10:53:47.011774088,card,high,email,4.0,resolved
3822,4263,2025-03-06 05:42:16.309848977,2025-03-06 12:17:48.059936846,account,medium,phone,,resolved
3228,3614,2025-03-06 06:12:07.337954381,2025-03-07 11:27:02.803514055,billing,medium,email,,resolved
5413,6020,2025-03-06 06:31:57.574116448,2025-03-07 20:05:48.846866068,card,medium,in_app_chat,4.0,resolved
3331,3736,2025-03-06 06:47:07.289406890,,app,medium,in_app_chat,,open
2188,2407,2025-03-06 07:19:21.012146823,2025-03-07 00:21:47.093450347,card,medium,email,4.0,resolved
2743,3064,2025-03-06 08:03:11.713420802,2025-03-06 09:41:48.817129151,app,urgent,in_app_chat,,resolved
2802,3139,2025-03-06 12:24:30.333082965,2025-03-06 17:19:16.815102586,billing,high,in_app_chat,3.0,resolved
2759,3087,2025-03-06 13:12:43.346329908,2025-03-07 05:28:25.438176396,fraud,medium,email,3.0,resolved
6308,7063,2025-03-06 13:27:13.756184824,,card,medium,in_app_chat,,closed_unresolved
6531,7327,2025-03-06 13:53:10.376370317,2025-03-06 21:19:23.821310115,kyc,high,email,5.0,resolved
4101,4571,2025-03-06 16:17:43.024694337,2025-03-06 21:41:43.467225330,billing,high,in_app_chat,5.0,resolved
1659,1824,2025-03-06 22:54:23.693445685,,kyc,urgent,in_app_chat,,closed_unresolved
6634,7413,2025-03-06 22:58:56.230965448,2025-03-09 00:40:30.091481360,kyc,medium,in_app_chat,4.0,resolved
4032,4488,2025-03-06 23:29:37.617234423,,card,medium,email,,closed_unresolved
4752,5289,2025-03-07 00:19:54.804600419,2025-03-07 02:44:32.233104517,kyc,high,in_app_chat,,resolved
2016,2224,2025-03-07 07:16:01.566709043,2025-03-07 10:48:26.837378816,card,urgent,in_app_chat,,resolved
6924,7705,2025-03-07 07:36:32.370690435,2025-03-07 08:36:01.104673234,fraud,urgent,in_app_chat,4.0,resolved
319,339,2025-03-07 11:03:24.481121748,,kyc,medium,in_app_chat,,closed_unresolved
2116,2335,2025-03-07 11:53:34.919465498,2025-03-08 01:24:11.561030184,card,medium,in_app_chat,3.0,resolved
5650,6295,2025-03-07 16:29:24.340414234,2025-03-08 20:33:36.234362323,app,high,email,4.0,resolved
1255,1376,2025-03-07 18:09:19.028377742,2025-03-07 20:12:01.023833123,kyc,urgent,email,4.0,resolved
4289,4776,2025-03-07 18:11:53.819271090,2025-03-08 10:03:43.655390781,billing,medium,in_app_chat,4.0,resolved
6873,7652,2025-03-07 21:42:28.365298911,,kyc,high,in_app_chat,,closed_unresolved
1941,2150,2025-03-07 21:44:11.681133711,2025-03-07 22:27:06.445142037,app,urgent,in_app_chat,4.0,resolved
5290,5867,2025-03-07 22:35:12.796859880,2025-03-08 09:53:29.814539947,kyc,high,in_app_chat,,resolved
4932,5501,2025-03-08 00:48:48.583532943,2025-03-08 16:10:46.467535369,billing,medium,in_app_chat,4.0,resolved
5187,5754,2025-03-08 03:58:54.854364812,2025-03-09 11:34:50.134266899,kyc,low,phone,,resolved
1766,1945,2025-03-08 05:06:14.943807694,2025-03-08 15:16:00.721090494,fraud,high,in_app_chat,4.0,resolved
5021,5587,2025-03-08 06:06:23.686730997,2025-03-08 08:23:01.665912840,fraud,urgent,phone,,resolved
6409,7183,2025-03-08 07:57:54.503797164,2025-03-08 14:36:28.343362635,billing,high,in_app_chat,5.0,resolved
365,410,2025-03-08 09:37:30.676260527,2025-03-14 18:15:10.901792010,billing,low,email,3.0,resolved
1447,1583,2025-03-08 10:58:17.251652657,2025-03-08 13:12:44.603192465,fraud,urgent,in_app_chat,,resolved
3829,4273,2025-03-08 13:02:56.858674588,2025-03-08 15:55:52.928127731,fraud,urgent,in_app_chat,4.0,resolved
2927,3299,2025-03-08 13:16:50.822617399,,app,medium,email,,open
442,492,2025-03-08 13:20:41.529263124,,billing,medium,in_app_chat,,open
1049,1153,2025-03-08 14:53:25.894262693,2025-03-09 10:17:02.259161737,kyc,medium,phone,4.0,resolved
3169,3547,2025-03-08 14:56:39.784538264,2025-03-08 22:26:40.390218586,fraud,high,in_app_chat,5.0,resolved
5838,6505,2025-03-08 15:05:20.680561152,2025-03-10 04:14:35.231637898,fraud,medium,in_app_chat,5.0,resolved
2096,2304,2025-03-08 17:06:22.776685617,2025-03-09 09:54:26.800477660,card,medium,phone,2.0,resolved
6757,7535,2025-03-08 20:35:51.807308616,2025-03-09 16:41:30.158442651,kyc,medium,email,,resolved
903,985,2025-03-08 21:34:13.043406705,2025-03-11 10:50:33.275589989,billing,low,email,2.0,resolved
6413,7189,2025-03-09 00:23:52.031225446,2025-03-09 14:39:56.201501972,billing,medium,in_app_chat,5.0,resolved
2695,3031,2025-03-09 00:31:00.519561019,2025-03-09 03:21:28.640531372,fraud,urgent,in_app_chat,4.0,resolved
4323,4818,2025-03-09 03:43:36.670159917,2025-03-10 11:36:48.577014573,billing,medium,in_app_chat,2.0,resolved
1210,1329,2025-03-09 04:14:32.063249330,2025-03-09 05:05:01.627768980,card,urgent,in_app_chat,5.0,resolved
1849,2030,2025-03-09 06:11:52.685976166,2025-03-09 19:31:33.361294104,account,medium,email,4.0,resolved
2594,2925,2025-03-09 07:12:29.806211874,2025-03-10 11:27:02.694381074,kyc,medium,in_app_chat,4.0,resolved
3336,3741,2025-03-09 08:48:12.332251549,2025-03-09 15:02:48.733903061,card,high,in_app_chat,5.0,resolved
885,967,2025-03-09 12:53:16.342640701,2025-03-10 12:15:05.475661154,card,low,email,4.0,resolved
6581,7371,2025-03-09 17:56:57.626509050,2025-03-10 00:06:14.999866568,kyc,high,in_app_chat,,resolved
6356,7120,2025-03-09 19:03:57.800619800,2025-03-10 07:41:34.661221620,card,medium,in_app_chat,4.0,resolved
6594,7383,2025-03-09 19:29:42.895936112,2025-03-11 00:35:21.567036027,card,medium,in_app_chat,,resolved
165,187,2025-03-09 22:08:13.209342233,2025-03-13 23:57:02.862157398,billing,low,in_app_chat,3.0,resolved
7035,7824,2025-03-09 22:41:12.416916799,2025-03-10 07:32:11.544268918,kyc,medium,in_app_chat,5.0,resolved
1566,1725,2025-03-09 23:56:07.452765061,2025-03-10 03:16:37.590063496,billing,urgent,in_app_chat,,resolved
5778,6441,2025-03-09 23:58:44.103845026,,account,low,email,,closed_unresolved
6578,7370,2025-03-10 01:53:49.322504843,2025-03-12 14:24:27.031897634,fraud,medium,email,4.0,resolved
1802,1976,2025-03-10 05:06:54.145255144,2025-03-13 22:24:54.760268761,kyc,medium,email,,resolved
3929,4388,2025-03-10 07:42:04.384028358,2025-03-11 20:51:50.812806405,card,low,email,,resolved
1264,1382,2025-03-10 08:09:39.569373760,2025-03-11 02:57:52.125209773,billing,low,phone,3.0,resolved
7071,7870,2025-03-10 12:04:25.781188941,2025-03-12 00:31:19.457674507,billing,low,in_app_chat,3.0,resolved
2968,3338,2025-03-10 19:32:09.855882551,2025-03-11 10:38:10.806840875,kyc,medium,in_app_chat,3.0,resolved
6479,7267,2025-03-10 20:14:32.180386608,2025-03-13 06:12:20.256061663,billing,medium,in_app_chat,3.0,resolved
3496,3917,2025-03-10 20:58:38.423489727,,billing,urgent,email,,closed_unresolved
2417,2699,2025-03-10 22:16:01.286098587,2025-03-13 02:20:27.997190902,account,low,phone,,resolved
3598,4028,2025-03-10 23:03:40.608243020,2025-03-11 05:08:10.708506296,billing,medium,in_app_chat,,resolved
5319,5902,2025-03-10 23:04:26.163559024,2025-03-11 00:53:43.321370082,card,high,phone,5.0,resolved
6579,7370,2025-03-10 23:17:57.001011388,2025-03-12 03:08:13.409196186,kyc,low,in_app_chat,4.0,resolved
812,889,2025-03-10 23:40:20.595018466,2025-03-12 07:03:19.780348062,app,low,in_app_chat,,resolved
2744,3065,2025-03-11 00:25:25.516109919,2025-03-12 17:54:37.500993581,card,medium,in_app_chat,5.0,resolved
162,184,2025-03-11 02:37:27.101289123,2025-03-11 09:42:29.810418919,card,high,in_app_chat,4.0,resolved
2736,3061,2025-03-11 03:14:32.430214363,2025-03-11 14:21:26.544932013,fraud,high,in_app_chat,4.0,resolved
6752,7528,2025-03-11 04:58:02.263459658,2025-03-12 15:04:42.982300230,billing,low,in_app_chat,4.0,resolved
1577,1735,2025-03-11 05:33:56.021466810,2025-03-12 13:34:04.327786737,app,low,in_app_chat,4.0,resolved
353,386,2025-03-11 06:00:04.048060311,2025-03-11 17:09:12.193005756,app,medium,email,3.0,resolved
4838,5398,2025-03-11 06:09:19.110769110,2025-03-12 21:23:29.302494579,account,low,in_app_chat,,resolved
1804,1977,2025-03-11 06:33:51.184439441,2025-03-11 09:51:46.125545780,kyc,urgent,phone,,resolved
3961,4425,2025-03-11 10:33:11.137986083,2025-03-14 00:59:08.478492396,kyc,low,in_app_chat,3.0,resolved
5154,5723,2025-03-11 11:00:21.781335850,2025-03-12 12:10:30.879951634,kyc,medium,email,5.0,resolved
6605,7392,2025-03-11 11:46:26.630112054,2025-03-14 14:40:25.451313931,account,low,in_app_chat,3.0,resolved
198,219,2025-03-11 12:00:56.047946552,2025-03-12 02:00:08.017765154,billing,medium,in_app_chat,5.0,resolved
6855,7638,2025-03-11 14:18:48.595830488,2025-03-11 18:04:56.238318480,kyc,high,in_app_chat,,resolved
2200,2421,2025-03-11 15:30:08.335138806,2025-03-11 19:02:34.818401439,fraud,urgent,email,4.0,resolved
3098,3466,2025-03-11 16:54:31.431176766,2025-03-12 01:55:31.612636880,billing,high,in_app_chat,5.0,resolved
322,344,2025-03-11 17:27:45.452593581,2025-03-11 19:35:59.134874989,card,high,in_app_chat,5.0,resolved
3828,4271,2025-03-11 19:14:32.284209330,2025-03-12 20:52:49.229629141,kyc,medium,email,4.0,resolved
2277,2526,2025-03-11 20:34:10.796085065,2025-03-13 10:48:17.476350680,app,medium,in_app_chat,5.0,resolved
1946,2155,2025-03-11 20:39:11.407781424,2025-03-12 04:36:23.154879219,kyc,high,email,5.0,resolved
4753,5290,2025-03-11 21:25:52.494559728,2025-03-12 08:39:47.846307554,card,medium,in_app_chat,4.0,resolved
823,901,2025-03-11 21:28:49.693139690,2025-03-13 12:58:17.683056384,billing,medium,email,3.0,resolved
5884,6557,2025-03-11 23:11:27.758751069,2025-03-13 03:48:02.931605071,fraud,medium,email,4.0,resolved
6672,7459,2025-03-12 00:16:36.585343758,2025-03-12 09:22:22.240402791,billing,medium,in_app_chat,,resolved
5245,5800,2025-03-12 01:19:10.751293467,2025-03-12 05:14:41.104845539,app,high,in_app_chat,3.0,resolved
4029,4486,2025-03-12 01:45:20.449450869,2025-03-15 07:39:36.627083543,account,low,phone,4.0,resolved
1146,1267,2025-03-12 03:47:01.311212466,2025-03-12 14:16:45.969601243,card,medium,in_app_chat,3.0,resolved
4816,5364,2025-03-12 04:02:23.366545445,2025-03-12 09:17:01.581424052,kyc,high,in_app_chat,,resolved
4746,5286,2025-03-12 05:34:42.518531038,,card,high,email,,closed_unresolved
5676,6327,2025-03-12 11:22:22.497058686,2025-03-13 11:40:31.818662371,billing,medium,in_app_chat,4.0,resolved
5352,5950,2025-03-12 12:41:13.572607629,2025-03-12 19:46:16.680822892,account,urgent,in_app_chat,,resolved
1647,1814,2025-03-12 15:58:59.615198702,2025-03-12 21:46:02.806605900,fraud,high,in_app_chat,4.0,resolved
759,839,2025-03-12 17:41:18.777115927,2025-03-13 17:24:21.009256137,kyc,medium,in_app_chat,4.0,resolved
4586,5080,2025-03-12 18:53:41.683611367,2025-03-13 03:44:02.162718091,card,medium,in_app_chat,4.0,resolved
3702,4138,2025-03-12 23:32:40.061088384,,kyc,medium,in_app_chat,,closed_unresolved
3156,3531,2025-03-13 00:24:06.886823526,,app,low,email,,open
1957,2163,2025-03-13 01:42:30.894772936,,account,low,in_app_chat,,closed_unresolved
6129,6843,2025-03-13 03:22:28.896825930,2025-03-14 15:33:55.358447779,billing,low,in_app_chat,2.0,resolved
2039,2247,2025-03-13 05:23:57.977241319,2025-03-16 10:30:56.542086974,account,low,email,4.0,resolved
351,377,2025-03-13 08:43:36.023155492,2025-03-13 12:37:31.760388209,kyc,high,in_app_chat,,resolved
5076,5635,2025-03-13 08:55:41.603028245,2025-03-14 12:23:24.599018250,kyc,low,in_app_chat,,resolved
1359,1475,2025-03-13 09:21:21.345349389,2025-03-14 02:05:26.830815648,kyc,high,in_app_chat,4.0,resolved
4704,5224,2025-03-13 12:13:38.522917683,2025-03-13 19:31:03.173062501,billing,medium,in_app_chat,,resolved
4176,4651,2025-03-13 13:35:13.969888825,2025-03-13 18:19:17.124487852,fraud,urgent,in_app_chat,,resolved
4377,4872,2025-03-13 14:06:57.216853042,2025-03-13 20:27:35.066552459,card,high,email,4.0,resolved
7176,7978,2025-03-13 14:31:26.417274697,2025-03-16 05:57:49.952866553,account,low,in_app_chat,4.0,resolved
286,312,2025-03-13 15:37:39.501219875,2025-03-15 07:47:01.782367789,card,medium,email,5.0,resolved
4760,5299,2025-03-13 16:27:36.422962928,2025-03-14 08:02:10.885008196,card,high,in_app_chat,5.0,resolved
5664,6308,2025-03-13 17:00:15.202281447,,account,medium,in_app_chat,,open
3549,3977,2025-03-13 20:05:42.072109563,2025-03-14 22:07:39.619832038,billing,high,phone,4.0,resolved
1275,1393,2025-03-13 20:10:40.078619512,2025-03-14 19:23:51.816879211,app,medium,email,4.0,resolved
5873,6543,2025-03-13 22:48:21.327497337,2025-03-14 21:57:46.336706884,kyc,medium,phone,2.0,resolved
3451,3865,2025-03-14 00:36:45.236021702,2025-03-14 22:44:25.329794329,billing,medium,in_app_chat,4.0,resolved
1774,1948,2025-03-14 01:27:14.416837983,,fraud,high,in_app_chat,,open
4312,4809,2025-03-14 01:48:28.477713075,2025-03-14 13:41:54.444673623,card,low,in_app_chat,4.0,resolved
856,937,2025-03-14 02:57:12.107243269,2025-03-14 20:09:54.172815031,kyc,medium,email,4.0,resolved
4508,5008,2025-03-14 10:13:40.940560361,2025-03-16 23:15:01.247863790,billing,low,email,3.0,resolved
2944,3316,2025-03-14 12:30:02.909525077,2025-03-14 17:00:45.684135559,fraud,high,phone,4.0,resolved
4957,5532,2025-03-14 13:12:20.995231406,2025-03-14 20:16:54.606548355,card,medium,in_app_chat,4.0,resolved
5324,5909,2025-03-14 13:31:26.893834527,2025-03-14 16:57:53.958159786,fraud,high,phone,3.0,resolved
2642,2976,2025-03-14 14:06:09.086309110,2025-03-16 11:05:13.353736325,billing,low,in_app_chat,3.0,resolved
7051,7839,2025-03-14 15:46:27.193546545,2025-03-14 17:15:51.068711713,account,high,email,4.0,resolved
1188,1311,2025-03-14 18:55:25.614979648,2025-03-18 15:25:38.318327634,app,low,phone,4.0,resolved
2686,3024,2025-03-14 20:26:24.887305029,2025-03-15 07:55:36.639670825,billing,medium,in_app_chat,4.0,resolved
3289,3687,2025-03-14 22:21:41.286584839,,kyc,high,email,,open
2912,3276,2025-03-14 23:29:00.336001130,2025-03-17 16:40:54.652356176,account,low,in_app_chat,,resolved
2291,2542,2025-03-15 00:45:24.869920440,2025-03-16 12:06:52.644205452,app,low,phone,4.0,resolved
5705,6356,2025-03-15 05:10:03.238976637,2025-03-15 09:55:46.109893674,billing,urgent,in_app_chat,4.0,resolved
5866,6539,2025-03-15 06:22:48.624879192,,app,high,email,,open
36,33,2025-03-15 07:18:34.081213115,2025-03-16 14:17:50.050130820,card,medium,in_app_chat,,resolved
2293,2547,2025-03-15 12:56:18.743943526,,billing,low,phone,,closed_unresolved
6312,7065,2025-03-15 13:42:16.250483949,2025-03-16 00:49:16.976212432,kyc,medium,in_app_chat,5.0,resolved
6656,7443,2025-03-15 16:55:56.695771522,2025-03-16 05:48:32.566928729,card,high,in_app_chat,,resolved
288,314,2025-03-15 17:20:09.791742721,2025-03-17 22:02:06.212984366,billing,low,phone,3.0,resolved
6101,6806,2025-03-15 18:03:23.847698347,2025-03-16 08:05:58.130339924,kyc,medium,phone,4.0,resolved
4310,4809,2025-03-15 19:00:51.013263251,,kyc,high,phone,,open
302,322,2025-03-15 20:51:05.328089400,2025-03-15 23:37:13.361329921,fraud,high,email,4.0,resolved
4854,5425,2025-03-15 21:05:15.209639419,2025-03-16 17:36:46.385609241,fraud,medium,email,,resolved
5820,6483,2025-03-15 22:36:58.315643360,2025-03-16 14:19:08.633301701,app,medium,in_app_chat,3.0,resolved
3159,3533,2025-03-15 23:51:51.143682769,2025-03-19 00:27:34.959701642,billing,low,email,4.0,resolved
367,411,2025-03-16 00:16:30.945060848,2025-03-17 19:20:26.287339791,kyc,medium,in_app_chat,3.0,resolved
4809,5358,2025-03-16 02:19:39.061979829,2025-03-16 16:17:50.859696174,account,medium,in_app_chat,3.0,resolved
5556,6193,2025-03-16 04:21:48.434874557,2025-03-16 15:48:30.880313238,fraud,high,in_app_chat,4.0,resolved
