response_id,user_id,survey_date,nps_score,driver,segment,comment_length
5948,7304,2025-03-28 06:45:11.262494249,8,support,passive,15
1734,2108,2025-03-28 09:49:25.421751566,3,app_quality,detractor,52
589,715,2025-03-28 10:13:24.447261288,8,support,passive,39
3671,4480,2025-03-28 12:16:43.749804895,7,fees,passive,28
5041,6167,2025-03-28 12:30:52.852776295,9,app_quality,promoter,88
421,516,2025-03-28 13:50:17.179364607,9,support,promoter,133
2901,3550,2025-03-28 14:59:44.389190155,10,product,promoter,96
3144,3848,2025-03-28 15:15:04.790702779,4,fees,detractor,101
783,942,2025-03-28 20:36:01.515288458,3,fees,detractor,81
2853,3491,2025-03-28 20:38:09.263018647,8,app_quality,passive,20
5583,6832,2025-03-28 22:43:18.999979524,10,trust,promoter,100
1611,1945,2025-03-28 23:52:02.880545082,6,product,detractor,185
2784,3411,2025-03-28 23:57:17.788411281,9,support,promoter,6
2759,3387,2025-03-29 01:23:49.990378531,10,product,promoter,13
5044,6170,2025-03-29 03:04:02.721619562,4,app_quality,detractor,163
2887,3531,2025-03-29 04:59:06.241336693,4,product,detractor,103
2080,2527,2025-03-29 07:02:47.849212178,5,app_quality,detractor,193
3173,3885,2025-03-29 08:19:01.528448522,2,product,detractor,182
5280,6457,2025-03-29 10:29:34.323390009,10,product,promoter,61
6565,7993,2025-03-29 11:20:23.829690393,5,support,detractor,40
4445,5441,2025-03-29 15:02:00.514802546,10,product,promoter,197
1622,1952,2025-03-29 15:37:46.562451761,5,fees,detractor,62
2249,2744,2025-03-29 15:51:19.029957837,10,product,promoter,171
5147,6299,2025-03-29 16:41:16.730016066,10,product,promoter,31
2151,2612,2025-03-29 21:20:15.411999834,4,support,detractor,96
3932,4805,2025-03-29 21:49:12.028687688,2,product,detractor,81
3192,3910,2025-03-29 22:20:02.660227509,8,trust,passive,34
3963,4839,2025-03-30 01:03:46.735393677,8,product,passive,6
3375,4129,2025-03-30 03:26:13.905462235,8,product,passive,11
3246,3977,2025-03-30 04:16:35.479043627,5,app_quality,detractor,59
323,389,2025-03-30 06:53:51.785550974,3,support,detractor,130
1856,2243,2025-03-30 07:14:18.993486598,6,fees,detractor,126
6512,7936,2025-03-30 15:07:24.343566784,10,product,promoter,116
1788,2168,2025-03-30 16:32:06.950466542,4,product,detractor,167
1755,2134,2025-03-30 20:58:55.615473554,6,fees,detractor,189
1549,1857,2025-03-30 21:18:38.960764827,6,app_quality,detractor,58
3637,4443,2025-03-31 00:49:30.609872103,10,onboarding,promoter,61
5569,6814,2025-03-31 01:58:47.673053967,1,fees,detractor,6
4818,5862,2025-03-31 05:36:21.293698700,8,product,passive,10
1907,2301,2025-03-31 07:03:14.066437933,6,onboarding,detractor,27
5186,6348,2025-03-31 07:23:03.860790273,9,support,promoter,20
2021,2442,2025-03-31 17:11:27.652436888,6,support,detractor,132
2414,2971,2025-03-31 17:32:52.490074269,8,fees,passive,39
1148,1377,2025-03-31 18:29:02.205387182,4,onboarding,detractor,20
2143,2603,2025-03-31 19:50:51.295474368,10,product,promoter,136
5843,7175,2025-03-31 20:01:23.392261211,10,app_quality,promoter,194
2971,3640,2025-03-31 20:17:36.100307725,8,trust,passive,6
920,1103,2025-04-01 00:04:25.291808437,0,fees,detractor,114
2669,3282,2025-04-01 01:01:13.150307170,5,support,detractor,99
5207,6369,2025-04-01 01:42:22.183455983,6,support,detractor,108
888,1064,2025-04-01 06:39:08.667756567,3,support,detractor,50
335,411,2025-04-01 07:54:20.940201279,8,product,passive,18
2351,2887,2025-04-01 10:30:51.146999017,10,product,promoter,145
129,165,2025-04-01 12:31:22.459623574,2,onboarding,detractor,69
7,4,2025-04-01 13:30:07.177962346,0,onboarding,detractor,90
1006,1215,2025-04-01 14:26:30.338511838,8,trust,passive,16
8,6,2025-04-01 14:48:57.032416823,10,product,promoter,135
3198,3917,2025-04-01 16:10:39.750256067,7,fees,passive,36
6175,7539,2025-04-01 16:37:17.212571296,10,product,promoter,100
5906,7258,2025-04-01 17:37:49.213705215,2,fees,detractor,173
6275,7657,2025-04-01 19:29:57.057554618,8,support,passive,13
3242,3969,2025-04-01 20:20:32.865458415,10,product,promoter,199
5349,6543,2025-04-01 22:06:18.449210096,10,app_quality,promoter,127
3046,3736,2025-04-02 00:17:57.423378655,8,onboarding,passive,2
3032,3709,2025-04-02 00:49:31.016271506,6,trust,detractor,86
4027,4907,2025-04-02 03:52:36.042582708,5,support,detractor,143
3899,4756,2025-04-02 04:55:07.042615838,10,support,promoter,23
998,1200,2025-04-02 08:59:33.620579897,4,product,detractor,18
3223,3949,2025-04-02 10:23:07.661039850,9,app_quality,promoter,192
3219,3944,2025-04-02 12:45:21.001246755,8,onboarding,passive,21
837,1003,2025-04-02 15:08:59.287773868,6,trust,detractor,138
5163,6322,2025-04-02 19:15:57.130287298,4,product,detractor,155
2803,3428,2025-04-02 19:29:36.070103446,9,app_quality,promoter,198
3261,4000,2025-04-02 19:56:00.536102620,10,product,promoter,4
1601,1927,2025-04-02 21:13:55.617146728,4,support,detractor,16
2594,3170,2025-04-03 04:35:20.771717282,4,product,detractor,122
4508,5511,2025-04-03 08:03:03.322877345,8,onboarding,passive,1
5354,6550,2025-04-03 09:34:59.559623912,10,trust,promoter,15
5507,6743,2025-04-03 10:19:22.659775910,8,fees,passive,10
6499,7926,2025-04-03 10:22:10.413480748,8,trust,passive,3
1733,2106,2025-04-03 13:36:56.290013504,8,product,passive,2
5818,7144,2025-04-03 15:32:57.353199316,10,app_quality,promoter,169
5182,6345,2025-04-03 17:50:16.803676069,8,onboarding,passive,4
5697,6979,2025-04-03 19:11:23.968066064,10,product,promoter,68
2922,3578,2025-04-03 19:16:37.999766521,7,support,passive,34
1864,2252,2025-04-03 22:17:58.018259152,8,product,passive,5
5293,6474,2025-04-03 23:18:09.898705212,5,fees,detractor,186
4024,4903,2025-04-04 00:35:54.951505535,6,app_quality,detractor,131
4786,5815,2025-04-04 03:37:57.310942552,10,product,promoter,87
1274,1523,2025-04-04 08:55:06.920710080,9,app_quality,promoter,39
11,9,2025-04-04 09:16:00.802152174,4,fees,detractor,154
2582,3158,2025-04-04 09:40:59.334270588,0,support,detractor,8
5847,7179,2025-04-04 15:03:22.566062666,10,product,promoter,178
790,951,2025-04-04 16:11:10.499259981,7,fees,passive,16
1526,1832,2025-04-04 18:15:58.283845352,8,app_quality,passive,31
2830,3459,2025-04-04 21:17:43.007636322,8,app_quality,passive,26
4628,5634,2025-04-04 23:55:36.772419607,10,trust,promoter,121
469,567,2025-04-05 01:52:45.814282769,6,fees,detractor,26
1469,1776,2025-04-05 02:17:27.004647197,10,product,promoter,82
6556,7980,2025-04-05 04:10:57.706246436,4,app_quality,detractor,171
3814,4653,2025-04-05 08:20:05.220274925,10,product,promoter,17
517,628,2025-04-05 09:21:31.791581452,10,product,promoter,118
3987,4866,2025-04-05 10:58:17.154003273,8,product,passive,25
5563,6806,2025-04-05 14:51:06.260974125,5,fees,detractor,129
99,117,2025-04-05 17:26:17.840834989,5,fees,detractor,6
6320,7708,2025-04-05 18:42:15.080368659,7,fees,passive,13
4396,5375,2025-04-05 18:45:48.547384784,10,product,promoter,73
5248,6414,2025-04-05 19:35:20.268993439,0,support,detractor,165
560,687,2025-04-05 20:02:39.189815787,7,support,passive,18
391,470,2025-04-05 20:12:59.580380566,3,app_quality,detractor,2
4130,5030,2025-04-05 21:05:55.079557405,2,support,detractor,145
3334,4085,2025-04-05 23:40:54.931129343,7,fees,passive,32
5359,6557,2025-04-06 00:41:25.173853261,0,fees,detractor,30
2118,2576,2025-04-06 05:50:02.803679856,6,trust,detractor,135
657,792,2025-04-06 05:58:03.618080065,2,onboarding,detractor,147
924,1121,2025-04-06 06:03:20.851289210,8,fees,passive,16
2791,3416,2025-04-06 06:06:42.170504872,10,app_quality,promoter,5
2522,3081,2025-04-06 06:27:38.199762034,10,app_quality,promoter,122
2824,3453,2025-04-06 06:56:38.637008805,4,app_quality,detractor,70
5899,7251,2025-04-06 10:53:16.346504244,10,product,promoter,65
5273,6450,2025-04-06 11:29:24.961214480,8,onboarding,passive,17
530,644,2025-04-06 11:48:23.836166510,5,fees,detractor,189
3805,4647,2025-04-06 12:11:22.981179575,4,trust,detractor,197
4380,5349,2025-04-06 13:27:44.455768603,10,support,promoter,166
3606,4409,2025-04-06 14:02:14.125233408,8,trust,passive,37
6322,7710,2025-04-06 18:47:44.814525014,8,fees,passive,5
5178,6342,2025-04-06 19:19:20.495416987,10,product,promoter,83
3337,4089,2025-04-06 22:17:16.440872570,8,trust,passive,6
2408,2965,2025-04-07 05:32:54.442154656,6,product,detractor,98
380,456,2025-04-07 06:47:40.310723702,2,onboarding,detractor,135
3995,4875,2025-04-07 08:58:43.928162446,5,app_quality,detractor,22
1107,1332,2025-04-07 09:39:31.216026297,10,onboarding,promoter,139
3991,4872,2025-04-07 10:28:10.150909147,8,onboarding,passive,36
4386,5358,2025-04-07 11:12:09.481167722,8,trust,passive,37
3683,4489,2025-04-07 12:04:09.374630655,10,trust,promoter,126
28,28,2025-04-07 12:39:30.364201967,2,support,detractor,106
5881,7219,2025-04-07 15:31:12.589702397,8,fees,passive,4
4698,5716,2025-04-07 15:36:00.628708677,6,trust,detractor,198
743,896,2025-04-07 18:03:19.461673713,10,product,promoter,9
312,368,2025-04-07 18:57:07.106378863,9,support,promoter,161
3947,4819,2025-04-07 20:21:15.833549471,6,fees,detractor,176
3135,3840,2025-04-07 20:50:05.033400898,8,fees,passive,35
2260,2768,2025-04-07 21:25:57.630893013,8,onboarding,passive,12
3055,3743,2025-04-07 21:36:51.619771843,8,product,passive,33
3382,4135,2025-04-08 01:16:52.481544530,9,support,promoter,11
4148,5047,2025-04-08 02:01:57.801026815,10,support,promoter,48
4674,5689,2025-04-08 02:48:29.004471000,10,product,promoter,13
5493,6721,2025-04-08 02:52:15.643316864,10,app_quality,promoter,46
4776,5797,2025-04-08 02:56:57.558025766,8,app_quality,passive,26
3634,4441,2025-04-08 06:40:13.977426745,10,trust,promoter,126
5830,7159,2025-04-08 09:09:13.786023916,7,fees,passive,30
5411,6627,2025-04-08 10:33:20.805283958,7,support,passive,25
3455,4227,2025-04-08 12:29:21.754912781,8,trust,passive,7
5905,7257,2025-04-08 13:15:10.490978180,8,app_quality,passive,1
1695,2044,2025-04-08 17:09:20.191578356,8,onboarding,passive,19
158,194,2025-04-08 18:25:24.411480683,10,product,promoter,16
392,473,2025-04-08 20:00:55.966130562,7,fees,passive,3
4490,5488,2025-04-08 21:28:20.013187393,8,app_quality,passive,30
4838,5884,2025-04-09 01:37:03.292058055,7,fees,passive,11
3182,3894,2025-04-09 02:44:29.534917318,10,trust,promoter,1
5972,7329,2025-04-09 07:34:26.831903471,7,app_quality,passive,35
4880,5952,2025-04-09 09:30:20.336200689,10,onboarding,promoter,78
541,660,2025-04-09 10:59:28.916885762,6,trust,detractor,178
5975,7332,2025-04-09 11:24:41.394774461,7,app_quality,passive,21
5593,6845,2025-04-09 14:03:11.485726225,8,onboarding,passive,16
3940,4812,2025-04-09 14:08:27.091036190,8,trust,passive,17
1787,2167,2025-04-09 15:07:40.664368499,9,support,promoter,173
4352,5307,2025-04-09 16:25:34.442925556,6,product,detractor,51
4958,6060,2025-04-09 22:15:32.127316283,4,onboarding,detractor,75
3105,3807,2025-04-09 23:10:42.838202559,8,trust,passive,36
2102,2556,2025-04-10 00:26:53.498653825,10,trust,promoter,103
6510,7935,2025-04-10 07:40:44.101916273,8,app_quality,passive,12
1368,1639,2025-04-10 10:09:27.644914226,10,product,promoter,135
2306,2832,2025-04-10 12:18:37.497099303,6,app_quality,detractor,169
3309,4049,2025-04-10 13:02:10.898665339,6,trust,detractor,51
3886,4744,2025-04-10 15:27:04.426394221,8,onboarding,passive,2
2659,3272,2025-04-10 16:45:34.162852942,10,product,promoter,38
454,552,2025-04-10 20:36:21.904610359,0,fees,detractor,2
5512,6747,2025-04-10 20:54:52.455728880,3,app_quality,detractor,163
3395,4153,2025-04-10 22:36:13.269734127,10,product,promoter,154
3593,4393,2025-04-11 00:13:28.946178863,6,product,detractor,53
2170,2641,2025-04-11 01:42:00.624343409,10,app_quality,promoter,134
5714,7000,2025-04-11 02:32:43.583716642,6,trust,detractor,29
3575,4371,2025-04-11 03:32:47.438245942,10,trust,promoter,77
4373,5341,2025-04-11 03:51:36.706876404,7,support,passive,13
2963,3630,2025-04-11 04:37:57.635298583,8,app_quality,passive,9
241,287,2025-04-11 07:06:30.172671181,8,product,passive,10
5480,6705,2025-04-11 07:35:11.405366548,10,product,promoter,152
1828,2212,2025-04-11 08:15:07.821564085,8,app_quality,passive,37
6296,7684,2025-04-11 11:39:35.782785299,10,onboarding,promoter,136
5484,6714,2025-04-11 12:15:10.390528344,6,product,detractor,24
5272,6449,2025-04-11 13:46:04.488403958,10,app_quality,promoter,161
6205,7574,2025-04-11 18:55:12.289756065,9,support,promoter,59
5607,6859,2025-04-11 20:16:04.027114727,1,support,detractor,22
3776,4613,2025-04-11 22:16:36.347726922,7,fees,passive,7
5167,6330,2025-04-12 02:34:46.207897999,7,fees,passive,28
602,731,2025-04-12 03:22:13.011942472,8,product,passive,33
3184,3897,2025-04-12 07:12:27.568481042,8,onboarding,passive,28
2838,3468,2025-04-12 17:48:26.231843436,4,product,detractor,69
4143,5044,2025-04-12 19:05:13.338289017,2,product,detractor,57
2896,3545,2025-04-12 21:09:07.172139090,10,product,promoter,84
2718,3340,2025-04-12 23:00:12.093814379,8,product,passive,16
5255,6432,2025-04-13 06:33:15.432382175,10,product,promoter,27
5079,6214,2025-04-13 09:10:53.820996519,10,onboarding,promoter,126
6553,7977,2025-04-13 14:09:34.634566195,10,product,promoter,193
4754,5779,2025-04-13 15:00:12.556462415,6,fees,detractor,156
5591,6843,2025-04-13 19:31:55.144249049,0,support,detractor,95
2840,3470,2025-04-13 20:23:22.282167307,9,app_quality,promoter,126
6087,7449,2025-04-13 20:40:56.902950125,6,fees,detractor,15
3943,4815,2025-04-13 22:32:18.468921577,3,support,detractor,59
4916,6004,2025-04-13 23:06:51.105471868,3,fees,detractor,148
5054,6184,2025-04-14 01:33:06.322252475,10,app_quality,promoter,85
5622,6885,2025-04-14 01:49:48.476428236,10,product,promoter,139
6222,7595,2025-04-14 05:04:33.516051513,8,app_quality,passive,12
5124,6276,2025-04-14 06:31:23.747131326,5,fees,detractor,102
6356,7749,2025-04-14 08:03:23.121660879,6,app_quality,detractor,102
5665,6933,2025-04-14 12:35:54.461457867,7,support,passive,30
5156,6312,2025-04-14 15:29:40.443300614,4,fees,detractor,90
6159,7524,2025-04-14 19:32:25.640617081,9,app_quality,promoter,16
6317,7707,2025-04-14 21:19:06.875785669,4,onboarding,detractor,143
978,1183,2025-04-14 22:30:23.500986814,1,app_quality,detractor,64
4549,5557,2025-04-15 01:27:07.183460966,5,fees,detractor,184
4312,5255,2025-04-15 04:34:52.333740448,6,product,detractor,136
2025,2446,2025-04-15 04:47:10.892451935,10,onboarding,promoter,12
6073,7432,2025-04-15 08:50:20.842954883,10,app_quality,promoter,26
1484,1788,2025-04-15 08:53:25.191653573,0,fees,detractor,172
234,278,2025-04-15 10:28:51.609192542,10,app_quality,promoter,39
5260,6440,2025-04-15 15:37:49.082409549,6,trust,detractor,156
5893,7235,2025-04-15 15:45:22.653955350,8,onboarding,passive,17
1882,2274,2025-04-15 16:31:47.602289386,9,app_quality,promoter,6
3504,4280,2025-04-15 18:49:07.802281145,10,app_quality,promoter,75
6310,7700,2025-04-15 18:57:29.049826847,8,onboarding,passive,3
2796,3423,2025-04-15 19:10:37.097038928,9,support,promoter,53
1020,1237,2025-04-15 19:47:25.821667515,7,support,passive,38
4886,5967,2025-04-15 23:00:14.316579279,4,product,detractor,187
6466,7887,2025-04-15 23:46:00.232951690,7,fees,passive,1
6143,7505,2025-04-16 01:40:30.929493984,5,fees,detractor,190
5230,6397,2025-04-16 04:57:17.060409362,9,support,promoter,21
6106,7467,2025-04-16 06:40:29.441770368,2,product,detractor,93
2059,2500,2025-04-16 08:31:30.085603224,8,app_quality,passive,32
3686,4493,2025-04-16 09:29:58.773059465,8,app_quality,passive,11
3373,4128,2025-04-16 10:48:54.754626127,10,product,promoter,131
1078,1302,2025-04-16 11:52:38.775768504,7,fees,passive,32
2161,2631,2025-04-16 13:01:45.814380268,10,app_quality,promoter,45
5393,6604,2025-04-16 13:15:05.667460269,10,support,promoter,79
2496,3055,2025-04-16 16:20:58.779257544,6,onboarding,detractor,66
4524,5532,2025-04-16 17:34:14.060815164,5,fees,detractor,55
1928,2333,2025-04-16 21:47:27.712318701,8,support,passive,25
4647,5656,2025-04-17 00:37:26.114524775,0,fees,detractor,181
2211,2698,2025-04-17 01:21:30.474359144,8,onboarding,passive,21
3498,4273,2025-04-17 01:46:00.701551090,5,support,detractor,83
1941,2348,2025-04-17 02:53:39.628908133,4,product,detractor,15
5985,7342,2025-04-17 02:54:19.789125488,10,trust,promoter,169
2820,3449,2025-04-17 04:01:22.371746053,6,product,detractor,176
875,1046,2025-04-17 04:07:32.089301385,9,app_quality,promoter,41
1558,1865,2025-04-17 04:31:48.544796504,10,product,promoter,103
1328,1586,2025-04-17 05:54:37.013009371,10,app_quality,promoter,20
680,826,2025-04-17 06:06:24.789984736,10,trust,promoter,152
4708,5726,2025-04-17 07:39:35.014110122,7,support,passive,24
1838,2224,2025-04-17 17:24:49.480345661,8,app_quality,passive,38
2184,2661,2025-04-17 17:25:02.130572856,2,fees,detractor,11
2564,3136,2025-04-17 18:40:13.714132154,7,fees,passive,17
4557,5563,2025-04-17 20:28:20.220259851,4,product,detractor,3
2586,3162,2025-04-17 23:39:01.675370842,8,product,passive,8
3279,4018,2025-04-18 02:00:41.908788336,9,app_quality,promoter,154
2288,2805,2025-04-18 03:25:38.047086148,10,trust,promoter,14
4554,5560,2025-04-18 03:51:18.919478416,10,product,promoter,183
1738,2115,2025-04-18 07:01:32.876717278,2,onboarding,detractor,179
1673,2016,2025-04-18 08:27:20.191561387,6,product,detractor,89
439,536,2025-04-18 08:40:21.588358704,2,onboarding,detractor,38
1133,1362,2025-04-18 11:42:43.887190979,10,product,promoter,134
5118,6267,2025-04-18 17:00:31.622822899,0,onboarding,detractor,195
80,92,2025-04-18 19:18:18.257840928,10,support,promoter,39
4564,5569,2025-04-18 22:27:11.166928620,5,app_quality,detractor,154
5170,6332,2025-04-18 22:40:33.689482999,8,onboarding,passive,37
6232,7607,2025-04-18 23:46:25.788749805,4,product,detractor,171
5952,7307,2025-04-18 23:48:18.485109328,3,app_quality,detractor,99
113,133,2025-04-19 01:29:05.962749979,10,product,promoter,20
4430,5428,2025-04-19 05:16:45.234248649,6,onboarding,detractor,151
1630,1962,2025-04-19 05:25:26.045464987,9,support,promoter,94
6119,7479,2025-04-19 06:14:21.082531364,6,fees,detractor,58
5686,6966,2025-04-19 09:11:48.044336804,8,support,passive,19
2984,3655,2025-04-19 12:43:22.373615835,8,trust,passive,15
5870,7201,2025-04-19 14:08:17.492832326,10,app_quality,promoter,16
4498,5499,2025-04-19 15:25:04.699996659,8,trust,passive,13
4539,5548,2025-04-19 16:08:26.628463780,10,app_quality,promoter,147
6472,7893,2025-04-19 21:28:51.772603555,7,app_quality,passive,7
3626,4432,2025-04-19 23:17:04.679247148,10,product,promoter,127
4972,6074,2025-04-20 00:17:36.054038126,8,fees,passive,14
4308,5249,2025-04-20 04:05:39.709108164,10,product,promoter,36
815,975,2025-04-20 04:26:22.565994904,4,product,detractor,54
3445,4217,2025-04-20 05:18:44.369221812,10,trust,promoter,14
4973,6076,2025-04-20 10:08:43.605590844,10,product,promoter,71
1370,1643,2025-04-20 13:53:19.745975005,8,support,passive,22
1685,2031,2025-04-20 14:44:32.760876220,8,fees,passive,39
5336,6525,2025-04-20 16:30:56.187003939,7,support,passive,14
6497,7924,2025-04-20 17:08:14.219091165,4,product,detractor,159
1707,2056,2025-04-20 21:55:22.954595949,8,onboarding,passive,16
156,193,2025-04-21 00:13:48.892690793,10,product,promoter,126
5352,6547,2025-04-21 04:18:09.582879911,4,trust,detractor,90
4391,5364,2025-04-21 04:41:32.437763306,9,support,promoter,30
1103,1327,2025-04-21 04:54:18.882936607,0,support,detractor,32
1487,1792,2025-04-21 05:58:24.499506187,1,fees,detractor,199
4093,4991,2025-04-21 06:42:42.081988072,10,product,promoter,92
