user_id,jtbd_segment,cohort,group,logins_per_week,tx_per_month,balance_eur,converted,upgrade_reason
39818,digital_newcomers,Dormant,treatment,2.4,5,0.0,0,none
39819,digital_newcomers,Dormant,treatment,3.6,5,68.79,0,none
39820,digital_newcomers,Dormant,treatment,3.1,4,183.48,0,none
39821,digital_newcomers,Casual,treatment,0.9,6,404.43,0,none
39822,digital_newcomers,Dormant,treatment,1.9,8,217.11,0,none
39823,digital_newcomers,Power,treatment,1.8,3,383.81,0,none
39824,digital_newcomers,Power,treatment,3.1,3,341.6,0,none
39825,digital_newcomers,Growth,treatment,2.4,10,385.35,0,none
39826,digital_newcomers,Growth,treatment,2.0,3,298.05,0,none
39827,digital_newcomers,Power,treatment,4.1,3,97.36,0,none
39828,digital_newcomers,Power,treatment,3.5,6,217.78,0,none
39829,digital_newcomers,Dormant,treatment,3.8,7,354.11,0,none
39830,digital_newcomers,Power,treatment,4.6,7,411.9,0,none
39831,digital_newcomers,Casual,treatment,2.4,9,374.87,0,none
39832,digital_newcomers,Casual,treatment,2.2,2,279.78,0,none
39833,digital_newcomers,Dormant,treatment,2.3,7,380.81,0,none
39834,digital_newcomers,Casual,treatment,2.3,7,394.7,0,none
39835,digital_newcomers,Casual,treatment,1.5,8,591.01,0,none
39836,digital_newcomers,Growth,treatment,0.6,7,227.9,0,none
39837,digital_newcomers,Growth,treatment,1.2,9,358.67,0,none
39838,digital_newcomers,Power,treatment,2.1,2,503.64,0,none
39839,digital_newcomers,Casual,treatment,3.2,5,465.03,0,none
39840,digital_newcomers,Casual,treatment,3.9,5,118.09,0,none
39841,digital_newcomers,Power,treatment,3.1,7,336.36,0,none
39842,digital_newcomers,Casual,treatment,3.6,5,315.04,0,none
39843,digital_newcomers,Dormant,treatment,2.9,7,395.3,0,none
39844,digital_newcomers,Casual,treatment,2.5,4,210.97,0,none
39845,digital_newcomers,Casual,treatment,1.4,6,51.2,0,none
39846,digital_newcomers,Growth,treatment,2.3,8,370.5,0,none
39847,digital_newcomers,Casual,treatment,2.5,7,329.0,0,none
39848,digital_newcomers,Casual,treatment,2.1,7,64.04,0,none
39849,digital_newcomers,Casual,treatment,1.3,10,130.9,0,none
39850,digital_newcomers,Casual,treatment,4.0,10,254.03,0,none
39851,digital_newcomers,Casual,treatment,2.4,3,406.29,0,none
39852,digital_newcomers,Casual,treatment,1.5,8,158.12,0,none
39853,digital_newcomers,Casual,treatment,2.2,3,227.7,0,none
39854,digital_newcomers,Growth,treatment,1.6,8,422.04,0,none
39855,digital_newcomers,Casual,treatment,4.5,3,130.85,0,none
39856,digital_newcomers,Casual,treatment,4.1,9,270.23,0,none
39857,digital_newcomers,Power,treatment,1.1,10,228.95,0,none
39858,digital_newcomers,Power,treatment,2.6,6,180.75,0,none
39859,digital_newcomers,Casual,treatment,2.0,5,253.95,0,none
39860,digital_newcomers,Casual,treatment,0.9,4,376.54,0,none
39861,digital_newcomers,Casual,treatment,1.3,3,131.94,0,none
39862,digital_newcomers,Growth,treatment,2.0,8,375.02,1,support
39863,digital_newcomers,Casual,treatment,1.6,9,247.19,0,none
39864,digital_newcomers,Growth,treatment,3.6,5,532.16,0,none
39865,digital_newcomers,Dormant,treatment,3.0,12,307.64,0,none
39866,digital_newcomers,Casual,treatment,3.2,4,252.33,0,none
39867,digital_newcomers,Growth,treatment,3.1,5,119.14,0,none
39868,digital_newcomers,Power,treatment,2.4,7,263.79,0,none
39869,digital_newcomers,Dormant,treatment,2.2,5,208.65,0,none
39870,digital_newcomers,Casual,treatment,0.7,4,319.6,0,none
39871,digital_newcomers,Dormant,treatment,3.6,10,400.51,0,none
39872,digital_newcomers,Dormant,treatment,2.2,1,110.21,0,none
39873,digital_newcomers,Growth,treatment,3.8,11,119.53,0,none
39874,digital_newcomers,Growth,treatment,4.5,9,298.57,1,support
39875,digital_newcomers,Power,treatment,1.9,6,290.72,0,none
39876,digital_newcomers,Growth,treatment,0.0,7,196.22,0,none
39877,digital_newcomers,Power,treatment,1.3,8,313.11,0,none
39878,digital_newcomers,Casual,treatment,1.5,5,353.99,0,none
39879,digital_newcomers,Dormant,treatment,1.6,11,461.44,0,none
39880,digital_newcomers,Casual,treatment,3.1,6,465.27,0,none
39881,digital_newcomers,Casual,treatment,2.7,4,439.92,0,none
39882,digital_newcomers,Growth,treatment,1.2,5,163.68,0,none
39883,digital_newcomers,Dormant,treatment,0.8,8,200.12,0,none
39884,digital_newcomers,Casual,treatment,2.6,5,412.36,0,none
39885,digital_newcomers,Casual,treatment,3.5,8,254.84,0,none
39886,digital_newcomers,Casual,treatment,1.3,7,512.28,0,none
39887,digital_newcomers,Casual,treatment,1.7,5,272.92,0,none
39888,digital_newcomers,Dormant,treatment,2.0,5,177.68,0,none
39889,digital_newcomers,Growth,treatment,4.9,2,464.28,0,none
39890,digital_newcomers,Casual,treatment,0.9,9,237.3,0,none
39891,digital_newcomers,Power,treatment,2.5,8,68.31,1,premium_features
39892,digital_newcomers,Casual,treatment,0.9,7,101.72,0,none
39893,digital_newcomers,Casual,treatment,3.6,6,358.81,0,none
39894,digital_newcomers,Dormant,treatment,2.4,6,102.67,0,none
39895,digital_newcomers,Casual,treatment,3.2,12,99.62,1,support
39896,digital_newcomers,Casual,treatment,0.5,5,280.95,0,none
39897,digital_newcomers,Growth,treatment,2.4,4,136.95,0,none
39898,digital_newcomers,Growth,treatment,3.1,8,542.96,0,none
39899,digital_newcomers,Casual,treatment,3.5,10,440.94,0,none
39900,digital_newcomers,Casual,treatment,4.5,8,302.22,0,none
39901,digital_newcomers,Growth,treatment,3.8,2,237.2,0,none
39902,digital_newcomers,Growth,treatment,4.3,5,395.8,0,none
39903,digital_newcomers,Casual,treatment,1.8,3,197.48,0,none
39904,digital_newcomers,Growth,treatment,3.1,6,200.71,1,cashback
39905,digital_newcomers,Growth,treatment,2.4,7,186.87,0,none
39906,digital_newcomers,Power,treatment,4.9,6,475.54,0,none
39907,digital_newcomers,Dormant,treatment,3.2,8,317.3,0,none
39908,digital_newcomers,Growth,treatment,0.2,3,62.72,0,none
39909,digital_newcomers,Dormant,treatment,1.4,7,135.82,0,none
39910,digital_newcomers,Casual,treatment,1.6,4,478.77,0,none
39911,digital_newcomers,Casual,treatment,2.4,10,272.72,0,none
39912,digital_newcomers,Power,treatment,4.3,6,335.71,0,none
39913,digital_newcomers,Casual,treatment,1.2,6,335.97,0,none
39914,digital_newcomers,Growth,treatment,3.6,3,54.24,0,none
39915,digital_newcomers,Casual,treatment,2.4,7,312.11,0,none
39916,digital_newcomers,Casual,treatment,2.3,3,132.51,0,none
39917,digital_newcomers,Casual,treatment,2.9,10,279.84,0,none
39918,digital_newcomers,Casual,treatment,4.6,1,424.55,0,none
39919,digital_newcomers,Dormant,treatment,4.1,9,142.35,0,none
39920,digital_newcomers,Growth,treatment,1.5,9,196.34,0,none
39921,digital_newcomers,Casual,treatment,1.6,8,151.31,0,none
39922,digital_newcomers,Power,treatment,2.2,8,359.19,0,none
39923,digital_newcomers,Growth,treatment,3.8,10,19.05,0,none
39924,digital_newcomers,Power,treatment,0.5,5,438.62,0,none
39925,digital_newcomers,Casual,treatment,1.7,9,449.44,0,none
39926,digital_newcomers,Casual,treatment,1.2,8,79.66,0,none
39927,digital_newcomers,Growth,treatment,3.8,2,105.54,0,none
39928,digital_newcomers,Growth,treatment,3.0,8,285.76,0,none
39929,digital_newcomers,Casual,treatment,2.8,6,111.84,0,none
39930,digital_newcomers,Growth,treatment,2.4,2,221.05,0,none
39931,digital_newcomers,Dormant,treatment,4.0,6,312.83,0,none
39932,digital_newcomers,Casual,treatment,2.3,9,145.34,0,none
39933,digital_newcomers,Dormant,treatment,4.8,9,0.0,0,none
39934,digital_newcomers,Casual,treatment,4.0,9,361.01,0,none
39935,digital_newcomers,Dormant,treatment,1.2,4,489.73,0,none
39936,digital_newcomers,Dormant,treatment,3.6,3,453.03,0,none
39937,digital_newcomers,Casual,treatment,3.2,3,420.58,0,none
39938,digital_newcomers,Growth,treatment,3.3,8,230.22,0,none
39939,digital_newcomers,Dormant,treatment,2.9,7,310.33,0,none
39940,digital_newcomers,Casual,treatment,1.1,7,403.41,0,none
39941,digital_newcomers,Power,treatment,3.1,2,331.31,0,none
39942,digital_newcomers,Growth,treatment,2.2,9,147.68,0,none
39943,digital_newcomers,Casual,treatment,1.8,4,151.22,0,none
39944,digital_newcomers,Casual,treatment,1.6,2,349.89,0,none
39945,digital_newcomers,Casual,treatment,2.1,9,300.67,0,none
39946,digital_newcomers,Growth,treatment,2.2,6,237.52,0,none
39947,digital_newcomers,Dormant,treatment,1.6,7,236.76,0,none
39948,digital_newcomers,Power,treatment,1.4,7,395.62,0,none
39949,digital_newcomers,Casual,treatment,3.7,7,633.85,0,none
39950,digital_newcomers,Growth,treatment,2.6,8,460.92,0,none
39951,digital_newcomers,Growth,treatment,3.2,7,408.21,0,none
39952,digital_newcomers,Casual,treatment,2.9,7,97.65,0,none
39953,digital_newcomers,Growth,treatment,3.4,8,313.57,0,none
39954,digital_newcomers,Casual,treatment,2.7,2,185.31,0,none
39955,digital_newcomers,Casual,treatment,4.7,7,10.12,0,none
39956,digital_newcomers,Dormant,treatment,1.1,6,428.25,0,none
39957,digital_newcomers,Growth,treatment,3.2,5,295.13,0,none
39958,digital_newcomers,Casual,treatment,1.0,3,226.17,0,none
39959,digital_newcomers,Casual,treatment,2.1,8,352.6,0,none
39960,digital_newcomers,Dormant,treatment,4.0,9,312.07,1,status
39961,digital_newcomers,Dormant,treatment,1.7,5,244.51,0,none
39962,digital_newcomers,Growth,treatment,2.7,8,415.37,0,none
39963,digital_newcomers,Casual,treatment,3.8,8,275.51,0,none
39964,digital_newcomers,Casual,treatment,3.7,8,265.21,0,none
39965,digital_newcomers,Growth,treatment,2.0,8,359.37,0,none
39966,digital_newcomers,Casual,treatment,3.1,8,467.43,0,none
39967,digital_newcomers,Casual,treatment,5.2,7,324.96,0,none
39968,digital_newcomers,Power,treatment,3.4,6,352.1,0,none
39969,digital_newcomers,Casual,treatment,2.3,6,370.22,0,none
39970,digital_newcomers,Growth,treatment,2.9,7,425.93,1,support
39971,digital_newcomers,Casual,treatment,1.8,3,216.36,0,none
39972,digital_newcomers,Growth,treatment,3.9,5,418.95,0,none
39973,digital_newcomers,Casual,treatment,3.4,4,337.93,0,none
39974,digital_newcomers,Casual,treatment,2.5,6,46.2,0,none
39975,digital_newcomers,Dormant,treatment,2.1,5,182.23,0,none
39976,digital_newcomers,Casual,treatment,2.6,7,223.18,0,none
39977,digital_newcomers,Dormant,treatment,3.4,4,115.33,0,none
39978,digital_newcomers,Casual,treatment,3.4,4,484.67,0,none
39979,digital_newcomers,Casual,treatment,3.4,8,501.34,0,none
39980,digital_newcomers,Growth,treatment,2.9,9,255.63,0,none
39981,digital_newcomers,Power,treatment,3.8,10,346.37,0,none
39982,digital_newcomers,Dormant,treatment,1.7,5,596.38,0,none
39983,digital_newcomers,Growth,treatment,1.2,3,338.39,0,none
39984,digital_newcomers,Casual,treatment,2.6,2,389.5,0,none
39985,digital_newcomers,Power,treatment,3.0,5,222.99,0,none
39986,digital_newcomers,Growth,treatment,2.9,6,432.7,0,none
39987,digital_newcomers,Casual,treatment,2.5,4,266.01,0,none
39988,digital_newcomers,Dormant,treatment,1.9,3,206.58,0,none
39989,digital_newcomers,Growth,treatment,2.3,5,377.08,0,none
39990,digital_newcomers,Growth,treatment,0.9,6,59.49,0,none
39991,digital_newcomers,Dormant,treatment,1.8,6,122.07,0,none
39992,digital_newcomers,Dormant,treatment,4.4,7,395.52,0,none
39993,digital_newcomers,Growth,treatment,1.7,5,261.95,0,none
39994,digital_newcomers,Casual,treatment,1.1,7,116.82,0,none
39995,digital_newcomers,Growth,treatment,1.9,7,770.58,0,none
39996,digital_newcomers,Casual,treatment,2.1,6,258.29,0,none
39997,digital_newcomers,Power,treatment,2.7,4,0.0,1,support
39998,digital_newcomers,Dormant,treatment,3.2,4,223.4,0,none
39999,digital_newcomers,Casual,treatment,1.8,5,354.68,0,none
40000,digital_newcomers,Casual,treatment,3.0,5,495.53,0,none
40001,digital_newcomers,Dormant,treatment,3.6,2,266.36,0,none
40002,digital_newcomers,Power,treatment,0.9,7,427.8,0,none
40003,digital_newcomers,Casual,treatment,1.8,5,71.52,0,none
40004,digital_newcomers,Growth,treatment,2.9,7,531.24,0,none
40005,digital_newcomers,Power,treatment,3.6,7,344.01,0,none
40006,digital_newcomers,Casual,treatment,2.5,10,280.66,0,none
40007,digital_newcomers,Dormant,treatment,2.8,10,441.87,0,none
40008,digital_newcomers,Dormant,treatment,2.2,7,240.2,0,none
40009,digital_newcomers,Casual,treatment,2.9,2,411.21,0,none
40010,digital_newcomers,Power,treatment,4.1,5,289.55,1,support
40011,digital_newcomers,Dormant,treatment,2.0,7,39.12,0,none
40012,digital_newcomers,Power,treatment,1.4,2,406.53,0,none
40013,digital_newcomers,Growth,treatment,2.0,4,498.1,0,none
40014,digital_newcomers,Power,treatment,2.1,9,0.0,0,none
40015,digital_newcomers,Power,treatment,3.1,6,330.36,0,none
40016,digital_newcomers,Growth,treatment,1.5,5,454.32,0,none
40017,digital_newcomers,Power,treatment,3.8,5,368.93,0,none
40018,digital_newcomers,Casual,treatment,3.6,4,22.66,0,none
40019,digital_newcomers,Growth,treatment,3.2,12,219.14,1,support
40020,digital_newcomers,Power,treatment,1.6,4,200.77,0,none
40021,digital_newcomers,Growth,treatment,2.5,7,250.02,0,none
40022,digital_newcomers,Growth,treatment,2.6,3,383.28,0,none
40023,digital_newcomers,Casual,treatment,3.4,6,377.08,0,none
40024,digital_newcomers,Growth,treatment,2.3,2,555.85,0,none
40025,digital_newcomers,Growth,treatment,1.9,9,368.15,0,none
40026,digital_newcomers,Dormant,treatment,2.6,7,328.3,0,none
40027,digital_newcomers,Casual,treatment,2.6,7,386.69,0,none
40028,digital_newcomers,Dormant,treatment,2.4,4,246.66,0,none
40029,digital_newcomers,Casual,treatment,1.3,5,217.16,0,none
40030,digital_newcomers,Casual,treatment,1.2,7,366.4,0,none
40031,digital_newcomers,Growth,treatment,0.8,6,179.62,0,none
40032,digital_newcomers,Growth,treatment,1.9,2,128.93,0,none
40033,digital_newcomers,Dormant,treatment,1.9,8,137.39,0,none
40034,digital_newcomers,Casual,treatment,2.9,6,469.9,0,none
40035,digital_newcomers,Growth,treatment,2.9,5,319.27,0,none
40036,digital_newcomers,Casual,treatment,2.6,7,497.18,0,none
40037,digital_newcomers,Casual,treatment,2.4,8,57.52,0,none
40038,digital_newcomers,Casual,treatment,3.9,10,430.61,0,none
40039,digital_newcomers,Growth,treatment,1.1,4,193.9,0,none
40040,digital_newcomers,Growth,treatment,1.6,7,277.8,0,none
40041,digital_newcomers,Dormant,treatment,3.2,6,329.38,0,none
40042,digital_newcomers,Growth,treatment,3.2,4,490.86,0,none
40043,digital_newcomers,Growth,treatment,3.6,3,272.36,0,none
40044,digital_newcomers,Power,treatment,4.9,6,369.79,0,none
40045,digital_newcomers,Dormant,treatment,1.5,5,608.51,0,none
40046,digital_newcomers,Dormant,treatment,1.6,7,504.56,0,none
40047,digital_newcomers,Growth,treatment,2.7,2,89.21,0,none
40048,digital_newcomers,Casual,treatment,2.5,9,428.23,0,none
40049,digital_newcomers,Power,treatment,2.9,11,207.89,0,none
40050,digital_newcomers,Power,treatment,0.3,4,119.2,0,none
40051,digital_newcomers,Casual,treatment,2.8,8,494.5,0,none
40052,digital_newcomers,Growth,treatment,0.6,5,398.67,0,none
40053,digital_newcomers,Dormant,treatment,3.1,5,432.74,0,none
40054,digital_newcomers,Casual,treatment,3.5,8,230.36,1,support
40055,digital_newcomers,Growth,treatment,4.4,1,2.97,0,none
40056,digital_newcomers,Growth,treatment,2.0,11,194.06,0,none
40057,digital_newcomers,Growth,treatment,1.9,10,186.49,0,none
40058,digital_newcomers,Casual,treatment,1.0,6,162.29,1,support
40059,digital_newcomers,Casual,treatment,2.8,3,321.04,0,none
40060,digital_newcomers,Casual,treatment,1.7,8,97.46,0,none
40061,digital_newcomers,Power,treatment,3.1,7,85.44,0,none
40062,digital_newcomers,Casual,treatment,0.3,5,164.98,0,none
40063,digital_newcomers,Casual,treatment,1.1,6,307.56,0,none
40064,digital_newcomers,Growth,treatment,3.0,7,271.79,0,none
40065,digital_newcomers,Casual,treatment,2.1,6,9.3,0,none
40066,digital_newcomers,Dormant,treatment,1.7,3,482.15,0,none
40067,digital_newcomers,Casual,treatment,2.0,7,511.01,0,none
40068,digital_newcomers,Casual,treatment,1.8,9,315.02,0,none
40069,digital_newcomers,Casual,treatment,1.7,6,370.26,0,none
40070,digital_newcomers,Casual,treatment,3.2,6,359.59,0,none
40071,digital_newcomers,Power,treatment,0.9,4,522.74,0,none
40072,digital_newcomers,Casual,treatment,2.3,7,330.23,0,none
40073,digital_newcomers,Growth,treatment,1.0,5,506.64,0,none
40074,digital_newcomers,Growth,treatment,2.8,7,170.65,1,support
40075,digital_newcomers,Power,treatment,3.9,6,70.05,0,none
40076,digital_newcomers,Casual,treatment,2.6,5,366.57,0,none
40077,digital_newcomers,Power,treatment,3.4,4,571.01,0,none
40078,digital_newcomers,Dormant,treatment,1.3,3,463.76,0,none
40079,digital_newcomers,Growth,treatment,0.7,5,123.79,0,none
40080,digital_newcomers,Casual,treatment,2.6,6,520.41,0,none
40081,digital_newcomers,Growth,treatment,2.6,6,461.18,0,none
40082,digital_newcomers,Growth,treatment,2.8,11,331.11,0,none
40083,digital_newcomers,Casual,treatment,2.7,5,339.33,0,none
40084,digital_newcomers,Dormant,treatment,1.2,6,254.6,0,none
40085,digital_newcomers,Casual,treatment,1.7,4,57.43,0,none
40086,digital_newcomers,Power,treatment,4.0,5,200.76,0,none
40087,digital_newcomers,Casual,treatment,3.2,3,475.56,0,none
40088,digital_newcomers,Casual,treatment,3.0,7,42.76,0,none
40089,digital_newcomers,Dormant,treatment,2.8,9,213.6,0,none
40090,digital_newcomers,Growth,treatment,3.2,3,449.16,0,none
40091,digital_newcomers,Casual,treatment,1.5,5,0.0,0,none
40092,digital_newcomers,Casual,treatment,1.7,5,313.98,0,none
40093,digital_newcomers,Growth,treatment,2.3,9,309.55,0,none
40094,digital_newcomers,Growth,treatment,3.4,3,433.49,0,none
40095,digital_newcomers,Growth,treatment,2.4,3,488.28,0,none
40096,digital_newcomers,Power,treatment,3.6,4,291.54,0,none
40097,digital_newcomers,Dormant,treatment,4.5,10,529.43,0,none
40098,digital_newcomers,Growth,treatment,1.0,5,372.8,0,none
40099,digital_newcomers,Dormant,treatment,0.7,7,517.7,0,none
40100,digital_newcomers,Casual,treatment,1.8,4,512.65,0,none
40101,digital_newcomers,Casual,treatment,2.9,5,139.2,0,none
40102,digital_newcomers,Growth,treatment,3.1,10,411.51,0,none
40103,digital_newcomers,Power,treatment,3.8,7,262.47,0,none
40104,digital_newcomers,Casual,treatment,2.4,6,348.48,0,none
40105,digital_newcomers,Growth,treatment,4.7,6,375.72,0,none
40106,digital_newcomers,Casual,treatment,2.5,4,92.98,0,none
40107,digital_newcomers,Power,treatment,1.8,2,472.48,0,none
40108,digital_newcomers,Growth,treatment,3.3,5,201.09,0,none
40109,digital_newcomers,Power,treatment,2.5,11,187.56,0,none
40110,digital_newcomers,Dormant,treatment,0.4,6,586.88,0,none
40111,digital_newcomers,Power,treatment,2.7,6,240.18,0,none
40112,digital_newcomers,Casual,treatment,0.4,7,214.31,1,support
40113,digital_newcomers,Growth,treatment,3.1,7,290.71,0,none
40114,digital_newcomers,Power,treatment,2.6,9,354.18,0,none
40115,digital_newcomers,Casual,treatment,2.6,8,420.66,0,none
40116,digital_newcomers,Growth,treatment,1.4,5,229.81,0,none
40117,digital_newcomers,Casual,treatment,1.2,4,274.55,0,none
40118,digital_newcomers,Casual,treatment,3.7,2,319.65,0,none
40119,digital_newcomers,Growth,treatment,4.0,9,232.95,0,none
40120,digital_newcomers,Growth,treatment,0.3,8,270.11,0,none
40121,digital_newcomers,Casual,treatment,2.7,4,353.21,0,none
40122,digital_newcomers,Casual,treatment,1.1,6,205.04,0,none
40123,digital_newcomers,Growth,treatment,2.3,9,412.87,0,none
40124,digital_newcomers,Dormant,treatment,2.3,7,453.99,0,none
40125,digital_newcomers,Casual,treatment,1.7,6,263.15,0,none
40126,digital_newcomers,Growth,treatment,2.4,7,242.59,0,none
40127,digital_newcomers,Casual,treatment,2.1,9,261.48,0,none
40128,digital_newcomers,Casual,treatment,1.3,6,197.14,0,none
40129,digital_newcomers,Dormant,treatment,1.6,5,592.1,0,none
40130,digital_newcomers,Growth,treatment,2.4,5,203.42,0,none
40131,digital_newcomers,Casual,treatment,2.0,4,216.59,0,none
40132,digital_newcomers,Casual,treatment,2.3,2,0.0,0,none
40133,digital_newcomers,Power,treatment,3.4,9,303.94,0,none
