referral_id,referee_id,jtbd_segment,cohort,channel,status,reward_eur
23498,23498,travelers,Casual,in_app,kyc_completed,10.0
23499,23499,travelers,Power,in_app,kyc_completed,10.0
23500,23500,travelers,Casual,email,first_tx,20.0
23501,23501,travelers,Power,in_app,accepted,0.0
23502,23502,travelers,Growth,link,first_tx,20.0
23503,23503,travelers,Growth,link,sent,0.0
23504,23504,travelers,Power,in_app,sent,0.0
23505,23505,travelers,Growth,email,sent,0.0
23506,23506,travelers,Power,in_app,accepted,0.0
23507,23507,travelers,Growth,link,sent,0.0
23508,23508,travelers,Power,in_app,accepted,0.0
23509,23509,travelers,Power,in_app,first_tx,20.0
23510,23510,travelers,Casual,in_app,accepted,0.0
23511,23511,travelers,Power,in_app,first_tx,20.0
23512,23512,travelers,Growth,email,accepted,0.0
23513,23513,travelers,Growth,link,sent,0.0
23514,23514,travelers,Power,link,first_tx,20.0
23515,23515,travelers,Casual,in_app,accepted,0.0
23516,23516,travelers,Dormant,link,sent,0.0
23517,23517,travelers,Power,in_app,accepted,0.0
23518,23518,travelers,Dormant,link,sent,0.0
23519,23519,travelers,Casual,link,sent,0.0
23520,23520,travelers,Growth,link,kyc_completed,10.0
23521,23521,travelers,Casual,email,first_tx,20.0
23522,23522,travelers,Growth,in_app,accepted,0.0
23523,23523,travelers,Casual,in_app,first_tx,20.0
23524,23524,travelers,Casual,in_app,accepted,0.0
23525,23525,travelers,Growth,in_app,accepted,0.0
23526,23526,travelers,Casual,email,first_tx,20.0
23527,23527,travelers,Casual,email,sent,0.0
23528,23528,travelers,Growth,email,accepted,0.0
23529,23529,travelers,Casual,in_app,sent,0.0
23530,23530,travelers,Growth,in_app,accepted,0.0
23531,23531,travelers,Growth,email,accepted,0.0
23532,23532,travelers,Growth,in_app,kyc_completed,10.0
23533,23533,travelers,Casual,link,sent,0.0
23534,23534,travelers,Growth,link,sent,0.0
23535,23535,travelers,Growth,in_app,first_tx,20.0
23536,23536,travelers,Casual,link,accepted,0.0
23537,23537,travelers,Power,in_app,accepted,0.0
23538,23538,travelers,Growth,email,first_tx,20.0
23539,23539,travelers,Growth,in_app,first_tx,20.0
23540,23540,travelers,Growth,link,accepted,0.0
23541,23541,travelers,Power,in_app,first_tx,20.0
23542,23542,travelers,Growth,in_app,kyc_completed,10.0
23543,23543,travelers,Growth,link,accepted,0.0
23544,23544,travelers,Casual,email,sent,0.0
23545,23545,travelers,Power,email,first_tx,20.0
23546,23546,travelers,Growth,in_app,sent,0.0
23547,23547,travelers,Casual,email,sent,0.0
23548,23548,travelers,Growth,email,accepted,0.0
23549,23549,travelers,Growth,in_app,accepted,0.0
23550,23550,travelers,Power,in_app,first_tx,20.0
23551,23551,travelers,Power,in_app,accepted,0.0
23552,23552,travelers,Growth,in_app,first_tx,20.0
23553,23553,travelers,Dormant,email,first_tx,20.0
23554,23554,travelers,Casual,in_app,sent,0.0
23555,23555,travelers,Casual,in_app,first_tx,20.0
23556,23556,travelers,Casual,email,first_tx,20.0
23557,23557,travelers,Casual,in_app,accepted,0.0
23558,23558,travelers,Growth,email,sent,0.0
23559,23559,travelers,Growth,in_app,kyc_completed,10.0
23560,23560,travelers,Casual,email,accepted,0.0
23561,23561,travelers,Growth,in_app,accepted,0.0
23562,23562,travelers,Casual,email,accepted,0.0
23563,23563,travelers,Casual,email,sent,0.0
23564,23564,travelers,Power,email,sent,0.0
23565,23565,travelers,Casual,link,kyc_completed,10.0
23566,23566,travelers,Casual,in_app,sent,0.0
23567,23567,travelers,Power,in_app,accepted,0.0
23568,23568,travelers,Dormant,in_app,sent,0.0
23569,23569,travelers,Power,link,sent,0.0
23570,23570,travelers,Casual,in_app,accepted,0.0
23571,23571,travelers,Growth,in_app,first_tx,20.0
23572,23572,travelers,Power,in_app,accepted,0.0
23573,23573,travelers,Power,in_app,accepted,0.0
23574,23574,travelers,Growth,email,kyc_completed,10.0
23575,23575,travelers,Casual,in_app,sent,0.0
23576,23576,travelers,Power,email,sent,0.0
23577,23577,travelers,Casual,in_app,first_tx,20.0
23578,23578,travelers,Growth,in_app,accepted,0.0
23579,23579,travelers,Growth,email,accepted,0.0
23580,23580,travelers,Growth,in_app,first_tx,20.0
23581,23581,travelers,Growth,link,first_tx,20.0
23582,23582,travelers,Growth,email,sent,0.0
23583,23583,travelers,Dormant,email,sent,0.0
23584,23584,travelers,Casual,in_app,accepted,0.0
23585,23585,travelers,Growth,in_app,sent,0.0
23586,23586,travelers,Growth,email,accepted,0.0
23587,23587,travelers,Growth,in_app,first_tx,20.0
23588,23588,travelers,Dormant,email,sent,0.0
23589,23589,travelers,Growth,in_app,accepted,0.0
23590,23590,travelers,Growth,in_app,sent,0.0
23591,23591,travelers,Power,in_app,sent,0.0
23592,23592,travelers,Growth,in_app,kyc_completed,10.0
23593,23593,travelers,Dormant,in_app,sent,0.0
23594,23594,travelers,Power,email,sent,0.0
23595,23595,travelers,Growth,email,sent,0.0
23596,23596,travelers,Casual,email,first_tx,20.0
23597,23597,travelers,Power,in_app,kyc_completed,10.0
23598,23598,travelers,Casual,in_app,accepted,0.0
23599,23599,travelers,Dormant,in_app,accepted,0.0
23600,23600,travelers,Power,in_app,accepted,0.0
23601,23601,travelers,Growth,email,accepted,0.0
23602,23602,travelers,Power,in_app,accepted,0.0
23603,23603,travelers,Dormant,in_app,sent,0.0
23604,23604,travelers,Casual,in_app,kyc_completed,10.0
23605,23605,travelers,Power,in_app,accepted,0.0
23606,23606,travelers,Growth,in_app,sent,0.0
23607,23607,travelers,Growth,in_app,accepted,0.0
23608,23608,travelers,Casual,email,sent,0.0
23609,23609,travelers,Casual,in_app,sent,0.0
23610,23610,travelers,Growth,email,first_tx,20.0
23611,23611,travelers,Power,email,sent,0.0
23612,23612,travelers,Power,in_app,accepted,0.0
23613,23613,travelers,Power,in_app,accepted,0.0
23614,23614,travelers,Casual,email,sent,0.0
23615,23615,travelers,Power,email,first_tx,20.0
23616,23616,travelers,Power,in_app,accepted,0.0
23617,23617,travelers,Dormant,email,kyc_completed,10.0
23618,23618,travelers,Growth,link,accepted,0.0
23619,23619,travelers,Casual,in_app,accepted,0.0
23620,23620,travelers,Casual,in_app,sent,0.0
23621,23621,travelers,Casual,email,accepted,0.0
23622,23622,travelers,Growth,email,kyc_completed,10.0
23623,23623,travelers,Growth,email,accepted,0.0
23624,23624,travelers,Casual,in_app,accepted,0.0
23625,23625,travelers,Growth,email,accepted,0.0
23626,23626,travelers,Casual,email,sent,0.0
23627,23627,travelers,Growth,email,sent,0.0
23628,23628,travelers,Power,in_app,accepted,0.0
23629,23629,travelers,Casual,in_app,first_tx,20.0
23630,23630,travelers,Growth,in_app,accepted,0.0
23631,23631,travelers,Power,in_app,accepted,0.0
23632,23632,travelers,Casual,in_app,sent,0.0
23633,23633,travelers,Growth,link,sent,0.0
23634,23634,travelers,Growth,in_app,first_tx,20.0
23635,23635,travelers,Casual,email,first_tx,20.0
23636,23636,travelers,Casual,email,sent,0.0
23637,23637,travelers,Growth,in_app,accepted,0.0
23638,23638,travelers,Growth,in_app,accepted,0.0
23639,23639,travelers,Casual,email,sent,0.0
23640,23640,travelers,Growth,email,sent,0.0
23641,23641,travelers,Growth,link,accepted,0.0
23642,23642,travelers,Growth,in_app,first_tx,20.0
23643,23643,travelers,Casual,in_app,sent,0.0
23644,23644,travelers,Dormant,in_app,first_tx,20.0
23645,23645,travelers,Casual,in_app,sent,0.0
23646,23646,travelers,Power,email,sent,0.0
23647,23647,travelers,Casual,in_app,accepted,0.0
23648,23648,travelers,Growth,email,first_tx,20.0
23649,23649,travelers,Dormant,in_app,sent,0.0
23650,23650,travelers,Power,in_app,accepted,0.0
23651,23651,travelers,Power,link,sent,0.0
23652,23652,travelers,Growth,email,first_tx,20.0
23653,23653,travelers,Power,in_app,first_tx,20.0
23654,23654,travelers,Growth,link,first_tx,20.0
23655,23655,travelers,Dormant,link,sent,0.0
23656,23656,travelers,Power,email,first_tx,20.0
23657,23657,travelers,Casual,email,accepted,0.0
23658,23658,travelers,Casual,link,sent,0.0
23659,23659,travelers,Growth,in_app,sent,0.0
23660,23660,travelers,Growth,in_app,accepted,0.0
23661,23661,travelers,Casual,link,accepted,0.0
23662,23662,travelers,Growth,in_app,accepted,0.0
23663,23663,travelers,Power,link,sent,0.0
23664,23664,travelers,Power,in_app,accepted,0.0
23665,23665,travelers,Power,link,sent,0.0
23666,23666,travelers,Casual,email,sent,0.0
23667,23667,travelers,Power,link,sent,0.0
23668,23668,travelers,Growth,link,sent,0.0
23669,23669,travelers,Casual,in_app,first_tx,20.0
23670,23670,travelers,Casual,email,sent,0.0
23671,23671,travelers,Power,email,accepted,0.0
23672,23672,travelers,Growth,in_app,first_tx,20.0
23673,23673,travelers,Casual,in_app,kyc_completed,10.0
23674,23674,travelers,Power,in_app,kyc_completed,10.0
23675,23675,travelers,Power,in_app,accepted,0.0
23676,23676,travelers,Casual,email,sent,0.0
23677,23677,travelers,Casual,in_app,first_tx,20.0
23678,23678,travelers,Growth,in_app,kyc_completed,10.0
23679,23679,travelers,Casual,email,sent,0.0
23680,23680,travelers,Power,email,first_tx,20.0
23681,23681,travelers,Power,email,accepted,0.0
23682,23682,travelers,Dormant,in_app,sent,0.0
23683,23683,travelers,Growth,in_app,first_tx,20.0
23684,23684,travelers,Power,in_app,first_tx,20.0
23685,23685,travelers,Growth,in_app,first_tx,20.0
23686,23686,travelers,Power,in_app,first_tx,20.0
23687,23687,travelers,Casual,link,sent,0.0
23688,23688,travelers,Power,email,accepted,0.0
23689,23689,travelers,Growth,link,accepted,0.0
23690,23690,travelers,Power,in_app,accepted,0.0
23691,23691,travelers,Power,in_app,first_tx,20.0
23692,23692,travelers,Power,in_app,kyc_completed,10.0
23693,23693,travelers,Power,in_app,kyc_completed,10.0
23694,23694,travelers,Power,email,sent,0.0
23695,23695,travelers,Growth,email,sent,0.0
23696,23696,travelers,Growth,email,sent,0.0
23697,23697,travelers,Growth,in_app,sent,0.0
23698,23698,travelers,Power,in_app,accepted,0.0
23699,23699,travelers,Casual,email,sent,0.0
23700,23700,travelers,Growth,email,accepted,0.0
23701,23701,travelers,Growth,email,accepted,0.0
23702,23702,travelers,Growth,in_app,first_tx,20.0
23703,23703,travelers,Power,link,first_tx,20.0
23704,23704,travelers,Growth,link,sent,0.0
23705,23705,travelers,Growth,email,first_tx,20.0
23706,23706,travelers,Growth,email,first_tx,20.0
23707,23707,travelers,Casual,in_app,first_tx,20.0
23708,23708,travelers,Growth,in_app,sent,0.0
23709,23709,travelers,Growth,email,first_tx,20.0
23710,23710,travelers,Growth,in_app,accepted,0.0
23711,23711,travelers,Growth,in_app,sent,0.0
23712,23712,travelers,Growth,in_app,accepted,0.0
23713,23713,travelers,Power,in_app,kyc_completed,10.0
23714,23714,travelers,Power,email,accepted,0.0
23715,23715,travelers,Casual,link,kyc_completed,10.0
23716,23716,travelers,Casual,link,sent,0.0
23717,23717,travelers,Casual,in_app,accepted,0.0
23718,23718,travelers,Growth,link,accepted,0.0
23719,23719,travelers,Growth,email,sent,0.0
23720,23720,travelers,Casual,link,sent,0.0
23721,23721,travelers,Power,link,sent,0.0
23722,23722,travelers,Growth,link,sent,0.0
23723,23723,travelers,Growth,in_app,sent,0.0
23724,23724,travelers,Dormant,in_app,kyc_completed,10.0
23725,23725,travelers,Casual,in_app,sent,0.0
23726,23726,travelers,Growth,email,sent,0.0
23727,23727,travelers,Power,in_app,accepted,0.0
23728,23728,travelers,Growth,in_app,accepted,0.0
23729,23729,travelers,Power,link,accepted,0.0
23730,23730,travelers,Growth,in_app,sent,0.0
23731,23731,travelers,Growth,in_app,first_tx,20.0
23732,23732,travelers,Power,email,accepted,0.0
23733,23733,travelers,Power,link,kyc_completed,10.0
23734,23734,travelers,Growth,in_app,accepted,0.0
23735,23735,travelers,Casual,link,sent,0.0
23736,23736,travelers,Growth,in_app,first_tx,20.0
23737,23737,travelers,Growth,in_app,sent,0.0
23738,23738,travelers,Power,in_app,first_tx,20.0
23739,23739,travelers,Casual,in_app,accepted,0.0
23740,23740,travelers,Casual,in_app,kyc_completed,10.0
23741,23741,travelers,Power,link,first_tx,20.0
23742,23742,travelers,Growth,link,first_tx,20.0
23743,23743,travelers,Power,in_app,accepted,0.0
23744,23744,travelers,Casual,in_app,first_tx,20.0
23745,23745,travelers,Casual,in_app,first_tx,20.0
23746,23746,travelers,Power,in_app,accepted,0.0
23747,23747,travelers,Power,in_app,accepted,0.0
23748,23748,travelers,Growth,in_app,sent,0.0
23749,23749,travelers,Casual,link,accepted,0.0
23750,23750,travelers,Power,in_app,accepted,0.0
23751,23751,travelers,Growth,email,accepted,0.0
23752,23752,travelers,Casual,email,first_tx,20.0
23753,23753,travelers,Casual,in_app,accepted,0.0
23754,23754,travelers,Growth,in_app,kyc_completed,10.0
23755,23755,travelers,Casual,link,accepted,0.0
23756,23756,travelers,Casual,in_app,kyc_completed,10.0
23757,23757,travelers,Dormant,link,sent,0.0
23758,23758,travelers,Growth,email,first_tx,20.0
23759,23759,travelers,Growth,link,accepted,0.0
23760,23760,travelers,Growth,email,accepted,0.0
23761,23761,travelers,Growth,link,kyc_completed,10.0
23762,23762,travelers,Growth,in_app,kyc_completed,10.0
23763,23763,travelers,Growth,in_app,first_tx,20.0
23764,23764,travelers,Growth,in_app,first_tx,20.0
23765,23765,travelers,Power,email,sent,0.0
23766,23766,travelers,Power,email,sent,0.0
23767,23767,travelers,Casual,in_app,accepted,0.0
23768,23768,travelers,Growth,link,accepted,0.0
23769,23769,travelers,Power,in_app,accepted,0.0
23770,23770,travelers,Growth,link,sent,0.0
23771,23771,travelers,Growth,in_app,accepted,0.0
23772,23772,travelers,Power,link,accepted,0.0
23773,23773,travelers,Power,in_app,accepted,0.0
23774,23774,travelers,Power,in_app,accepted,0.0
23775,23775,travelers,Dormant,in_app,kyc_completed,10.0
23776,23776,travelers,Dormant,email,sent,0.0
23777,23777,travelers,Growth,link,accepted,0.0
23778,23778,travelers,Growth,in_app,accepted,0.0
23779,23779,travelers,Casual,in_app,accepted,0.0
23780,23780,travelers,Casual,in_app,sent,0.0
23781,23781,travelers,Growth,link,sent,0.0
23782,23782,travelers,Dormant,email,sent,0.0
23783,23783,travelers,Growth,email,first_tx,20.0
23784,23784,travelers,Dormant,link,sent,0.0
23785,23785,travelers,Power,in_app,sent,0.0
23786,23786,travelers,Power,link,accepted,0.0
23787,23787,travelers,Casual,email,accepted,0.0
23788,23788,travelers,Casual,in_app,accepted,0.0
23789,23789,travelers,Growth,in_app,sent,0.0
23790,23790,travelers,Growth,in_app,first_tx,20.0
23791,23791,travelers,Dormant,in_app,sent,0.0
23792,23792,travelers,Dormant,link,sent,0.0
23793,23793,travelers,Growth,in_app,first_tx,20.0
23794,23794,travelers,Growth,link,sent,0.0
23795,23795,travelers,Growth,email,kyc_completed,10.0
23796,23796,travelers,Power,email,accepted,0.0
23797,23797,travelers,Casual,in_app,sent,0.0
23798,23798,travelers,Casual,in_app,first_tx,20.0
23799,23799,travelers,Casual,in_app,accepted,0.0
23800,23800,travelers,Casual,in_app,sent,0.0
23801,23801,travelers,Casual,email,sent,0.0
23802,23802,travelers,Growth,in_app,kyc_completed,10.0
23803,23803,travelers,Growth,in_app,accepted,0.0
23804,23804,travelers,Growth,in_app,accepted,0.0
23805,23805,travelers,Growth,email,sent,0.0
23806,23806,travelers,Growth,email,first_tx,20.0
23807,23807,travelers,Power,in_app,first_tx,20.0
23808,23808,travelers,Casual,link,sent,0.0
23809,23809,travelers,Growth,link,accepted,0.0
23810,23810,travelers,Power,link,sent,0.0
23811,23811,travelers,Casual,link,sent,0.0
23812,23812,travelers,Growth,email,sent,0.0
23813,23813,travelers,Power,in_app,accepted,0.0
23814,23814,travelers,Growth,in_app,kyc_completed,10.0
23815,23815,travelers,Growth,email,accepted,0.0
23816,23816,travelers,Dormant,in_app,sent,0.0
23817,23817,travelers,Growth,in_app,sent,0.0
23818,23818,travelers,Growth,in_app,first_tx,20.0
23819,23819,travelers,Power,link,sent,0.0
23820,23820,travelers,Growth,email,sent,0.0
23821,23821,travelers,Casual,in_app,accepted,0.0
23822,23822,travelers,Casual,in_app,accepted,0.0
23823,23823,travelers,Growth,link,accepted,0.0
23824,23824,travelers,Growth,in_app,sent,0.0
23825,23825,travelers,Growth,in_app,accepted,0.0
23826,23826,travelers,Growth,in_app,accepted,0.0
23827,23827,travelers,Dormant,in_app,sent,0.0
23828,23828,travelers,Growth,in_app,kyc_completed,10.0
23829,23829,travelers,Growth,in_app,first_tx,20.0
23830,23830,travelers,Growth,in_app,accepted,0.0
23831,23831,travelers,Dormant,email,sent,0.0
23832,23832,travelers,Casual,in_app,sent,0.0
23833,23833,travelers,Growth,link,sent,0.0
23834,23834,travelers,Casual,in_app,sent,0.0
23835,23835,travelers,Casual,in_app,first_tx,20.0
23836,23836,travelers,Casual,email,sent,0.0
23837,23837,travelers,Casual,email,accepted,0.0
23838,23838,travelers,Casual,email,accepted,0.0
23839,23839,travelers,Casual,in_app,kyc_completed,10.0
23840,23840,travelers,Growth,in_app,accepted,0.0
23841,23841,travelers,Dormant,in_app,sent,0.0
23842,23842,travelers,Casual,email,kyc_completed,10.0
23843,23843,travelers,Power,email,accepted,0.0
23844,23844,travelers,Growth,in_app,accepted,0.0
23845,23845,travelers,Power,email,first_tx,20.0
23846,23846,travelers,Casual,email,first_tx,20.0
23847,23847,travelers,Power,in_app,first_tx,20.0
23848,23848,travelers,Power,email,first_tx,20.0
23849,23849,travelers,Growth,in_app,sent,0.0
23850,23850,travelers,Growth,in_app,accepted,0.0
23851,23851,travelers,Power,link,first_tx,20.0
23852,23852,travelers,Growth,in_app,kyc_completed,10.0
23853,23853,travelers,Power,in_app,accepted,0.0
23854,23854,travelers,Power,link,sent,0.0
23855,23855,travelers,Growth,in_app,kyc_completed,10.0
23856,23856,travelers,Growth,link,accepted,0.0
23857,23857,travelers,Casual,in_app,sent,0.0
23858,23858,travelers,Growth,email,accepted,0.0
23859,23859,travelers,Growth,in_app,kyc_completed,10.0
23860,23860,travelers,Casual,email,sent,0.0
23861,23861,travelers,Growth,in_app,first_tx,20.0
23862,23862,travelers,Casual,in_app,accepted,0.0
23863,23863,travelers,Power,in_app,first_tx,20.0
23864,23864,travelers,Growth,link,kyc_completed,10.0
23865,23865,travelers,Growth,email,accepted,0.0
23866,23866,travelers,Casual,email,sent,0.0
23867,23867,travelers,Growth,in_app,accepted,0.0
23868,23868,travelers,Power,in_app,kyc_completed,10.0
23869,23869,travelers,Growth,in_app,first_tx,20.0
23870,23870,travelers,Growth,link,first_tx,20.0
23871,23871,travelers,Power,in_app,accepted,0.0
23872,23872,travelers,Power,in_app,accepted,0.0
23873,23873,travelers,Casual,in_app,kyc_completed,10.0
23874,23874,travelers,Dormant,in_app,sent,0.0
23875,23875,travelers,Casual,email,accepted,0.0
23876,23876,travelers,Casual,email,sent,0.0
23877,23877,travelers,Casual,in_app,sent,0.0
23878,23878,travelers,Casual,in_app,accepted,0.0
23879,23879,travelers,Casual,email,sent,0.0
23880,23880,travelers,Casual,in_app,accepted,0.0
23881,23881,travelers,Growth,in_app,sent,0.0
23882,23882,travelers,Growth,in_app,first_tx,20.0
23883,23883,travelers,Casual,in_app,sent,0.0
