customer_id,usage_frequency,avg_transaction_value,days_since_last_activity,support_tickets,device_error_rate,age,is_premium,customer_tenure_months,channel,churned
7364,0.1022,35.6,46,0,0.0103,53,1,27,referral,1
7365,0.3411,10.12,27,0,0.2742,26,1,14,referral,0
7366,0.303,27.02,19,1,0.4008,61,0,12,app_store,1
7367,0.3779,19.89,26,0,0.1248,23,0,33,app_store,0
7368,0.2538,63.54,16,0,0.2138,54,0,36,website,0
7369,0.4994,15.82,79,1,0.4204,52,0,44,website,0
7370,0.5328,11.73,18,0,0.3222,45,0,36,referral,0
7371,0.0942,12.05,37,1,0.0981,25,1,1,referral,1
7372,0.4405,44.66,10,0,0.536,43,0,4,website,1
7373,0.0569,21.57,89,0,0.1623,32,0,16,app_store,0
7374,0.1021,7.55,38,0,0.1469,36,0,7,referral,1
7375,0.146,49.91,84,0,0.0641,24,0,3,app_store,0
7376,0.1878,8.52,46,0,0.0429,18,0,46,website,1
7377,0.3123,16.71,48,0,0.152,58,0,20,website,1
7378,0.175,21.17,73,0,0.4754,39,1,3,website,1
7379,0.2134,11.39,70,0,0.153,51,0,25,website,0
7380,0.4717,7.48,81,0,0.0123,40,0,10,website,0
7381,0.3574,43.35,71,2,0.6675,43,0,30,website,1
7382,0.3106,38.72,80,2,0.02,59,0,28,google_play,1
7383,0.3146,25.47,32,2,0.0486,65,0,46,referral,0
7384,0.1032,31.68,1,0,0.0943,23,0,15,referral,0
7385,0.2515,7.46,41,1,0.1526,35,1,41,app_store,0
7386,0.0377,35.35,15,0,0.3404,46,0,21,website,1
7387,0.0243,32.77,81,1,0.2248,66,0,42,google_play,1
7388,0.3069,33.44,66,0,0.0278,33,0,23,google_play,0
7389,0.2487,33.35,45,0,0.4864,39,0,31,app_store,0
7390,0.0099,49.2,54,1,0.0057,66,0,11,google_play,1
7391,0.148,22.62,27,2,0.1059,32,1,43,website,1
7392,0.3763,25.64,70,0,0.1533,31,0,14,website,0
7393,0.5154,9.64,11,1,0.7404,47,0,3,website,1
7394,0.3706,39.65,68,1,0.038,27,0,30,google_play,0
7395,0.3487,15.36,38,0,0.0175,59,0,17,app_store,0
7396,0.2628,16.16,40,2,0.0279,68,0,33,google_play,1
7397,0.3198,18.43,40,1,0.1586,43,0,46,google_play,0
7398,0.0516,11.58,86,1,0.1394,38,0,7,referral,0
7399,0.3545,22.77,44,0,0.3121,69,0,12,google_play,0
7400,0.1965,43.68,2,0,0.1058,23,0,9,google_play,0
7401,0.4266,11.27,67,3,0.0883,52,0,31,google_play,0
7402,0.515,24.25,83,1,0.2642,44,0,42,google_play,0
7403,0.321,39.11,87,0,0.4805,51,0,35,website,1
7404,0.5531,4.32,24,2,0.6457,33,0,2,referral,1
7405,0.3462,89.84,35,1,0.2976,49,0,33,website,0
7406,0.07,17.75,24,0,0.2511,35,1,47,app_store,1
7407,0.3807,12.75,72,1,0.2374,56,0,4,website,1
7408,0.2305,25.97,58,0,0.1688,54,1,27,google_play,1
7409,0.4833,15.3,56,0,0.2817,31,0,3,google_play,0
7410,0.0553,23.35,88,0,0.2449,40,1,25,google_play,1
7411,0.0429,14.52,76,0,0.0748,35,0,18,app_store,0
7412,0.1381,53.99,12,1,0.0121,32,0,15,website,0
7413,0.0739,160.56,38,0,0.0279,68,0,8,app_store,0
7414,0.4464,40.69,83,2,0.2002,35,0,28,google_play,1
7415,0.4309,28.21,41,0,0.0595,66,1,21,website,0
7416,0.1545,16.67,32,0,0.1123,36,0,2,app_store,1
7417,0.4355,51.57,27,0,0.0922,50,0,14,app_store,0
7418,0.0712,14.33,62,0,0.5316,48,1,30,google_play,1
7419,0.5351,30.66,63,0,0.1313,43,0,45,website,0
7420,0.3914,17.05,40,0,0.0469,41,0,32,app_store,0
7421,0.4983,10.18,25,3,0.2537,46,0,42,app_store,0
7422,0.2445,21.13,3,1,0.0577,62,0,29,referral,0
7423,0.0443,12.31,36,2,0.0546,19,0,46,app_store,1
7424,0.2638,68.92,31,3,0.215,48,0,22,google_play,0
7425,0.174,14.47,46,1,0.351,62,0,20,google_play,1
7426,0.2615,22.4,0,2,0.0599,35,0,15,website,1
7427,0.3806,15.57,73,2,0.3975,69,0,28,website,1
7428,0.5324,10.33,22,1,0.446,35,1,4,google_play,1
7429,0.1417,39.61,58,0,0.2763,27,0,21,app_store,1
7430,0.4616,22.96,44,1,0.8103,63,0,20,app_store,1
7431,0.0975,126.5,48,0,0.618,33,1,19,app_store,1
7432,0.2441,51.07,80,0,0.2955,57,0,23,google_play,1
7433,0.344,25.77,6,0,0.0157,47,0,12,google_play,0
7434,0.0229,31.72,30,2,0.2746,57,0,22,google_play,1
7435,0.6514,23.03,6,2,0.7147,33,0,40,referral,0
7436,0.4615,11.95,70,0,0.2931,54,0,32,app_store,1
7437,0.2404,8.97,32,1,0.2755,19,0,38,website,0
7438,0.3244,11.72,40,0,0.1148,29,0,31,website,0
7439,0.3905,62.56,2,0,0.5179,37,0,44,app_store,0
7440,0.1566,29.37,54,0,0.0903,29,0,37,app_store,0
7441,0.0538,35.73,20,0,0.1217,52,0,3,google_play,1
7442,0.4361,42.56,5,0,0.2529,46,1,32,google_play,0
7443,0.3887,21.33,85,1,0.2619,67,1,9,website,1
7444,0.1558,16.06,46,0,0.2291,35,1,32,google_play,1
7445,0.1944,100.87,19,0,0.3095,59,1,41,app_store,1
7446,0.2676,35.57,31,1,0.0102,47,0,46,referral,0
7447,0.3758,7.65,71,1,0.3247,27,1,44,referral,0
7448,0.3071,7.18,42,0,0.4935,27,0,33,website,0
7449,0.0206,41.47,59,0,0.1433,34,0,42,referral,1
7450,0.1222,13.22,26,0,0.1163,36,0,27,website,1
7451,0.2983,22.4,11,1,0.0259,40,0,16,google_play,1
7452,0.2771,5.3,0,0,0.207,41,0,18,app_store,0
7453,0.1795,17.74,18,0,0.0304,59,0,34,app_store,0
7454,0.1935,46.46,83,0,0.0705,50,0,31,app_store,0
7455,0.0224,16.87,2,0,0.3117,31,0,39,referral,1
7456,0.7298,10.81,1,1,0.0559,49,0,25,app_store,0
7457,0.3788,20.68,2,1,0.052,49,0,17,website,0
7458,0.3209,25.14,66,0,0.2012,41,0,43,google_play,1
7459,0.3993,19.17,79,0,0.1192,37,0,37,referral,0
7460,0.3478,8.13,40,0,0.4448,66,0,20,app_store,0
7461,0.1743,32.31,88,0,0.0934,33,0,34,google_play,0
7462,0.0601,16.42,32,0,0.326,54,0,45,app_store,1
7463,0.1075,27.72,83,1,0.0349,33,0,10,referral,1
7464,0.0374,12.39,44,0,0.029,69,0,13,app_store,0
7465,0.4195,58.68,31,0,0.0607,22,1,35,website,0
7466,0.5634,40.4,79,0,0.022,37,0,13,referral,0
7467,0.393,19.07,6,0,0.2425,33,0,16,app_store,1
7468,0.1302,30.35,10,0,0.0974,50,0,44,google_play,0
7469,0.4091,77.09,68,0,0.5998,34,0,43,google_play,1
7470,0.3108,55.84,82,1,0.1833,45,1,9,app_store,0
7471,0.4715,70.56,25,0,0.0463,35,1,15,google_play,0
7472,0.6469,37.47,55,0,0.4325,64,0,35,referral,0
7473,0.2034,16.79,17,2,0.0834,23,0,25,google_play,1
7474,0.0883,37.04,14,2,0.1495,47,1,37,app_store,1
7475,0.2652,80.6,41,0,0.1295,45,0,47,website,0
7476,0.2328,37.49,85,0,0.0966,63,0,7,website,1
7477,0.1752,13.75,7,1,0.0307,61,0,47,app_store,0
7478,0.2303,25.7,80,1,0.0226,69,0,35,website,1
7479,0.3682,41.77,2,1,0.2163,51,0,42,google_play,0
7480,0.0491,27.67,89,1,0.0553,52,0,23,google_play,1
7481,0.2446,41.86,45,1,0.3173,66,0,20,app_store,0
7482,0.3724,15.9,72,1,0.2022,37,0,19,app_store,1
7483,0.5408,21.11,56,1,0.0411,29,1,33,app_store,0
7484,0.2578,31.15,75,0,0.1512,51,0,41,app_store,0
7485,0.2246,32.2,54,0,0.24,59,0,28,app_store,1
7486,0.176,15.75,13,1,0.0147,28,0,35,website,0
7487,0.0168,4.42,2,0,0.4308,20,0,12,app_store,1
7488,0.0728,3.26,74,0,0.1175,24,0,15,website,1
7489,0.4479,23.74,7,1,0.2376,69,0,7,website,0
7490,0.369,27.89,65,1,0.1816,24,0,33,app_store,1
7491,0.1098,21.22,16,0,0.3577,35,0,13,app_store,0
7492,0.287,25.14,59,1,0.0643,58,0,24,app_store,0
7493,0.2135,75.24,30,0,0.0298,41,1,16,website,0
7494,0.0121,17.33,79,1,0.1189,41,0,35,referral,1
7495,0.232,31.68,65,0,0.1825,24,0,27,app_store,0
7496,0.3984,79.74,42,0,0.1212,57,1,4,google_play,0
7497,0.34,11.88,2,0,0.5724,28,0,7,app_store,0
7498,0.5685,84.71,27,0,0.0744,34,0,24,website,0
7499,0.2088,48.41,16,1,0.0475,36,0,44,google_play,0
7500,0.309,19.74,66,3,0.0478,51,0,14,google_play,1
7501,0.2528,4.16,66,2,0.1165,46,0,44,app_store,1
7502,0.2087,64.94,38,3,0.0383,29,1,46,referral,1
7503,0.1093,84.71,35,1,0.2302,67,0,3,google_play,1
7504,0.2358,15.09,51,0,0.1592,59,0,31,website,1
7505,0.3493,88.52,40,0,0.0872,30,1,10,website,0
7506,0.5335,7.51,43,1,0.0907,34,1,7,website,0
7507,0.2938,30.09,9,0,0.2598,61,0,22,google_play,1
7508,0.6102,21.66,78,0,0.1718,30,0,31,website,0
7509,0.2615,9.62,26,0,0.1701,33,0,40,website,0
7510,0.3593,20.6,35,1,0.4075,27,0,4,referral,1
7511,0.1923,24.01,30,1,0.2001,67,0,27,google_play,0
7512,0.1539,10.67,86,0,0.3463,38,0,28,google_play,1
7513,0.5751,39.36,86,2,0.1483,58,0,37,google_play,0
7514,0.2524,15.22,82,0,0.0186,29,0,2,website,0
7515,0.1121,19.08,50,0,0.1313,30,0,44,google_play,0
7516,0.6303,67.55,29,0,0.2308,46,0,6,google_play,0
7517,0.257,15.52,11,1,0.2253,37,0,18,google_play,0
7518,0.2209,5.04,49,2,0.0937,59,1,23,google_play,0
7519,0.0579,20.57,67,1,0.4334,50,1,37,website,1
7520,0.3982,26.48,61,0,0.0198,62,0,17,referral,1
7521,0.486,20.72,83,0,0.3146,52,0,32,app_store,1
7522,0.4369,44.8,87,0,0.291,38,1,24,google_play,0
7523,0.3356,32.46,3,0,0.2677,56,0,39,app_store,0
7524,0.2259,16.12,37,1,0.008,66,0,42,google_play,0
7525,0.2931,39.95,47,0,0.1484,20,0,42,app_store,0
7526,0.2062,33.94,53,1,0.1255,57,0,24,google_play,1
7527,0.2886,33.23,36,1,0.0456,19,0,5,referral,0
7528,0.3614,21.94,59,3,0.1647,35,0,44,app_store,1
7529,0.3248,29.96,55,2,0.2212,48,0,44,app_store,1
7530,0.3849,26.48,47,1,0.1362,62,0,19,google_play,0
7531,0.0924,19.88,9,1,0.0947,54,0,29,referral,0
7532,0.0487,34.31,25,0,0.1006,24,0,25,app_store,0
7533,0.4737,36.22,13,1,0.1589,59,0,13,referral,0
7534,0.564,36.23,31,1,0.0404,46,0,43,app_store,0
7535,0.3363,37.78,49,0,0.1212,47,0,33,website,0
7536,0.25,5.08,33,1,0.0281,43,0,12,referral,1
7537,0.3345,46.2,43,1,0.0507,35,0,38,referral,0
7538,0.3974,12.49,25,0,0.1908,58,0,6,google_play,0
7539,0.4257,53.74,62,0,0.0793,57,0,23,app_store,0
7540,0.1784,9.47,45,1,0.0614,21,0,21,app_store,0
7541,0.2176,74.24,64,0,0.0615,24,0,35,app_store,0
7542,0.2615,5.32,5,0,0.1063,41,1,44,website,0
7543,0.567,30.76,74,1,0.0965,62,0,40,website,0
7544,0.4923,18.99,70,2,0.3056,50,0,21,referral,1
7545,0.2952,33.93,67,1,0.0131,44,0,19,app_store,0
7546,0.2198,82.09,0,0,0.2652,39,0,18,app_store,0
7547,0.113,28.95,85,0,0.2181,61,0,31,website,1
7548,0.4551,47.36,57,1,0.143,68,0,42,google_play,0
7549,0.0555,71.82,53,0,0.7031,54,1,25,website,1
7550,0.6353,15.91,5,1,0.1906,64,0,10,app_store,0
7551,0.3511,31.61,69,0,0.1758,19,0,45,app_store,0
7552,0.4658,63.92,86,3,0.4005,60,0,5,app_store,1
7553,0.4948,31.4,82,1,0.0672,57,0,10,website,0
7554,0.5771,16.27,52,0,0.0226,38,0,27,app_store,1
7555,0.2247,35.18,42,0,0.1939,45,1,33,website,0
7556,0.2603,26.59,37,1,0.3443,37,0,33,google_play,1
7557,0.4713,35.04,10,0,0.5643,20,0,16,google_play,0
7558,0.3555,16.95,33,1,0.1346,57,0,10,app_store,0
7559,0.3387,29.07,75,0,0.0766,19,0,22,website,1
7560,0.0929,22.25,84,0,0.1207,54,0,27,website,1
7561,0.304,17.35,10,0,0.2511,26,0,21,app_store,1
7562,0.0474,61.36,16,0,0.1016,46,0,30,google_play,1
7563,0.0582,17.12,30,0,0.4345,31,0,14,app_store,1
7564,0.4373,14.46,41,0,0.1309,69,1,11,app_store,0
7565,0.2949,10.69,70,1,0.1004,23,0,11,referral,0
7566,0.3398,23.45,51,3,0.1544,63,0,18,website,0
7567,0.3535,22.05,18,1,0.42,65,0,6,referral,0
7568,0.5579,40.67,12,0,0.0735,50,1,30,website,0
7569,0.247,10.36,19,0,0.4539,29,0,3,website,1
7570,0.1709,7.55,16,0,0.189,60,0,10,google_play,0
7571,0.4585,6.7,74,1,0.2679,50,0,43,google_play,1
7572,0.093,33.76,9,3,0.2167,43,0,8,website,1
7573,0.3668,50.61,30,0,0.1666,19,0,4,app_store,0
7574,0.1957,47.81,76,0,0.3692,51,0,34,google_play,0
7575,0.1569,17.27,45,0,0.045,51,0,35,website,0
7576,0.3244,26.87,3,0,0.0803,29,0,28,google_play,0
7577,0.2349,5.09,23,1,0.5015,20,0,46,website,0
7578,0.12,76.14,17,0,0.2673,44,0,23,app_store,1
7579,0.1321,55.13,32,0,0.2314,29,0,38,google_play,0
7580,0.2651,46.19,45,0,0.6079,37,1,32,referral,0
7581,0.6758,13.09,70,0,0.1262,26,0,16,website,0
7582,0.1903,19.02,85,1,0.2974,44,1,15,google_play,0
7583,0.2883,21.48,77,0,0.2486,60,0,18,app_store,1
7584,0.314,80.66,45,0,0.0659,21,0,42,website,0
7585,0.1618,49.4,42,1,0.0894,38,0,39,referral,0
7586,0.4585,21.52,34,0,0.3372,53,0,36,app_store,0
7587,0.2563,36.94,45,0,0.124,42,0,1,app_store,0
7588,0.2718,12.96,12,1,0.2108,59,0,13,google_play,0
7589,0.4354,9.31,61,1,0.2984,59,0,30,website,0
7590,0.2647,23.38,10,0,0.0793,46,1,11,google_play,0
7591,0.6078,11.07,25,1,0.3495,24,0,22,website,1
7592,0.3321,7.51,73,0,0.1497,51,0,17,google_play,0
7593,0.3907,25.11,68,0,0.216,40,0,32,google_play,0
7594,0.6747,20.38,32,1,0.1165,57,0,13,app_store,0
7595,0.6353,12.11,85,0,0.2373,20,0,1,app_store,0
7596,0.0362,18.54,43,1,0.0852,55,0,10,google_play,0
7597,0.304,31.98,15,0,0.1351,63,0,2,app_store,0
7598,0.3315,20.95,84,2,0.2506,64,0,30,app_store,1
7599,0.0133,27.06,33,1,0.2431,42,0,41,website,1
7600,0.0785,21.78,35,0,0.089,67,1,44,website,0
7601,0.1031,82.35,11,3,0.4447,67,1,45,website,1
7602,0.0904,62.21,19,1,0.062,23,0,46,referral,0
7603,0.3093,26.61,9,0,0.315,56,0,13,app_store,1
7604,0.2671,13.82,44,2,0.3023,25,0,42,app_store,1
7605,0.396,16.57,53,0,0.0507,37,0,29,google_play,0
7606,0.2747,9.93,47,1,0.282,39,0,19,google_play,1
7607,0.1706,14.04,25,0,0.3088,54,0,45,referral,0
7608,0.3653,39.16,0,1,0.0382,23,1,36,google_play,0
7609,0.306,16.19,23,0,0.1657,21,0,13,referral,0
7610,0.2356,21.7,86,1,0.3935,61,0,28,app_store,1
7611,0.4685,56.09,35,0,0.0502,40,0,15,referral,0
7612,0.203,36.13,21,0,0.1854,46,0,22,website,0
7613,0.2313,25.74,62,1,0.7686,38,0,45,google_play,1
7614,0.2697,22.65,43,0,0.1376,50,0,46,website,0
7615,0.2506,21.36,26,1,0.1488,28,0,25,google_play,0
7616,0.4253,47.08,25,0,0.1504,40,0,21,referral,0
7617,0.1782,30.22,47,0,0.1055,53,0,25,app_store,0
7618,0.4723,20.5,89,3,0.0481,52,0,13,website,1
7619,0.2519,10.06,72,1,0.5466,27,1,31,google_play,1
7620,0.5249,34.39,48,0,0.2574,69,0,18,app_store,0
7621,0.0796,31.18,6,0,0.1719,27,0,11,app_store,1
7622,0.4301,8.1,61,0,0.0741,43,0,15,referral,0
7623,0.4237,22.02,16,1,0.2716,54,0,4,referral,0
7624,0.2158,31.02,78,0,0.1663,24,1,42,app_store,0
7625,0.0835,20.43,47,2,0.0699,69,0,33,google_play,1
7626,0.236,87.35,12,0,0.0225,37,0,26,app_store,0
7627,0.4041,71.45,24,1,0.0934,18,0,22,google_play,1
7628,0.2183,10.14,37,1,0.0817,22,0,37,app_store,0
7629,0.1238,20.62,84,0,0.1365,47,0,32,google_play,0
7630,0.2718,48.34,57,0,0.1522,28,0,17,referral,0
7631,0.4549,23.14,6,0,0.0851,24,0,45,referral,0
7632,0.0582,41.09,45,0,0.236,24,0,28,google_play,1
7633,0.1646,15.59,29,2,0.2736,55,0,5,app_store,1
7634,0.3095,8.17,71,0,0.2609,29,0,43,website,1
7635,0.1319,39.86,0,0,0.0736,60,0,40,app_store,0
7636,0.2821,19.44,80,2,0.5254,28,0,46,website,1
7637,0.7294,149.12,0,0,0.0643,39,1,2,google_play,0
7638,0.7845,47.38,49,2,0.1322,52,0,28,referral,0
7639,0.3774,11.68,6,0,0.0707,55,1,9,referral,0
7640,0.2694,39.31,34,0,0.2124,25,1,40,website,0
7641,0.5372,23.35,36,0,0.2999,56,0,3,website,0
7642,0.2747,35.44,54,1,0.17,56,0,11,website,1
7643,0.3109,14.78,30,0,0.7621,56,0,6,app_store,0
7644,0.0224,30.52,81,0,0.1117,55,1,31,app_store,0
7645,0.5141,51.49,38,1,0.3896,40,1,26,referral,1
7646,0.1634,43.63,80,1,0.22,32,0,13,website,1
7647,0.5285,52.78,32,0,0.0542,34,0,7,referral,0
7648,0.1359,217.24,60,1,0.0817,34,0,1,website,0
7649,0.2056,17.69,6,0,0.1552,65,0,37,app_store,0
7650,0.1529,86.82,30,1,0.0726,62,0,31,google_play,0
7651,0.1212,30.17,54,0,0.1271,57,0,43,app_store,0
7652,0.2606,18.71,30,1,0.1842,27,0,5,website,1
7653,0.5127,24.41,29,0,0.4879,56,0,1,google_play,0
7654,0.0529,46.15,41,1,0.2744,21,1,10,app_store,1
7655,0.2399,18.96,48,1,0.042,56,0,28,google_play,0
7656,0.3549,6.22,41,1,0.0398,38,0,34,app_store,0
7657,0.2496,44.16,72,1,0.0159,67,0,37,website,0
7658,0.2632,28.77,51,1,0.1869,56,0,45,referral,1
7659,0.377,17.06,81,0,0.0883,47,0,4,website,1
7660,0.1471,10.15,18,0,0.1705,54,0,8,google_play,1
7661,0.0727,32.61,78,1,0.0247,66,0,25,google_play,1
7662,0.4744,60.56,29,0,0.1234,18,0,13,google_play,0
7663,0.4178,13.1,32,0,0.2111,64,1,45,website,0
7664,0.0545,29.89,72,0,0.127,34,0,9,referral,0
7665,0.1134,115.52,15,0,0.0503,29,0,7,google_play,0
7666,0.2547,47.66,80,0,0.2516,36,0,35,website,0
7667,0.2822,24.61,50,0,0.1751,32,1,43,google_play,0
7668,0.0694,22.94,52,1,0.1329,44,0,11,app_store,1
7669,0.5029,17.68,78,0,0.3535,37,0,32,website,1
7670,0.1002,25.99,50,0,0.1896,45,1,37,website,0
7671,0.0636,18.48,72,0,0.1038,27,0,39,referral,1
7672,0.164,20.49,23,1,0.1304,38,0,35,website,0
7673,0.2212,22.79,41,0,0.0239,47,1,3,website,0
7674,0.4168,8.04,20,0,0.0847,34,0,13,website,0
7675,0.4254,22.43,69,1,0.5373,35,0,25,google_play,1
7676,0.4608,166.2,81,0,0.1321,61,0,6,google_play,0
7677,0.2667,9.53,16,0,0.1815,31,0,1,google_play,0
7678,0.2864,73.93,83,0,0.1255,33,0,34,app_store,0
7679,0.2933,52.9,2,1,0.1451,47,0,32,referral,1
7680,0.2412,39.97,71,1,0.1661,58,0,15,app_store,0
7681,0.149,17.59,82,1,0.1882,24,0,23,referral,0
7682,0.0281,48.8,71,0,0.2225,34,0,1,website,1
7683,0.5512,93.1,85,1,0.6331,42,0,12,google_play,1
7684,0.1233,55.33,79,1,0.235,51,1,39,website,1
7685,0.2972,31.03,65,0,0.1103,36,0,24,website,1
7686,0.2607,26.46,16,0,0.0346,61,0,33,app_store,0
7687,0.2635,16.71,30,1,0.2905,50,0,17,referral,0
7688,0.1948,28.21,17,0,0.0829,26,0,40,referral,0
7689,0.3218,38.41,7,0,0.1612,19,1,33,app_store,0
7690,0.5435,27.07,42,0,0.1302,40,0,5,website,0
7691,0.3506,24.93,3,0,0.0546,32,0,10,website,0
7692,0.3837,25.17,15,0,0.5159,49,1,16,referral,0
7693,0.0792,95.15,2,0,0.0489,46,0,18,app_store,1
7694,0.5955,29.83,69,1,0.2739,35,0,39,google_play,1
7695,0.3364,30.62,26,0,0.218,27,1,44,website,0
7696,0.4272,4.92,75,3,0.1706,36,0,39,google_play,1
7697,0.2413,51.87,24,1,0.4674,24,0,4,website,1
7698,0.7961,39.79,53,1,0.3617,26,0,4,google_play,0
7699,0.3539,38.49,23,0,0.0843,41,0,26,website,0
7700,0.1522,40.35,52,0,0.013,64,0,14,referral,0
7701,0.0994,13.57,79,1,0.2822,44,0,39,google_play,1
7702,0.0441,21.52,34,2,0.0217,26,0,42,website,1
7703,0.3916,90.53,15,0,0.413,41,0,29,app_store,1
7704,0.2066,9.89,23,1,0.2285,29,0,21,app_store,0
7705,0.4372,10.32,10,1,0.1012,60,1,26,google_play,0
7706,0.4976,9.43,65,0,0.1004,61,0,27,app_store,0
7707,0.2136,23.18,36,1,0.0846,41,1,31,referral,0
7708,0.0797,80.52,43,2,0.0701,39,0,15,referral,1
7709,0.6065,32.03,70,1,0.0584,59,0,18,referral,0
7710,0.226,56.44,50,1,0.0954,24,0,10,referral,0
7711,0.463,6.51,42,0,0.2069,46,0,10,website,0
7712,0.171,14.63,11,1,0.1019,55,0,6,referral,0
7713,0.0896,16.36,59,0,0.1563,57,0,8,website,1
7714,0.3394,80.89,35,1,0.1176,26,0,25,app_store,0
7715,0.2697,29.15,58,0,0.1847,58,0,19,app_store,0
7716,0.3354,25.47,3,0,0.1066,49,0,46,app_store,0
7717,0.1446,30.23,13,0,0.0944,31,0,34,referral,0
7718,0.1684,22.33,81,0,0.1051,56,0,4,app_store,0
7719,0.6202,106.14,66,0,0.1619,33,1,35,app_store,0
7720,0.5858,103.22,54,0,0.4659,24,0,26,website,1
7721,0.2489,57.78,10,1,0.0693,30,0,6,google_play,0
7722,0.0639,53.4,51,0,0.2232,42,0,37,referral,1
7723,0.1671,18.45,64,0,0.2186,39,0,18,google_play,1
7724,0.2385,36.62,70,3,0.1298,69,0,14,google_play,1
7725,0.4614,6.49,83,0,0.0978,42,0,7,google_play,0
7726,0.237,19.53,76,0,0.3765,51,0,21,website,1
7727,0.3035,8.89,10,1,0.2416,57,0,37,app_store,1
7728,0.1951,37.45,30,0,0.2877,31,0,19,referral,0
7729,0.1388,24.58,11,0,0.0025,26,0,22,app_store,0
7730,0.4941,45.15,13,0,0.3978,35,0,14,referral,1
7731,0.7987,41.73,88,0,0.1169,26,0,32,app_store,0
7732,0.5712,57.99,37,1,0.2826,66,0,34,website,0
7733,0.2701,15.44,87,0,0.1811,21,0,47,website,0
7734,0.3745,7.5,87,1,0.4133,50,0,25,app_store,1
7735,0.0735,102.75,43,0,0.0446,52,0,19,google_play,0
7736,0.2088,18.04,52,0,0.86,69,0,14,referral,1
7737,0.157,25.57,13,1,0.0528,68,0,30,google_play,0
7738,0.3458,55.89,19,1,0.3837,54,0,19,website,0
7739,0.2004,21.5,57,1,0.0693,37,0,28,google_play,1
7740,0.2684,11.85,78,0,0.2418,53,0,38,google_play,1
7741,0.2653,116.15,47,0,0.5022,42,0,45,google_play,0
7742,0.0598,17.98,18,0,0.2797,30,0,39,website,0
7743,0.2351,96.29,35,1,0.3921,27,0,40,website,1
7744,0.1102,34.23,53,0,0.3749,29,0,44,website,1
7745,0.2388,53.59,65,1,0.5826,18,0,15,website,1
7746,0.4236,52.87,8,1,0.1921,50,0,7,website,0
7747,0.1983,19.88,21,0,0.4043,52,0,31,app_store,0
7748,0.32,40.4,16,0,0.1008,29,0,13,referral,0
7749,0.1846,105.7,70,0,0.3343,39,0,33,website,1
7750,0.0639,66.94,24,0,0.0377,30,0,34,website,1
7751,0.2423,59.71,58,0,0.1979,55,0,35,google_play,0
7752,0.1372,43.05,11,0,0.2128,47,0,13,google_play,0
7753,0.1235,24.81,10,0,0.2066,39,1,39,google_play,1
7754,0.0963,14.62,10,0,0.0847,50,0,43,app_store,0
7755,0.3306,81.31,38,0,0.1046,54,0,5,website,0
7756,0.553,17.89,1,0,0.3325,62,0,36,app_store,0
7757,0.6168,18.93,46,1,0.049,63,0,31,app_store,0
7758,0.1533,26.98,24,1,0.3093,47,0,1,app_store,1
7759,0.1239,9.56,43,2,0.2245,30,0,2,website,1
7760,0.3847,20.53,55,1,0.229,68,0,4,google_play,1
7761,0.3333,15.71,42,0,0.2,32,0,36,google_play,0
7762,0.2952,9.75,71,3,0.0784,25,0,37,app_store,1
7763,0.4219,11.07,71,0,0.1195,45,0,12,google_play,0
7764,0.4728,26.01,55,2,0.0251,24,0,12,google_play,0
7765,0.2343,54.24,48,1,0.4916,42,0,25,google_play,1
7766,0.2571,24.84,51,0,0.0384,43,0,1,app_store,1
7767,0.1784,12.31,20,2,0.3447,62,0,30,app_store,0
7768,0.1385,16.69,44,0,0.029,67,0,42,google_play,0
7769,0.5747,33.63,52,0,0.0011,21,0,21,app_store,0
7770,0.3221,59.07,83,1,0.2424,49,0,14,website,1
7771,0.2154,51.8,26,1,0.1216,52,0,5,website,0
7772,0.2949,31.33,63,1,0.053,28,1,18,website,1
7773,0.3408,76.49,17,0,0.1266,21,1,18,app_store,0
7774,0.2033,18.28,8,1,0.0819,42,0,3,app_store,1
7775,0.1468,11.63,89,1,0.4336,21,0,36,app_store,1
7776,0.0616,21.68,22,3,0.1173,62,0,22,app_store,1
7777,0.1849,64.04,56,0,0.3362,68,0,8,website,1
7778,0.1363,43.23,23,0,0.2306,48,0,3,app_store,0
7779,0.3606,56.84,29,0,0.0734,38,0,24,website,0
7780,0.2663,24.9,69,1,0.193,58,0,5,referral,0
7781,0.6218,29.36,24,2,0.2111,36,0,32,app_store,0
7782,0.4612,22.88,5,1,0.2,65,1,34,website,0
7783,0.1712,14.55,37,1,0.1448,64,0,7,website,0
7784,0.4139,27.27,69,0,0.3712,43,0,36,website,0
7785,0.4594,22.78,69,0,0.3339,22,0,42,app_store,1
7786,0.2902,18.99,53,2,0.0119,67,1,38,google_play,0
7787,0.3374,40.71,68,0,0.1468,23,0,42,app_store,0
7788,0.1885,29.16,72,1,0.3047,34,0,13,website,1
7789,0.1425,68.64,50,2,0.0469,63,0,47,app_store,0
7790,0.0934,14.54,41,1,0.0212,24,0,22,website,1
7791,0.1281,20.05,73,0,0.0532,31,0,40,website,0
7792,0.1075,7.72,61,1,0.1959,53,0,10,website,0
7793,0.1204,13.32,47,1,0.072,56,0,11,referral,0
7794,0.1373,41.4,9,0,0.1011,40,0,24,website,1
7795,0.1314,47.11,71,0,0.1421,58,0,33,google_play,0
7796,0.0281,43.3,4,1,0.1496,33,1,38,google_play,1
7797,0.1777,66.14,72,1,0.2306,69,1,10,app_store,1
