user_id,jtbd_segment,cohort,months_since_signup,logins_per_week,tx_per_month,balance_eur,offer_channel,converted,upgrade_reason
19510,digital_newcomers,Growth,19,2.5,7,504.0,in_app,0,none
19511,digital_newcomers,Casual,3,0.2,7,372.22,push,0,none
19512,digital_newcomers,Casual,1,2.2,5,365.82,none,0,none
19513,digital_newcomers,Casual,17,2.2,5,197.93,in_app,0,none
19514,digital_newcomers,Dormant,10,1.8,4,189.37,email,0,none
19515,digital_newcomers,Dormant,18,1.5,12,246.69,none,0,none
19516,digital_newcomers,Dormant,4,3.6,6,399.34,none,0,none
19517,digital_newcomers,Casual,1,0.9,9,57.65,in_app,0,none
19518,digital_newcomers,Casual,22,3.4,6,382.81,email,0,none
19519,digital_newcomers,Dormant,18,4.7,3,261.94,in_app,0,none
19520,digital_newcomers,Dormant,7,2.8,9,264.72,email,0,none
19521,digital_newcomers,Casual,16,3.4,7,333.15,in_app,0,none
19522,digital_newcomers,Casual,10,4.2,6,458.07,in_app,0,none
19523,digital_newcomers,Dormant,1,2.2,8,388.89,in_app,0,none
19524,digital_newcomers,Dormant,11,1.4,8,421.18,in_app,0,none
19525,digital_newcomers,Dormant,18,4.5,8,63.82,email,0,none
19526,digital_newcomers,Casual,12,2.9,8,193.81,email,0,none
19527,digital_newcomers,Dormant,17,3.5,6,371.64,push,0,none
19528,digital_newcomers,Dormant,9,2.1,6,240.1,none,0,none
19529,digital_newcomers,Dormant,11,3.7,3,517.09,push,0,none
19530,digital_newcomers,Casual,4,3.2,9,342.96,in_app,0,none
19531,digital_newcomers,Casual,19,2.5,13,329.28,in_app,0,none
19532,digital_newcomers,Casual,21,1.7,11,113.72,in_app,0,none
19533,digital_newcomers,Casual,22,1.0,6,362.25,email,0,none
19534,digital_newcomers,Casual,17,3.2,7,496.01,in_app,0,none
19535,digital_newcomers,Dormant,5,3.1,8,191.23,none,0,none
19536,digital_newcomers,Casual,24,3.3,8,624.09,in_app,0,none
19537,digital_newcomers,Power,13,3.7,3,553.84,in_app,0,none
19538,digital_newcomers,Casual,12,2.7,9,475.89,in_app,0,none
19539,digital_newcomers,Growth,13,2.0,4,392.69,email,0,none
19540,digital_newcomers,Casual,8,1.9,3,450.93,in_app,0,none
19541,digital_newcomers,Casual,11,3.4,7,441.66,push,0,none
19542,digital_newcomers,Casual,16,1.9,9,120.74,push,0,none
19543,digital_newcomers,Dormant,5,3.7,9,547.62,push,0,none
19544,digital_newcomers,Dormant,1,3.7,4,625.98,in_app,0,none
19545,digital_newcomers,Power,15,3.0,8,432.03,in_app,0,none
19546,digital_newcomers,Casual,3,2.8,12,274.87,in_app,0,none
19547,digital_newcomers,Casual,1,3.5,5,278.79,push,0,none
19548,digital_newcomers,Growth,4,0.9,5,71.31,in_app,0,none
19549,digital_newcomers,Dormant,22,1.6,3,213.41,none,0,none
19550,digital_newcomers,Dormant,12,3.1,2,393.77,email,0,none
19551,digital_newcomers,Dormant,1,3.9,6,388.1,in_app,0,none
19552,digital_newcomers,Casual,15,0.2,7,0.0,push,0,none
19553,digital_newcomers,Casual,13,5.5,11,299.71,none,0,none
19554,digital_newcomers,Dormant,8,3.0,4,419.4,email,0,none
19555,digital_newcomers,Growth,8,1.8,4,360.04,none,0,none
19556,digital_newcomers,Dormant,19,1.8,2,317.16,push,0,none
19557,digital_newcomers,Power,13,2.9,5,66.04,in_app,0,none
19558,digital_newcomers,Casual,15,2.8,13,238.39,push,0,none
19559,digital_newcomers,Dormant,8,3.0,7,382.95,push,0,none
19560,digital_newcomers,Dormant,18,2.6,4,465.17,email,0,none
19561,digital_newcomers,Casual,12,3.2,8,434.71,none,0,none
19562,digital_newcomers,Casual,8,1.6,7,117.52,email,0,none
19563,digital_newcomers,Growth,6,3.3,5,372.72,email,0,none
19564,digital_newcomers,Dormant,11,2.7,10,0.0,none,0,none
19565,digital_newcomers,Dormant,6,2.7,5,326.45,none,0,none
19566,digital_newcomers,Casual,5,2.4,2,319.48,in_app,0,none
19567,digital_newcomers,Dormant,4,1.6,8,184.58,in_app,0,none
19568,digital_newcomers,Dormant,16,0.7,6,83.09,push,0,none
19569,digital_newcomers,Casual,19,3.0,3,121.74,in_app,0,none
19570,digital_newcomers,Dormant,7,4.2,3,91.63,push,0,none
19571,digital_newcomers,Dormant,9,4.1,10,221.3,email,0,none
19572,digital_newcomers,Dormant,15,3.2,6,155.45,none,0,none
19573,digital_newcomers,Casual,6,2.3,3,381.2,none,0,none
19574,digital_newcomers,Growth,2,4.7,4,580.48,push,0,none
19575,digital_newcomers,Casual,19,3.8,5,112.04,push,0,none
19576,digital_newcomers,Power,7,3.2,7,6.07,push,0,none
19577,digital_newcomers,Casual,20,0.6,9,575.01,none,0,none
19578,digital_newcomers,Growth,16,3.4,8,434.12,email,0,none
19579,digital_newcomers,Casual,2,1.7,4,173.27,push,0,none
19580,digital_newcomers,Growth,24,3.5,6,290.19,email,0,none
19581,digital_newcomers,Dormant,14,3.5,9,41.23,in_app,0,none
19582,digital_newcomers,Casual,4,4.1,4,391.11,in_app,0,none
19583,digital_newcomers,Dormant,15,1.4,6,75.84,none,0,none
19584,digital_newcomers,Dormant,24,3.5,5,275.34,push,0,none
19585,digital_newcomers,Casual,3,2.2,4,130.15,in_app,1,premium_features
19586,digital_newcomers,Dormant,15,3.0,5,253.9,email,0,none
19587,digital_newcomers,Casual,12,2.0,11,185.29,push,0,none
19588,digital_newcomers,Dormant,4,3.4,6,239.4,none,0,none
19589,digital_newcomers,Casual,22,2.1,5,444.37,email,0,none
19590,digital_newcomers,Dormant,4,2.0,9,99.89,push,0,none
19591,digital_newcomers,Dormant,9,1.4,7,24.62,none,0,none
19592,digital_newcomers,Casual,23,2.8,7,447.45,in_app,0,none
19593,digital_newcomers,Dormant,16,3.4,8,459.16,none,0,none
19594,digital_newcomers,Growth,1,2.1,10,242.42,push,0,none
19595,digital_newcomers,Casual,2,1.2,7,32.77,in_app,0,none
19596,digital_newcomers,Casual,5,0.3,5,40.48,in_app,0,none
19597,digital_newcomers,Casual,10,2.6,7,540.01,email,0,none
19598,digital_newcomers,Casual,13,2.2,5,136.4,email,0,none
19599,digital_newcomers,Dormant,1,0.2,8,70.22,email,0,none
19600,digital_newcomers,Dormant,19,2.8,5,286.92,in_app,0,none
19601,digital_newcomers,Power,18,3.4,4,488.76,email,0,none
19602,digital_newcomers,Casual,11,3.0,6,328.62,email,0,none
19603,digital_newcomers,Casual,19,0.8,5,377.63,none,0,none
19604,digital_newcomers,Dormant,3,2.5,4,390.66,email,0,none
19605,digital_newcomers,Power,22,3.6,8,412.2,none,0,none
19606,digital_newcomers,Casual,21,1.7,4,383.37,in_app,0,none
19607,digital_newcomers,Growth,3,2.6,7,137.39,email,0,none
19608,digital_newcomers,Dormant,6,2.6,6,289.78,in_app,0,none
19609,digital_newcomers,Casual,4,1.7,6,146.31,none,0,none
19610,digital_newcomers,Dormant,15,2.2,5,294.75,email,0,none
19611,digital_newcomers,Dormant,12,4.0,9,361.73,none,0,none
19612,digital_newcomers,Dormant,4,4.0,6,324.98,none,0,none
19613,digital_newcomers,Casual,14,2.3,9,528.11,in_app,0,none
19614,digital_newcomers,Growth,21,2.2,4,317.79,in_app,0,none
19615,digital_newcomers,Dormant,14,2.6,4,463.87,in_app,0,none
19616,digital_newcomers,Casual,8,1.4,3,297.54,none,0,none
19617,digital_newcomers,Dormant,1,0.7,7,235.49,email,0,none
19618,digital_newcomers,Dormant,5,0.6,11,198.52,in_app,0,none
19619,digital_newcomers,Casual,17,1.8,1,322.43,in_app,0,none
19620,digital_newcomers,Casual,19,3.1,2,249.02,none,0,none
19621,digital_newcomers,Casual,12,3.4,8,450.55,in_app,1,support
19622,digital_newcomers,Growth,5,2.3,2,383.24,email,0,none
19623,digital_newcomers,Casual,23,1.9,4,168.26,in_app,0,none
19624,digital_newcomers,Growth,20,1.8,4,308.44,email,0,none
19625,digital_newcomers,Dormant,11,1.4,9,106.16,email,0,none
19626,digital_newcomers,Dormant,5,1.4,8,112.54,in_app,0,none
19627,digital_newcomers,Growth,1,1.4,7,193.69,none,0,none
19628,digital_newcomers,Casual,20,1.9,5,74.13,in_app,0,none
19629,digital_newcomers,Dormant,17,1.5,9,232.05,in_app,0,none
19630,digital_newcomers,Casual,15,3.0,4,198.93,push,0,none
19631,digital_newcomers,Dormant,24,1.1,2,466.97,email,0,none
19632,digital_newcomers,Dormant,3,2.3,5,245.45,email,0,none
19633,digital_newcomers,Dormant,7,2.7,7,316.33,in_app,0,none
19634,digital_newcomers,Growth,6,2.4,7,128.1,email,0,none
19635,digital_newcomers,Dormant,8,2.4,5,583.95,push,0,none
19636,digital_newcomers,Dormant,15,2.8,4,270.21,email,0,none
19637,digital_newcomers,Casual,6,3.7,9,80.03,in_app,0,none
19638,digital_newcomers,Casual,2,2.6,9,285.06,in_app,0,none
19639,digital_newcomers,Dormant,8,2.6,3,206.02,in_app,0,none
19640,digital_newcomers,Power,24,2.7,5,303.07,in_app,0,none
19641,digital_newcomers,Growth,10,1.4,7,114.73,none,0,none
19642,digital_newcomers,Power,14,2.4,6,70.66,in_app,0,none
19643,digital_newcomers,Dormant,4,2.8,3,370.71,in_app,0,none
19644,digital_newcomers,Growth,24,2.7,7,320.9,email,0,none
19645,digital_newcomers,Casual,9,1.9,1,326.86,in_app,0,none
19646,digital_newcomers,Casual,2,3.0,6,367.47,none,0,none
19647,digital_newcomers,Casual,13,2.0,5,360.92,push,0,none
19648,digital_newcomers,Casual,18,2.9,3,369.97,in_app,0,none
19649,digital_newcomers,Casual,24,0.9,5,189.12,in_app,0,none
19650,digital_newcomers,Dormant,21,4.5,3,499.03,none,0,none
19651,digital_newcomers,Casual,10,5.6,4,93.92,email,0,none
19652,digital_newcomers,Casual,21,2.3,7,488.97,push,0,none
19653,digital_newcomers,Casual,16,2.2,5,143.53,push,0,none
19654,digital_newcomers,Casual,10,3.0,6,334.99,in_app,0,none
19655,digital_newcomers,Growth,24,3.1,4,44.84,in_app,0,none
19656,digital_newcomers,Dormant,22,4.6,3,366.54,push,0,none
19657,digital_newcomers,Casual,9,2.2,11,277.45,in_app,0,none
19658,digital_newcomers,Casual,5,2.2,3,164.71,email,0,none
19659,digital_newcomers,Casual,24,1.7,9,378.02,in_app,0,none
19660,digital_newcomers,Dormant,9,2.2,4,564.52,in_app,0,none
19661,digital_newcomers,Growth,9,2.6,4,372.34,push,0,none
19662,digital_newcomers,Dormant,13,2.9,8,340.71,none,0,none
19663,digital_newcomers,Casual,19,1.9,4,588.7,none,0,none
19664,digital_newcomers,Casual,10,2.9,0,288.18,in_app,0,none
19665,digital_newcomers,Casual,13,2.6,8,369.5,push,0,none
19666,digital_newcomers,Growth,20,2.5,9,309.42,in_app,0,none
19667,digital_newcomers,Power,12,4.1,5,211.29,email,0,none
19668,digital_newcomers,Casual,20,2.4,9,172.6,push,0,none
19669,digital_newcomers,Dormant,8,0.9,6,167.57,none,0,none
19670,digital_newcomers,Casual,12,1.2,3,117.17,push,0,none
19671,digital_newcomers,Growth,20,1.4,8,382.43,in_app,0,none
19672,digital_newcomers,Growth,7,1.8,5,270.11,email,0,none
19673,digital_newcomers,Casual,14,1.8,8,281.88,email,0,none
19674,digital_newcomers,Growth,15,2.7,12,571.5,in_app,0,none
19675,digital_newcomers,Casual,20,2.1,7,82.35,none,0,none
19676,digital_newcomers,Dormant,12,0.0,3,326.51,in_app,0,none
19677,digital_newcomers,Casual,3,4.6,7,377.69,email,0,none
19678,digital_newcomers,Casual,16,1.9,5,578.64,email,0,none
19679,digital_newcomers,Growth,6,2.9,6,345.11,in_app,0,none
19680,digital_newcomers,Casual,9,1.0,8,323.48,push,0,none
19681,digital_newcomers,Dormant,4,1.7,3,269.17,in_app,0,none
19682,digital_newcomers,Dormant,5,1.5,2,306.86,push,0,none
19683,digital_newcomers,Power,9,2.9,6,196.67,push,0,none
19684,digital_newcomers,Casual,1,4.0,7,457.58,push,0,none
19685,digital_newcomers,Growth,17,3.6,9,304.7,email,0,none
19686,digital_newcomers,Casual,9,2.8,8,268.94,email,0,none
19687,digital_newcomers,Dormant,15,2.3,8,24.17,in_app,0,none
19688,digital_newcomers,Casual,24,3.2,7,186.61,in_app,0,none
19689,digital_newcomers,Dormant,18,3.1,9,401.02,none,0,none
19690,digital_newcomers,Dormant,1,1.0,3,212.01,email,0,none
19691,digital_newcomers,Dormant,17,1.2,8,384.0,none,0,none
19692,digital_newcomers,Dormant,21,2.0,9,269.17,none,0,none
19693,digital_newcomers,Dormant,12,1.5,4,470.79,in_app,0,none
19694,digital_newcomers,Dormant,10,1.5,11,351.64,push,0,none
19695,digital_newcomers,Dormant,6,0.3,9,551.65,in_app,0,none
19696,digital_newcomers,Growth,20,3.3,8,291.02,email,0,none
19697,digital_newcomers,Power,5,5.1,9,385.82,in_app,0,none
19698,digital_newcomers,Casual,1,2.8,3,343.28,in_app,0,none
19699,digital_newcomers,Casual,7,2.6,4,256.89,none,0,none
19700,digital_newcomers,Dormant,4,2.9,3,226.41,email,0,none
19701,digital_newcomers,Casual,17,4.8,6,383.39,push,0,none
19702,digital_newcomers,Casual,9,2.2,5,360.11,email,0,none
19703,digital_newcomers,Dormant,13,2.6,9,334.79,push,0,none
19704,digital_newcomers,Casual,10,2.5,4,304.71,push,0,none
19705,digital_newcomers,Dormant,20,1.1,7,287.85,email,0,none
19706,digital_newcomers,Casual,21,2.3,2,49.41,push,0,none
19707,digital_newcomers,Casual,23,1.4,3,335.6,push,0,none
19708,digital_newcomers,Dormant,4,2.2,5,581.88,in_app,0,none
19709,digital_newcomers,Casual,21,2.4,7,148.25,email,0,none
19710,digital_newcomers,Casual,21,1.4,6,337.29,push,0,none
19711,digital_newcomers,Casual,12,3.5,7,404.76,none,0,none
19712,digital_newcomers,Dormant,1,2.9,8,21.66,none,0,none
19713,digital_newcomers,Casual,7,0.9,6,319.66,in_app,0,none
19714,digital_newcomers,Dormant,2,1.0,4,74.47,none,0,none
19715,digital_newcomers,Dormant,18,2.8,9,672.38,push,0,none
19716,digital_newcomers,Casual,20,2.7,7,356.48,push,0,none
19717,digital_newcomers,Growth,6,3.1,9,351.63,none,0,none
19718,digital_newcomers,Dormant,24,0.8,6,235.07,in_app,0,none
19719,digital_newcomers,Dormant,13,3.2,4,570.59,in_app,0,none
19720,digital_newcomers,Dormant,16,1.5,8,449.69,email,0,none
19721,digital_newcomers,Dormant,1,3.0,5,227.7,push,0,none
19722,digital_newcomers,Dormant,20,2.6,5,429.95,email,0,none
19723,digital_newcomers,Dormant,24,2.1,9,255.14,in_app,0,none
19724,digital_newcomers,Casual,7,1.7,9,459.09,email,0,none
19725,digital_newcomers,Dormant,22,2.1,8,409.86,none,0,none
19726,digital_newcomers,Casual,9,3.0,6,392.82,email,0,none
19727,digital_newcomers,Dormant,1,2.9,4,299.06,in_app,0,none
19728,digital_newcomers,Casual,14,2.1,5,99.59,email,0,none
19729,digital_newcomers,Dormant,15,4.1,10,0.0,in_app,0,none
19730,digital_newcomers,Dormant,5,2.0,4,191.94,email,0,none
19731,digital_newcomers,Dormant,20,2.4,5,271.95,push,0,none
19732,digital_newcomers,Casual,6,1.8,5,270.13,in_app,0,none
19733,digital_newcomers,Casual,24,2.1,10,177.99,push,0,none
19734,digital_newcomers,Dormant,16,1.4,8,109.52,in_app,0,none
19735,digital_newcomers,Growth,12,0.1,5,248.48,push,0,none
19736,digital_newcomers,Casual,9,2.8,7,144.0,email,0,none
19737,digital_newcomers,Casual,15,3.9,8,382.45,in_app,0,none
19738,digital_newcomers,Casual,1,4.5,4,279.95,none,1,cashback
19739,digital_newcomers,Growth,6,2.3,2,237.37,in_app,0,none
19740,digital_newcomers,Casual,18,3.5,5,47.47,email,0,none
19741,digital_newcomers,Dormant,3,2.6,9,438.85,none,0,none
19742,digital_newcomers,Power,14,1.7,2,123.46,in_app,0,none
19743,digital_newcomers,Growth,10,3.0,7,266.51,push,0,none
19744,digital_newcomers,Casual,6,2.7,7,260.72,email,0,none
19745,digital_newcomers,Dormant,22,3.8,7,309.04,none,0,none
19746,digital_newcomers,Dormant,2,0.0,9,203.42,in_app,0,none
19747,digital_newcomers,Dormant,20,5.0,5,253.23,in_app,0,none
19748,digital_newcomers,Dormant,14,1.2,5,91.72,in_app,0,none
19749,digital_newcomers,Casual,3,2.9,6,430.73,in_app,0,none
19750,digital_newcomers,Dormant,20,0.0,2,353.43,email,0,none
19751,digital_newcomers,Growth,21,1.0,6,193.25,none,0,none
19752,digital_newcomers,Casual,1,3.1,3,432.18,email,0,none
19753,digital_newcomers,Dormant,14,1.8,8,414.82,push,0,none
19754,digital_newcomers,Dormant,23,2.8,4,319.99,push,0,none
19755,digital_newcomers,Dormant,15,3.3,8,700.31,none,0,none
19756,digital_newcomers,Casual,20,2.0,9,399.31,in_app,0,none
19757,digital_newcomers,Casual,14,1.7,4,0.0,in_app,0,none
19758,digital_newcomers,Dormant,13,1.9,9,349.18,none,0,none
19759,digital_newcomers,Dormant,3,2.8,6,567.49,email,0,none
19760,digital_newcomers,Casual,9,3.7,9,331.05,none,0,none
19761,digital_newcomers,Casual,15,2.6,8,492.39,none,0,none
19762,digital_newcomers,Growth,22,2.3,9,435.07,in_app,1,premium_features
19763,digital_newcomers,Dormant,16,2.9,4,575.56,none,0,none
19764,digital_newcomers,Dormant,1,3.0,10,503.43,email,0,none
19765,digital_newcomers,Dormant,10,4.4,9,259.5,none,0,none
19766,digital_newcomers,Casual,13,1.1,5,438.41,in_app,0,none
19767,digital_newcomers,Dormant,6,1.2,3,666.98,push,0,none
19768,digital_newcomers,Dormant,17,2.3,6,287.18,none,0,none
19769,digital_newcomers,Dormant,14,1.7,5,300.37,email,0,none
19770,digital_newcomers,Growth,14,1.6,10,62.12,in_app,0,none
19771,digital_newcomers,Casual,24,3.2,7,226.47,in_app,0,none
19772,digital_newcomers,Casual,3,2.1,13,0.0,email,0,none
19773,digital_newcomers,Dormant,3,2.3,4,97.25,in_app,0,none
19774,digital_newcomers,Dormant,24,1.6,5,244.72,email,0,none
19775,digital_newcomers,Casual,1,2.3,8,378.59,email,0,none
19776,digital_newcomers,Casual,1,2.5,4,643.3,email,0,none
19777,digital_newcomers,Dormant,11,3.2,2,367.59,email,0,none
19778,digital_newcomers,Casual,14,1.7,4,235.82,in_app,0,none
19779,digital_newcomers,Casual,21,2.9,4,755.68,none,0,none
19780,digital_newcomers,Casual,20,1.9,10,155.27,push,0,none
19781,digital_newcomers,Casual,19,2.6,4,241.37,email,0,none
19782,digital_newcomers,Dormant,23,1.6,5,215.78,push,0,none
19783,digital_newcomers,Casual,11,3.4,8,92.04,email,0,none
19784,digital_newcomers,Dormant,7,2.5,5,341.15,none,0,none
19785,digital_newcomers,Dormant,3,0.0,5,476.72,none,0,none
19786,digital_newcomers,Dormant,4,2.6,7,326.47,email,0,none
19787,digital_newcomers,Growth,3,2.3,6,520.18,in_app,0,none
19788,digital_newcomers,Dormant,7,0.7,3,417.54,email,0,none
19789,digital_newcomers,Casual,19,2.9,5,142.22,email,1,support
19790,digital_newcomers,Casual,17,1.5,4,113.22,email,0,none
19791,digital_newcomers,Dormant,4,3.4,5,344.08,in_app,0,none
19792,digital_newcomers,Growth,8,0.9,6,339.54,email,0,none
19793,digital_newcomers,Casual,3,1.5,9,0.0,email,0,none
19794,digital_newcomers,Dormant,20,4.1,6,490.85,email,0,none
19795,digital_newcomers,Dormant,10,2.7,9,300.51,none,0,none
19796,digital_newcomers,Dormant,2,2.8,12,270.23,email,0,none
19797,digital_newcomers,Casual,5,1.7,7,234.48,in_app,0,none
19798,digital_newcomers,Casual,5,1.1,8,242.48,email,0,none
19799,digital_newcomers,Dormant,9,2.6,4,21.08,in_app,0,none
19800,digital_newcomers,Dormant,11,1.5,5,341.8,push,0,none
19801,digital_newcomers,Dormant,6,1.7,7,392.25,in_app,0,none
19802,digital_newcomers,Dormant,19,3.4,6,250.17,none,0,none
19803,digital_newcomers,Dormant,13,2.6,5,357.97,email,0,none
19804,digital_newcomers,Casual,13,1.2,5,435.19,email,0,none
19805,digital_newcomers,Casual,20,3.6,6,339.24,in_app,0,none
19806,digital_newcomers,Dormant,10,2.8,11,0.0,push,0,none
19807,digital_newcomers,Casual,21,2.7,4,316.05,push,0,none
19808,digital_newcomers,Casual,7,1.4,5,402.9,in_app,0,none
19809,digital_newcomers,Dormant,19,3.2,5,211.36,email,0,none
19810,digital_newcomers,Casual,23,2.8,3,109.34,none,0,none
19811,digital_newcomers,Growth,24,1.8,3,380.21,email,0,none
19812,digital_newcomers,Casual,7,1.6,10,339.48,push,0,none
19813,digital_newcomers,Casual,13,2.2,6,479.32,in_app,0,none
19814,digital_newcomers,Growth,11,2.5,7,314.81,in_app,0,none
19815,digital_newcomers,Dormant,13,3.1,4,293.47,push,0,none
19816,digital_newcomers,Casual,7,2.5,6,110.8,email,0,none
19817,digital_newcomers,Power,17,1.7,6,421.94,email,0,none
19818,digital_newcomers,Casual,12,0.9,9,273.7,in_app,0,none
19819,digital_newcomers,Casual,8,2.5,9,33.86,in_app,0,none
19820,digital_newcomers,Casual,22,2.2,11,131.99,none,0,none
19821,digital_newcomers,Casual,23,5.0,8,197.64,in_app,0,none
19822,digital_newcomers,Dormant,4,0.0,6,251.73,in_app,0,none
19823,digital_newcomers,Dormant,2,3.0,6,315.06,push,0,none
19824,digital_newcomers,Casual,5,2.5,6,139.74,push,0,none
19825,digital_newcomers,Dormant,5,1.9,8,0.0,push,0,none
19826,digital_newcomers,Dormant,4,3.2,8,200.9,none,0,none
19827,digital_newcomers,Growth,2,4.8,5,123.86,email,0,none
19828,digital_newcomers,Casual,2,2.7,4,287.6,none,0,none
19829,digital_newcomers,Growth,3,1.7,5,280.73,none,0,none
19830,digital_newcomers,Casual,24,1.4,6,298.77,email,0,none
19831,digital_newcomers,Growth,23,1.9,8,303.62,in_app,0,none
19832,digital_newcomers,Dormant,19,2.0,5,153.51,in_app,0,none
19833,digital_newcomers,Dormant,4,5.8,7,155.0,email,0,none
19834,digital_newcomers,Dormant,18,3.6,9,203.31,push,0,none
19835,digital_newcomers,Dormant,21,1.0,6,450.1,push,0,none
19836,digital_newcomers,Casual,3,2.5,8,383.56,in_app,0,none
19837,digital_newcomers,Casual,11,1.8,4,114.17,push,0,none
19838,digital_newcomers,Growth,6,2.0,4,301.43,push,0,none
19839,digital_newcomers,Casual,1,4.3,12,224.27,email,0,none
19840,digital_newcomers,Dormant,18,3.0,4,529.76,email,0,none
19841,digital_newcomers,Dormant,4,3.0,9,265.75,email,0,none
19842,digital_newcomers,Growth,13,3.2,8,175.86,in_app,0,none
19843,digital_newcomers,Casual,1,3.0,5,154.13,none,0,none
19844,digital_newcomers,Casual,22,2.4,4,592.74,email,0,none
19845,digital_newcomers,Dormant,7,3.5,6,429.95,email,0,none
19846,digital_newcomers,Casual,6,3.2,6,324.37,none,0,none
19847,digital_newcomers,Dormant,20,2.0,11,323.25,none,0,none
19848,digital_newcomers,Dormant,21,1.9,5,181.96,in_app,0,none
19849,digital_newcomers,Casual,16,1.8,7,231.18,in_app,0,none
19850,digital_newcomers,Dormant,12,1.5,5,512.13,in_app,0,none
19851,digital_newcomers,Dormant,14,2.9,5,326.53,none,0,none
