user_id,segment,channel,cac_eur,monthly_arpu_eur,contribution_margin,monthly_churn_rate,months_retained,ltv_eur
8006,digital_newcomers,assisted,113.18,3.24,0.7,0.045,18,40.83
8007,digital_newcomers,assisted,127.18,2.05,0.7,0.045,4,5.74
8008,digital_newcomers,partner,53.39,3.5,0.7,0.054,13,31.85
8009,digital_newcomers,assisted,127.52,4.57,0.7,0.045,37,118.45
8010,digital_newcomers,in_app,28.96,6.21,0.7,0.06,12,52.18
8011,digital_newcomers,paid_social,70.1,2.46,0.7,0.063,21,36.22
8012,digital_newcomers,in_app,32.8,3.25,0.7,0.06,38,86.55
8013,digital_newcomers,paid_social,79.7,3.72,0.7,0.063,2,5.2
8014,digital_newcomers,paid_social,69.89,4.85,0.7,0.063,8,27.15
8015,digital_newcomers,in_app,34.77,3.13,0.7,0.06,5,10.97
8016,digital_newcomers,referral,25.2,3.21,0.7,0.051,60,134.75
8017,digital_newcomers,in_app,36.89,3.51,0.7,0.06,46,112.88
8018,digital_newcomers,referral,22.43,3.98,0.7,0.051,23,64.07
8019,digital_newcomers,partner,53.68,3.68,0.7,0.054,43,110.64
8020,digital_newcomers,assisted,114.32,4.04,0.7,0.045,12,33.97
8021,digital_newcomers,referral,26.18,4.83,0.7,0.051,17,57.52
8022,digital_newcomers,paid_social,70.34,2.64,0.7,0.063,43,79.55
8023,digital_newcomers,in_app,39.69,3.06,0.7,0.06,28,60.0
8024,digital_newcomers,partner,54.29,3.92,0.7,0.054,18,49.39
8025,digital_newcomers,referral,21.58,3.2,0.7,0.051,25,55.94
8026,digital_newcomers,in_app,37.98,1.86,0.7,0.06,11,14.29
8027,digital_newcomers,in_app,37.19,3.91,0.7,0.06,15,41.03
8028,digital_newcomers,partner,55.98,4.01,0.7,0.054,18,50.51
8029,digital_newcomers,partner,60.02,3.15,0.7,0.054,9,19.83
8030,digital_newcomers,partner,53.88,4.74,0.7,0.054,4,13.27
8031,digital_newcomers,paid_social,61.88,3.14,0.7,0.063,16,35.15
8032,digital_newcomers,assisted,129.24,0.86,0.7,0.045,6,3.61
8033,digital_newcomers,paid_social,78.57,1.88,0.7,0.063,32,42.19
8034,digital_newcomers,assisted,124.88,2.48,0.7,0.045,1,1.74
8035,digital_newcomers,paid_social,60.53,2.19,0.7,0.063,13,19.9
8036,digital_newcomers,partner,55.91,3.26,0.7,0.054,14,31.95
8037,digital_newcomers,in_app,41.53,3.94,0.7,0.06,31,85.49
8038,digital_newcomers,in_app,33.95,3.58,0.7,0.06,6,15.02
8039,digital_newcomers,in_app,33.61,2.58,0.7,0.06,8,14.45
8040,digital_newcomers,in_app,33.69,3.84,0.7,0.06,2,5.38
8041,digital_newcomers,assisted,101.56,3.77,0.7,0.045,25,65.93
8042,digital_newcomers,partner,60.2,3.39,0.7,0.054,12,28.45
8043,digital_newcomers,assisted,127.69,4.23,0.7,0.045,10,29.58
8044,digital_newcomers,in_app,37.46,3.73,0.7,0.06,3,7.83
8045,digital_newcomers,in_app,40.94,2.31,0.7,0.06,11,17.8
8046,digital_newcomers,partner,52.32,2.09,0.7,0.054,12,17.52
8047,digital_newcomers,in_app,35.16,3.01,0.7,0.06,39,82.25
8048,digital_newcomers,partner,47.64,4.25,0.7,0.054,16,47.64
8049,digital_newcomers,partner,55.83,3.87,0.7,0.054,18,48.73
8050,digital_newcomers,partner,61.92,2.87,0.7,0.054,45,90.38
8051,digital_newcomers,in_app,37.73,3.92,0.7,0.06,5,13.71
8052,digital_newcomers,assisted,123.03,3.04,0.7,0.045,37,78.81
8053,digital_newcomers,paid_social,70.14,2.93,0.7,0.063,8,16.39
8054,digital_newcomers,in_app,34.49,3.9,0.7,0.06,7,19.1
8055,digital_newcomers,referral,28.1,3.42,0.7,0.051,7,16.77
8056,digital_newcomers,assisted,102.64,3.63,0.7,0.045,14,35.57
8057,digital_newcomers,in_app,33.28,3.23,0.7,0.06,8,18.1
8058,digital_newcomers,paid_social,60.58,4.2,0.7,0.063,16,47.05
8059,digital_newcomers,referral,26.39,3.93,0.7,0.051,50,137.41
8060,digital_newcomers,partner,54.89,3.0,0.7,0.054,6,12.58
8061,digital_newcomers,partner,55.36,3.27,0.7,0.054,5,11.46
8062,digital_newcomers,partner,56.09,4.99,0.7,0.054,2,6.98
8063,digital_newcomers,partner,50.5,2.8,0.7,0.054,3,5.87
8064,digital_newcomers,in_app,32.64,4.38,0.7,0.06,9,27.58
8065,digital_newcomers,partner,53.13,2.02,0.7,0.054,1,1.41
8066,digital_newcomers,in_app,36.49,3.98,0.7,0.06,3,8.36
8067,digital_newcomers,partner,55.14,3.89,0.7,0.054,1,2.73
8068,digital_newcomers,referral,22.85,3.52,0.7,0.051,60,147.7
8069,digital_newcomers,paid_social,72.54,3.86,0.7,0.063,14,37.85
8070,digital_newcomers,partner,52.36,4.72,0.7,0.054,5,16.51
8071,digital_newcomers,assisted,125.9,3.12,0.7,0.045,17,37.18
8072,digital_newcomers,referral,25.84,3.38,0.7,0.051,2,4.73
8073,digital_newcomers,partner,59.45,4.06,0.7,0.054,13,36.98
8074,digital_newcomers,in_app,37.53,3.23,0.7,0.06,14,31.61
8075,digital_newcomers,paid_social,75.5,3.35,0.7,0.063,60,140.75
8076,digital_newcomers,in_app,33.5,3.52,0.7,0.06,15,36.94
8077,digital_newcomers,paid_social,69.71,4.3,0.7,0.063,25,75.29
8078,digital_newcomers,partner,59.46,3.64,0.7,0.054,4,10.2
8079,digital_newcomers,assisted,117.61,3.34,0.7,0.045,60,140.31
8080,digital_newcomers,partner,64.21,3.72,0.7,0.054,24,62.41
8081,digital_newcomers,in_app,35.32,3.1,0.7,0.06,2,4.34
8082,digital_newcomers,assisted,131.8,3.17,0.7,0.045,8,17.77
8083,digital_newcomers,assisted,117.8,3.53,0.7,0.045,11,27.14
8084,digital_newcomers,paid_social,70.04,2.97,0.7,0.063,15,31.19
8085,digital_newcomers,partner,61.4,4.4,0.7,0.054,44,135.44
8086,digital_newcomers,assisted,109.78,3.28,0.7,0.045,58,132.97
8087,digital_newcomers,partner,56.64,3.88,0.7,0.054,13,35.29
8088,digital_newcomers,assisted,100.17,3.63,0.7,0.045,25,63.6
8089,digital_newcomers,assisted,122.62,5.24,0.7,0.045,60,219.93
8090,digital_newcomers,partner,53.33,2.78,0.7,0.054,46,89.51
8091,digital_newcomers,partner,49.4,2.76,0.7,0.054,2,3.87
8092,digital_newcomers,in_app,39.22,3.05,0.7,0.06,1,2.13
8093,digital_newcomers,partner,56.55,2.58,0.7,0.054,60,108.44
8094,digital_newcomers,in_app,32.2,1.7,0.7,0.06,11,13.11
8095,digital_newcomers,in_app,35.14,3.03,0.7,0.06,28,59.35
8096,digital_newcomers,in_app,27.79,2.58,0.7,0.06,28,50.59
8097,digital_newcomers,paid_social,64.68,2.45,0.7,0.063,8,13.7
8098,digital_newcomers,partner,61.85,4.44,0.7,0.054,28,86.96
8099,digital_newcomers,assisted,99.83,3.16,0.7,0.045,10,22.15
8100,digital_newcomers,assisted,122.27,3.22,0.7,0.045,10,22.52
8101,digital_newcomers,assisted,118.63,3.02,0.7,0.045,1,2.11
8102,digital_newcomers,in_app,35.64,3.04,0.7,0.06,7,14.89
8103,digital_newcomers,referral,24.41,4.06,0.7,0.051,13,36.93
8104,digital_newcomers,assisted,96.47,3.43,0.7,0.045,2,4.81
8105,digital_newcomers,assisted,123.59,3.31,0.7,0.045,22,51.03
8106,digital_newcomers,paid_social,65.87,2.72,0.7,0.063,22,41.87
8107,digital_newcomers,referral,27.46,3.01,0.7,0.051,5,10.53
8108,digital_newcomers,assisted,134.14,1.63,0.7,0.045,45,51.26
8109,digital_newcomers,paid_social,70.73,2.92,0.7,0.063,13,26.57
8110,digital_newcomers,in_app,41.14,4.8,0.7,0.06,21,70.63
8111,digital_newcomers,partner,47.41,2.07,0.7,0.054,1,1.45
8112,digital_newcomers,partner,57.06,2.96,0.7,0.054,3,6.21
8113,digital_newcomers,in_app,36.26,4.24,0.7,0.06,1,2.97
8114,digital_newcomers,partner,52.58,2.96,0.7,0.054,9,18.62
8115,digital_newcomers,paid_social,71.34,1.08,0.7,0.063,51,38.53
8116,digital_newcomers,in_app,36.47,2.87,0.7,0.06,15,30.17
8117,digital_newcomers,referral,23.41,4.15,0.7,0.051,10,29.06
8118,digital_newcomers,in_app,38.76,4.04,0.7,0.06,1,2.83
8119,digital_newcomers,paid_social,68.36,4.51,0.7,0.063,8,25.24
8120,digital_newcomers,assisted,142.98,4.74,0.7,0.045,4,13.28
8121,digital_newcomers,assisted,129.5,3.79,0.7,0.045,14,37.11
8122,digital_newcomers,in_app,35.32,2.25,0.7,0.06,7,11.01
8123,digital_newcomers,assisted,110.89,3.69,0.7,0.045,55,142.21
8124,digital_newcomers,in_app,34.22,4.71,0.7,0.06,2,6.59
8125,digital_newcomers,referral,25.97,3.26,0.7,0.051,1,2.28
8126,digital_newcomers,partner,53.82,3.06,0.7,0.054,20,42.9
8127,digital_newcomers,assisted,125.59,3.79,0.7,0.045,38,100.76
8128,digital_newcomers,in_app,35.95,4.4,0.7,0.06,19,58.57
8129,digital_newcomers,assisted,129.28,1.87,0.7,0.045,19,24.82
8130,digital_newcomers,assisted,124.64,2.81,0.7,0.045,1,1.97
8131,digital_newcomers,partner,58.92,4.92,0.7,0.054,11,37.88
8132,digital_newcomers,assisted,132.77,3.67,0.7,0.045,3,7.7
8133,digital_newcomers,referral,21.99,2.69,0.7,0.051,1,1.89
8134,digital_newcomers,paid_social,70.19,4.45,0.7,0.063,3,9.34
8135,digital_newcomers,in_app,36.98,3.18,0.7,0.06,2,4.45
8136,digital_newcomers,referral,23.97,3.44,0.7,0.051,9,21.7
8137,digital_newcomers,partner,56.47,3.39,0.7,0.054,25,59.32
8138,digital_newcomers,paid_social,87.88,2.73,0.7,0.063,19,36.25
8139,digital_newcomers,paid_social,74.77,5.05,0.7,0.063,40,141.37
8140,digital_newcomers,in_app,35.79,4.27,0.7,0.06,15,44.81
8141,digital_newcomers,assisted,132.19,3.18,0.7,0.045,15,33.36
8142,digital_newcomers,assisted,140.81,4.73,0.7,0.045,13,43.02
8143,digital_newcomers,assisted,115.55,3.34,0.7,0.045,44,102.72
8144,digital_newcomers,partner,57.91,2.3,0.7,0.054,54,86.83
8145,digital_newcomers,assisted,111.89,3.84,0.7,0.045,60,161.33
8146,digital_newcomers,paid_social,69.16,2.76,0.7,0.063,21,40.61
8147,digital_newcomers,assisted,115.97,1.75,0.7,0.045,17,20.83
8148,digital_newcomers,assisted,121.49,4.45,0.7,0.045,6,18.7
8149,digital_newcomers,paid_social,68.5,4.23,0.7,0.063,1,2.96
8150,digital_newcomers,paid_social,69.17,3.83,0.7,0.063,4,10.73
8151,digital_newcomers,assisted,116.36,2.45,0.7,0.045,22,37.78
8152,digital_newcomers,partner,58.99,3.42,0.7,0.054,26,62.28
8153,digital_newcomers,in_app,34.78,2.71,0.7,0.06,5,9.47
8154,digital_newcomers,paid_social,67.47,3.97,0.7,0.063,26,72.28
8155,digital_newcomers,referral,25.11,4.28,0.7,0.051,1,3.0
8156,digital_newcomers,partner,47.18,3.8,0.7,0.054,23,61.18
8157,digital_newcomers,in_app,36.28,4.17,0.7,0.06,13,37.96
8158,digital_newcomers,in_app,39.12,3.95,0.7,0.06,32,88.55
8159,digital_newcomers,assisted,125.83,3.08,0.7,0.045,6,12.93
8160,digital_newcomers,partner,57.47,3.94,0.7,0.054,3,8.27
8161,digital_newcomers,paid_social,65.93,3.64,0.7,0.063,6,15.29
8162,digital_newcomers,in_app,35.48,3.2,0.7,0.06,5,11.19
8163,digital_newcomers,assisted,128.04,3.12,0.7,0.045,7,15.3
8164,digital_newcomers,in_app,35.38,2.3,0.7,0.06,1,1.61
8165,digital_newcomers,in_app,36.3,4.01,0.7,0.06,1,2.8
8166,digital_newcomers,partner,58.26,1.84,0.7,0.054,10,12.91
8167,digital_newcomers,partner,51.95,5.63,0.7,0.054,9,35.46
8168,digital_newcomers,partner,60.5,3.52,0.7,0.054,60,147.63
8169,digital_newcomers,paid_social,69.14,3.44,0.7,0.063,10,24.09
8170,digital_newcomers,assisted,120.23,4.37,0.7,0.045,17,52.01
8171,digital_newcomers,in_app,36.01,3.86,0.7,0.06,21,56.72
8172,digital_newcomers,referral,26.24,3.69,0.7,0.051,16,41.34
8173,digital_newcomers,paid_social,62.42,3.73,0.7,0.063,2,5.23
8174,digital_newcomers,paid_social,73.07,2.76,0.7,0.063,34,65.7
8175,digital_newcomers,paid_social,71.97,3.75,0.7,0.063,4,10.5
8176,digital_newcomers,paid_social,67.71,2.86,0.7,0.063,3,6.01
8177,digital_newcomers,partner,53.77,1.4,0.7,0.054,4,3.93
8178,digital_newcomers,partner,52.06,3.29,0.7,0.054,20,46.03
8179,digital_newcomers,partner,57.23,3.99,0.7,0.054,20,55.84
8180,digital_newcomers,in_app,38.43,2.71,0.7,0.06,19,36.05
8181,digital_newcomers,partner,52.58,4.53,0.7,0.054,14,44.39
8182,digital_newcomers,partner,52.21,3.19,0.7,0.054,9,20.08
8183,digital_newcomers,assisted,116.59,3.78,0.7,0.045,4,10.59
8184,digital_newcomers,in_app,30.32,4.27,0.7,0.06,18,53.8
8185,digital_newcomers,assisted,134.06,3.38,0.7,0.045,35,82.79
8186,digital_newcomers,partner,60.34,4.68,0.7,0.054,6,19.65
8187,digital_newcomers,referral,25.2,3.28,0.7,0.051,22,50.44
8188,digital_newcomers,referral,26.43,4.33,0.7,0.051,37,112.23
8189,digital_newcomers,paid_social,74.21,2.77,0.7,0.063,5,9.69
8190,digital_newcomers,in_app,38.28,4.16,0.7,0.06,15,43.67
8191,digital_newcomers,in_app,34.22,3.13,0.7,0.06,3,6.58
8192,digital_newcomers,partner,52.91,3.17,0.7,0.054,14,31.05
8193,digital_newcomers,assisted,108.23,3.83,0.7,0.045,30,80.46
8194,digital_newcomers,in_app,29.53,2.33,0.7,0.06,11,17.93
8195,digital_newcomers,assisted,115.75,4.96,0.7,0.045,60,208.15
8196,digital_newcomers,in_app,36.82,4.44,0.7,0.06,1,3.11
8197,digital_newcomers,paid_social,75.42,2.91,0.7,0.063,4,8.16
8198,digital_newcomers,partner,44.37,2.67,0.7,0.054,14,26.14
8199,digital_newcomers,in_app,34.76,4.48,0.7,0.06,4,12.53
8200,digital_newcomers,partner,50.37,3.32,0.7,0.054,41,95.19
8201,digital_newcomers,partner,51.1,3.84,0.7,0.054,2,5.38
8202,digital_newcomers,partner,53.34,3.86,0.7,0.054,10,27.02
8203,digital_newcomers,referral,25.73,2.3,0.7,0.051,60,96.62
8204,digital_newcomers,paid_social,72.62,3.35,0.7,0.063,5,11.72
8205,digital_newcomers,partner,53.69,4.48,0.7,0.054,9,28.2
8206,digital_newcomers,in_app,31.45,5.73,0.7,0.06,9,36.11
8207,digital_newcomers,partner,56.67,2.99,0.7,0.054,5,10.48
8208,digital_newcomers,partner,63.17,3.66,0.7,0.054,34,87.15
8209,digital_newcomers,referral,22.56,3.47,0.7,0.051,11,26.74
8210,digital_newcomers,in_app,34.47,2.64,0.7,0.06,6,11.09
8211,digital_newcomers,in_app,33.36,2.65,0.7,0.06,2,3.71
8212,digital_newcomers,paid_social,75.02,4.11,0.7,0.063,2,5.76
8213,digital_newcomers,assisted,128.12,5.09,0.7,0.045,60,213.96
8214,digital_newcomers,referral,25.22,3.74,0.7,0.051,22,57.57
8215,digital_newcomers,partner,50.58,4.4,0.7,0.054,56,172.46
8216,digital_newcomers,in_app,35.13,2.92,0.7,0.06,22,44.91
8217,digital_newcomers,assisted,113.71,2.77,0.7,0.045,60,116.38
8218,digital_newcomers,assisted,119.44,1.95,0.7,0.045,9,12.27
8219,digital_newcomers,in_app,40.02,3.77,0.7,0.06,5,13.21
8220,digital_newcomers,partner,56.6,4.09,0.7,0.054,11,31.5
8221,digital_newcomers,in_app,34.26,3.86,0.7,0.06,16,43.18
8222,digital_newcomers,paid_social,69.61,3.48,0.7,0.063,14,34.15
8223,digital_newcomers,partner,58.85,2.27,0.7,0.054,57,90.49
8224,digital_newcomers,referral,27.57,3.53,0.7,0.051,11,27.19
8225,digital_newcomers,paid_social,76.65,3.6,0.7,0.063,6,15.1
8226,digital_newcomers,in_app,33.49,1.68,0.7,0.06,14,16.45
8227,digital_newcomers,assisted,130.93,4.67,0.7,0.045,1,3.27
8228,digital_newcomers,in_app,31.46,1.31,0.7,0.06,4,3.67
8229,digital_newcomers,referral,26.82,3.01,0.7,0.051,6,12.63
8230,digital_newcomers,in_app,33.4,5.27,0.7,0.06,21,77.51
8231,digital_newcomers,referral,26.66,2.86,0.7,0.051,16,32.03
8232,digital_newcomers,assisted,112.3,3.96,0.7,0.045,13,36.03
8233,digital_newcomers,in_app,29.63,4.52,0.7,0.06,8,25.3
8234,digital_newcomers,assisted,134.33,2.16,0.7,0.045,5,7.58
8235,digital_newcomers,paid_social,77.32,2.39,0.7,0.063,19,31.79
8236,digital_newcomers,in_app,31.68,3.59,0.7,0.06,20,50.28
8237,digital_newcomers,paid_social,66.81,2.86,0.7,0.063,23,46.07
8238,digital_newcomers,assisted,106.47,2.74,0.7,0.045,20,38.4
8239,digital_newcomers,partner,66.83,3.38,0.7,0.054,16,37.85
8240,digital_newcomers,assisted,109.05,2.62,0.7,0.045,26,47.68
8241,digital_newcomers,partner,55.62,3.62,0.7,0.054,27,68.48
8242,digital_newcomers,partner,56.84,3.47,0.7,0.054,3,7.28
8243,digital_newcomers,referral,24.67,3.25,0.7,0.051,34,77.42
8244,digital_newcomers,partner,55.34,3.25,0.7,0.054,8,18.19
8245,digital_newcomers,paid_social,74.66,2.2,0.7,0.063,28,43.16
8246,digital_newcomers,partner,52.54,1.49,0.7,0.054,2,2.08
8247,digital_newcomers,partner,53.56,4.82,0.7,0.054,1,3.37
8248,digital_newcomers,in_app,38.57,3.21,0.7,0.06,3,6.74
8249,digital_newcomers,partner,50.21,4.23,0.7,0.054,16,47.34
8250,digital_newcomers,in_app,31.88,3.57,0.7,0.06,15,37.53
8251,digital_newcomers,in_app,34.53,3.54,0.7,0.06,12,29.73
8252,digital_newcomers,in_app,39.75,2.97,0.7,0.06,38,79.13
8253,digital_newcomers,in_app,35.51,3.53,0.7,0.06,45,111.27
8254,digital_newcomers,in_app,33.55,4.69,0.7,0.06,14,45.99
8255,digital_newcomers,paid_social,65.84,2.98,0.7,0.063,22,45.88
8256,digital_newcomers,assisted,115.74,2.84,0.7,0.045,4,7.95
8257,digital_newcomers,partner,55.96,3.69,0.7,0.054,11,28.43
8258,digital_newcomers,in_app,34.81,4.78,0.7,0.06,2,6.69
8259,digital_newcomers,assisted,115.32,4.15,0.7,0.045,9,26.13
8260,digital_newcomers,referral,27.17,2.45,0.7,0.051,8,13.72
8261,digital_newcomers,in_app,34.06,2.32,0.7,0.06,7,11.35
8262,digital_newcomers,assisted,125.16,3.61,0.7,0.045,17,42.96
8263,digital_newcomers,partner,50.93,5.01,0.7,0.054,16,56.14
8264,digital_newcomers,in_app,30.91,3.61,0.7,0.06,3,7.58
8265,digital_newcomers,assisted,128.2,3.68,0.7,0.045,26,67.01
8266,digital_newcomers,assisted,124.68,3.93,0.7,0.045,5,13.77
8267,digital_newcomers,in_app,38.88,2.84,0.7,0.06,1,1.99
8268,digital_newcomers,in_app,34.59,3.49,0.7,0.06,16,39.03
8269,digital_newcomers,referral,22.6,4.07,0.7,0.051,1,2.85
8270,digital_newcomers,partner,56.87,4.21,0.7,0.054,1,2.95
8271,digital_newcomers,assisted,119.34,1.81,0.7,0.045,11,13.96
8272,digital_newcomers,in_app,31.92,1.73,0.7,0.06,6,7.26
8273,digital_newcomers,assisted,105.79,3.47,0.7,0.045,7,17.01
8274,digital_newcomers,paid_social,75.5,2.51,0.7,0.063,3,5.27
8275,digital_newcomers,in_app,33.57,4.11,0.7,0.06,12,34.53
8276,digital_newcomers,assisted,116.59,2.94,0.7,0.045,20,41.13
8277,digital_newcomers,referral,26.41,2.9,0.7,0.051,37,75.23
8278,digital_newcomers,paid_social,62.14,1.6,0.7,0.063,15,16.85
8279,digital_newcomers,paid_social,76.25,3.27,0.7,0.063,2,4.58
8280,digital_newcomers,referral,25.49,3.03,0.7,0.051,60,127.32
8281,digital_newcomers,assisted,121.99,1.97,0.7,0.045,31,42.75
8282,digital_newcomers,in_app,30.85,2.24,0.7,0.06,4,6.29
8283,digital_newcomers,in_app,31.59,2.79,0.7,0.06,57,111.27
8284,digital_newcomers,referral,26.46,2.2,0.7,0.051,1,1.54
8285,digital_newcomers,partner,53.56,2.8,0.7,0.054,8,15.66
8286,digital_newcomers,paid_social,71.57,3.92,0.7,0.063,1,2.74
8287,digital_newcomers,referral,26.12,3.5,0.7,0.051,4,9.81
8288,digital_newcomers,partner,52.69,3.62,0.7,0.054,16,40.52
8289,digital_newcomers,partner,52.72,2.72,0.7,0.054,29,55.21
8290,digital_newcomers,partner,56.06,2.7,0.7,0.054,13,24.58
8291,digital_newcomers,partner,57.13,3.64,0.7,0.054,5,12.73
8292,digital_newcomers,assisted,125.61,2.36,0.7,0.045,1,1.65
8293,digital_newcomers,referral,24.71,4.47,0.7,0.051,24,75.14
8294,digital_newcomers,assisted,104.66,4.32,0.7,0.045,17,51.37
8295,digital_newcomers,partner,47.46,1.86,0.7,0.054,19,24.73
8296,digital_newcomers,assisted,103.06,3.26,0.7,0.045,8,18.24
8297,digital_newcomers,partner,62.92,2.48,0.7,0.054,16,27.78
8298,digital_newcomers,partner,57.55,5.12,0.7,0.054,20,71.62
8299,digital_newcomers,partner,47.84,3.66,0.7,0.054,9,23.07
8300,digital_newcomers,in_app,35.59,5.36,0.7,0.06,60,225.18
8301,digital_newcomers,partner,58.72,2.85,0.7,0.054,10,19.95
8302,digital_newcomers,in_app,34.1,2.57,0.7,0.06,19,34.15
8303,digital_newcomers,assisted,126.82,2.08,0.7,0.045,10,14.58
8304,digital_newcomers,partner,63.39,3.02,0.7,0.054,17,35.99
8305,digital_newcomers,assisted,98.48,4.2,0.7,0.045,10,29.37
8306,digital_newcomers,partner,49.49,3.87,0.7,0.054,1,2.71
8307,digital_newcomers,referral,22.32,2.51,0.7,0.051,38,66.84
8308,digital_newcomers,in_app,36.61,2.72,0.7,0.06,10,19.05
8309,digital_newcomers,referral,27.05,2.8,0.7,0.051,60,117.57
8310,digital_newcomers,partner,56.71,1.9,0.7,0.054,5,6.65
8311,digital_newcomers,partner,50.31,3.75,0.7,0.054,2,5.26
8312,digital_newcomers,paid_social,63.74,4.69,0.7,0.063,27,88.67
8313,digital_newcomers,assisted,130.09,3.42,0.7,0.045,14,33.49
8314,digital_newcomers,assisted,124.31,3.17,0.7,0.045,5,11.11
8315,digital_newcomers,assisted,113.75,3.07,0.7,0.045,24,51.58
8316,digital_newcomers,paid_social,71.27,3.13,0.7,0.063,1,2.19
8317,digital_newcomers,paid_social,69.9,2.83,0.7,0.063,18,35.62
8318,digital_newcomers,partner,53.15,2.78,0.7,0.054,5,9.74
8319,digital_newcomers,assisted,119.3,2.79,0.7,0.045,58,113.28
8320,digital_newcomers,in_app,40.86,3.99,0.7,0.06,39,108.95
8321,digital_newcomers,partner,54.27,3.52,0.7,0.054,1,2.46
8322,digital_newcomers,assisted,132.88,3.88,0.7,0.045,38,103.29
8323,digital_newcomers,partner,54.8,2.54,0.7,0.054,55,97.62
8324,digital_newcomers,partner,60.33,2.61,0.7,0.054,11,20.11
8325,digital_newcomers,partner,49.7,3.79,0.7,0.054,12,31.82
8326,digital_newcomers,in_app,35.22,2.35,0.7,0.06,11,18.11
8327,digital_newcomers,in_app,38.93,2.44,0.7,0.06,25,42.75
8328,digital_newcomers,referral,21.41,4.78,0.7,0.051,30,100.28
8329,digital_newcomers,assisted,120.75,4.82,0.7,0.045,36,121.53
8330,digital_newcomers,assisted,102.06,4.27,0.7,0.045,13,38.9
8331,digital_newcomers,paid_social,62.55,2.88,0.7,0.063,2,4.03
8332,digital_newcomers,assisted,119.9,4.25,0.7,0.045,7,20.81
8333,digital_newcomers,partner,55.44,3.65,0.7,0.054,1,2.56
8334,digital_newcomers,assisted,124.67,4.35,0.7,0.045,26,79.17
8335,digital_newcomers,assisted,115.17,3.41,0.7,0.045,2,4.77
8336,digital_newcomers,partner,54.26,4.96,0.7,0.054,27,93.7
8337,digital_newcomers,assisted,115.62,4.79,0.7,0.045,16,53.59
8338,digital_newcomers,in_app,36.25,3.44,0.7,0.06,7,16.84
8339,digital_newcomers,partner,59.06,3.31,0.7,0.054,1,2.32
8340,digital_newcomers,in_app,34.29,2.14,0.7,0.06,30,44.87
8341,digital_newcomers,referral,28.71,4.1,0.7,0.051,1,2.87
8342,digital_newcomers,partner,52.74,3.41,0.7,0.054,23,54.83
8343,digital_newcomers,in_app,31.92,2.52,0.7,0.06,3,5.29
8344,digital_newcomers,paid_social,60.13,4.08,0.7,0.063,19,54.26
8345,digital_newcomers,assisted,119.22,4.67,0.7,0.045,28,91.43
8346,digital_newcomers,in_app,36.24,3.6,0.7,0.06,16,40.31
8347,digital_newcomers,referral,27.69,2.83,0.7,0.051,60,118.89
8348,digital_newcomers,in_app,34.52,3.52,0.7,0.06,7,17.25
8349,digital_newcomers,assisted,111.52,4.91,0.7,0.045,24,82.48
8350,digital_newcomers,assisted,115.66,2.98,0.7,0.045,12,25.07
8351,digital_newcomers,partner,49.12,4.77,0.7,0.054,5,16.68
8352,digital_newcomers,assisted,125.39,3.77,0.7,0.045,25,65.91
8353,digital_newcomers,partner,50.99,3.19,0.7,0.054,10,22.36
8354,digital_newcomers,paid_social,58.78,2.41,0.7,0.063,7,11.81
8355,digital_newcomers,partner,45.34,3.25,0.7,0.054,12,27.33
8356,digital_newcomers,partner,46.88,3.45,0.7,0.054,12,29.02
8357,digital_newcomers,partner,51.89,2.49,0.7,0.054,24,41.9
8358,digital_newcomers,partner,52.85,4.34,0.7,0.054,43,130.66
8359,digital_newcomers,in_app,40.76,2.29,0.7,0.06,6,9.6
8360,digital_newcomers,in_app,32.03,2.8,0.7,0.06,21,41.2
8361,digital_newcomers,partner,53.04,4.41,0.7,0.054,32,98.71
8362,digital_newcomers,partner,53.73,2.89,0.7,0.054,60,121.41
8363,digital_newcomers,assisted,132.36,4.27,0.7,0.045,16,47.79
8364,digital_newcomers,paid_social,84.59,2.79,0.7,0.063,11,21.47
